GEOID,value,zscore_raw,zscore
18097342400,144790.19210094897,-1.1465730687971778,-1.1465730687971778
18097342500,144160.82990833334,-1.1561962791135902,-1.1561962791135902
18097342600,171181.7584854073,-0.7430350157061655,-0.7430350157061655
18097350100,177166.91609166667,-0.6515194605970503,-0.6515194605970503
18097350300,190539.63286086,-0.44704504589328037,-0.44704504589328037
18097350400,253026.28141666664,0.5084018622236158,0.5084018622236158
18097350500,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097350600,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097350700,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097350800,135726.54000104673,-1.285160088188444,-1.285160088188444
18097350900,253026.28141666664,0.5084018622236158,0.5084018622236158
18097351000,196755.03019029117,-0.3520090294261884,-0.3520090294261884
18097351200,177166.91609166667,-0.6515194605970503,-0.6515194605970503
18097351500,192685.54114057944,-0.4142332136323571,-0.4142332136323571
18097351600,250728.7831307891,0.4732721555681996,0.4732721555681996
18097351700,254174.81974196425,0.5259634920616972,0.5259634920616972
18097351900,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097352100,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097352300,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097352400,104122.55790202996,-1.7683981506958197,-1.7683981506958197
18097352500,150940.53381605563,-1.05253177979585,-1.05253177979585
18097352600,134784.00791612046,-1.2995717967239002,-1.2995717967239002
18097352700,143594.1648211181,-1.1648608245489893,-1.1648608245489893
18097352800,219751.4074635424,-3.8483335501377555e-4,-3.8483335501377555e-4
18097353300,346784.0954,1.9419979271841292,1.9419979271841292
18097353500,346784.0954,1.9419979271841292,1.9419979271841292
18097353600,300036.2822081796,1.2272043735586562,1.2272043735586562
18097354201,344521.4053560702,1.9074004530602158,1.9074004530602158
18097354202,345437.27528664726,1.9214044861397874,1.9214044861397874
18097354400,292988.6291725911,1.1194428203634983,1.1194428203634983
18097354500,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097354700,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097354800,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097354900,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097355000,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097355100,150351.96413333333,-1.0615312556289334,-1.0615312556289334
18097355300,151223.829988623,-1.0482000632065194,-1.0482000632065194
18097355400,150771.48020643098,-1.0551166799682061,-1.0551166799682061
18097355500,156264.10327599055,-0.9711321832708784,-0.9711321832708784
18097355600,151939.60627478073,-1.0372555453724093,-1.0372555453724093
18097355700,187421.4612560458,-0.49472318974727314,-0.49472318974727314
18097355900,164657.78782729147,-0.8427892470180782,-0.8427892470180782
18097356200,292487.5368137842,1.111780909283799,1.111780909283799
18097356400,146521.29346403957,-1.12010380723125,-1.12010380723125
18097356900,167245.975975,-0.8032147711819417,-0.8032147711819417
18097357000,164728.12308868417,-0.8417137915474711,-0.8417137915474711
18097357100,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357200,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357300,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357400,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357500,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357601,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357602,163773.57156666668,-0.8563092822871505,-0.8563092822871505
18097357800,166084.89818243484,-0.8209681347024516,-0.8209681347024516
18097357900,166654.47515988583,-0.8122590652513337,-0.8122590652513337
18097358000,167245.975975,-0.8032147711819417,-0.8032147711819417
18097358100,193298.78156666667,-0.40485651184759025,-0.40485651184759025
18097360101,102673.19714166666,-1.7905594809838143,-1.7905594809838143
18097360102,102673.19714166663,-1.7905594809838148,-1.7905594809838148
18097360201,151029.78224874023,-1.0511671340509814,-1.0511671340509814
18097360202,151229.43695,-1.0481143304294318,-1.0481143304294318
18097360301,174448.35655833333,-0.693087369273338,-0.693087369273338
