GEOID,NAME,value,zscore
18097310103,"Census Tract 3101.03, Marion County, Indiana",59.87995813376857,1.2986157305133421
18097310104,Census Tract 3101.04; Marion County; Indiana,56.70142912321359,1.1445219629560073
18097310105,Census Tract 3101.05; Marion County; Indiana,46.06906686260103,0.6290694522720955
18097310106,Census Tract 3101.06; Marion County; Indiana,43.03719643406087,0.4820856319174554
18097310108,Census Tract 3101.08; Marion County; Indiana,72.79944770452192,1.9249472241898715
18097310110,Census Tract 3101.10; Marion County; Indiana,50.314465408805034,0.8348846122390593
18097310111,Census Tract 3101.11; Marion County; Indiana,36.3716814159292,0.15894422957594598
18097310112,Census Tract 3101.12; Marion County; Indiana,67.21201255042581,1.6540706863266421
18097310113,Census Tract 3101.13; Marion County; Indiana,70.27348394768133,1.8024895493622046
18097310201,Census Tract 3102.01; Marion County; Indiana,38.4922073214933,0.26174644560299043
18097310203,Census Tract 3102.03; Marion County; Indiana,33.78819341441709,0.033697803235271266
18097310204,Census Tract 3102.04; Marion County; Indiana,33.52017937219731,0.020704593676141
18097310305,Census Tract 3103.05; Marion County; Indiana,21.856050619562353,-0.5447675284277671
18097310306,Census Tract 3103.06; Marion County; Indiana,20.09510026876163,-0.6301376707593972
18097310308,Census Tract 3103.08; Marion County; Indiana,39.88566402814424,0.3293006485512243
18097310309,Census Tract 3103.09; Marion County; Indiana,23.70644139387539,-0.45506135147598104
18097310310,Census Tract 3103.10; Marion County; Indiana,29.473057457576655,-0.17549819746304188
18097310311,Census Tract 3103.11; Marion County; Indiana,44.309866262932125,0.5437841371493078
18097310312,Census Tract 3103.12; Marion County; Indiana,29.984260230849948,-0.1507152991292979
18097320105,Census Tract 3201.05; Marion County; Indiana,54.78484264611432,1.05160664579988
18097320106,Census Tract 3201.06; Marion County; Indiana,39.84028393966282,0.3271006406913097
18097320107,Census Tract 3201.07; Marion County; Indiana,66.38436482084691,1.6139466678144376
18097320108,Census Tract 3201.08; Marion County; Indiana,33.245149911816576,0.007371279555490981
18097320109,Census Tract 3201.09; Marion County; Indiana,62.234042553191486,1.4127407663812896
18097320202,Census Tract 3202.02; Marion County; Indiana,72.41116751269035,1.9061235615998722
18097320203,Census Tract 3202.03; Marion County; Indiana,48.46153846153846,0.7450554826748259
18097320204,"Census Tract 3202.04, Marion County, Indiana",45.359082227058934,0.5946496917365766
18097320205,Census Tract 3202.05; Marion County; Indiana,66.62225183211193,1.6254793314135596
18097320206,Census Tract 3202.06; Marion County; Indiana,28.64385297845374,-0.21569768654719454
18097320301,Census Tract 3203.01; Marion County; Indiana,64.5933014354067,1.5271166580583562
18097320303,Census Tract 3203.03; Marion County; Indiana,39.98387746876259,0.3340619954004727
18097320304,"Census Tract 3203.04, Marion County, Indiana",70.32621126165222,1.8050457476652475
18097320305,Census Tract 3203.05; Marion County; Indiana,66.37351267459907,1.6134205602672484
18097320306,Census Tract 3203.06; Marion County; Indiana,70.96876991714468,1.8361967246651778
18097320400,Census Tract 3204; Marion County; Indiana,58.8780487804878,1.2500435807908483
18097320500,Census Tract 3205; Marion County; Indiana,62.47563352826511,1.4244529966089585
18097320600,Census Tract 3206; Marion County; Indiana,45.05971769815418,0.5801366235912883
18097320700,Census Tract 3207; Marion County; Indiana,81.0281517747858,2.323871383161113
18097320800,Census Tract 3208; Marion County; Indiana,81.82648401826484,2.3625741990711386
18097320901,Census Tract 3209.01; Marion County; Indiana,51.30855509126897,0.8830776675649872
18097320902,Census Tract 3209.02; Marion County; Indiana,28.478593272171253,-0.2237094085361786
18097320903,Census Tract 3209.03; Marion County; Indiana,23.83595436324391,-0.44878261646011014
18097321001,Census Tract 3210.01; Marion County; Indiana,20.297029702970296,-0.6203482155760068
18097321002,Census Tract 3210.02; Marion County; Indiana,60.66433566433567,1.336642027731658
18097321100,Census Tract 3211; Marion County; Indiana,54.08953214405924,1.0178982811670394
18097321200,Census Tract 3212; Marion County; Indiana,78.22800120955549,2.1881212456316774
18097321300,Census Tract 3213; Marion County; Indiana,80.56253139126068,2.3012983001687544
18097321400,Census Tract 3214; Marion County; Indiana,61.760806152214265,1.3897984620229848
18097321600,Census Tract 3216; Marion County; Indiana,43.74108925007128,0.5162100635697714
18097321700,Census Tract 3217; Marion County; Indiana,65.40780704538241,1.566603552065288
18097321800,Census Tract 3218; Marion County; Indiana,82.08333333333333,2.3750261472905807
18097321900,Census Tract 3219; Marion County; Indiana,84.27377220480669,2.481217714895758
18097322000,Census Tract 3220; Marion County; Indiana,45.43940024989587,0.5985434761571687
18097322100,Census Tract 3221; Marion County; Indiana,62.74403470715835,1.437464974393383
18097322200,Census Tract 3222; Marion County; Indiana,57.2721396250808,1.1721897712803049
18097322300,Census Tract 3223; Marion County; Indiana,73.0635838150289,1.9377524332286447
18097322400,Census Tract 3224; Marion County; Indiana,51.93370165745856,0.9133845137003527
18097322500,Census Tract 3225; Marion County; Indiana,19.86499517839923,-0.6412930700621308
18097322600,"Census Tract 3226, Marion County, Indiana",23.740747362774897,-0.45339821233838773
18097322601,Census Tract 3226.01; Marion County; Indiana,21.11742424242424,-0.5805758287114773
18097322602,Census Tract 3226.02; Marion County; Indiana,37.947122861586315,0.23532097715985162
18097322700,Census Tract 3227; Marion County; Indiana,34.60490463215259,0.07329162419121993
18097330103,Census Tract 3301.03; Marion County; Indiana,45.30679933665008,0.5921150389034155
18097330105,Census Tract 3301.05; Marion County; Indiana,44.13793103448276,0.5354487886155633
18097330106,Census Tract 3301.06; Marion County; Indiana,39.95666976168369,0.3327429770506442
18097330107,Census Tract 3301.07; Marion County; Indiana,61.487734107095754,1.3765600425820528
18097330108,Census Tract 3301.08; Marion County; Indiana,72.86683327383078,1.9282140486295152
18097330109,Census Tract 3301.09; Marion County; Indiana,57.28964176617606,1.1730382678183997
18097330202,"Census Tract 3302.02, Marion County, Indiana",6.0425513184312685,-1.3113994130148794
18097330203,Census Tract 3302.03; Marion County; Indiana,77.62315613693292,2.158798607480696
18097330204,Census Tract 3302.04; Marion County; Indiana,46.80442095146565,0.6647191133780851
18097330206,Census Tract 3302.06; Marion County; Indiana,59.338946055503584,1.2723876894424446
18097330208,Census Tract 3302.08; Marion County; Indiana,53.82409177820268,1.0050298423700963
18097330209,"Census Tract 3302.09, Marion County, Indiana",31.205721340243116,-0.09149937136959128
18097330210,Census Tract 3302.10; Marion County; Indiana,33.39290273168241,0.014534274955168533
18097330211,Census Tract 3302.11; Marion County; Indiana,17.7598385469223,-0.7433501900586378
18097330212,Census Tract 3302.12; Marion County; Indiana,25.488997555012222,-0.368643768424205
18097330213,Census Tract 3302.13; Marion County; Indiana,53.87581951407636,1.0075375815417438
18097330401,Census Tract 3304.01; Marion County; Indiana,52.30807208096766,0.9315338364936908
18097330500,Census Tract 3305; Marion County; Indiana,35.188070331626975,0.10156325532744996
18097330600,Census Tract 3306; Marion County; Indiana,21.34544422367301,-0.5695215146333934
18097330700,"Census Tract 3307, Marion County, Indiana",11.955074525670836,-1.0247627412247906
18097330701,Census Tract 3307.01; Marion County; Indiana,8.135593220338983,-1.2099296100810952
18097330702,Census Tract 3307.02; Marion County; Indiana,11.931119311193113,-1.0259240800828782
18097330803,Census Tract 3308.03; Marion County; Indiana,9.74184120798831,-1.1320593741240366
18097330804,Census Tract 3308.04; Marion County; Indiana,8.121827411167512,-1.2105969707978492
18097330805,Census Tract 3308.05; Marion County; Indiana,14.061331338818247,-0.9226522848773995
18097330806,Census Tract 3308.06; Marion County; Indiana,15.11528608027327,-0.8715569963315307
18097330900,Census Tract 3309; Marion County; Indiana,26.019360516280432,-0.34293199212664843
18097331000,Census Tract 3310; Marion County; Indiana,7.880434782608695,-1.2222995852687806
18097340101,Census Tract 3401.01; Marion County; Indiana,22.738312082574375,-0.5019958587797272
18097340102,Census Tract 3401.02; Marion County; Indiana,24.13427561837456,-0.43432012579450247
18097340108,Census Tract 3401.08; Marion County; Indiana,27.971698113207548,-0.24828347551556204
18097340109,"Census Tract 3401.09, Marion County, Indiana",35.80227891381068,0.13133983253673304
18097340110,"Census Tract 3401.10, Marion County, Indiana",21.27586292994472,-0.5728947868818143
18097340111,Census Tract 3401.11; Marion County; Indiana,28.182616330114136,-0.23805824787671265
18097340112,Census Tract 3401.12; Marion County; Indiana,31.64794007490637,-0.07006079060395586
18097340113,Census Tract 3401.13; Marion County; Indiana,11.415525114155251,-1.050919872818585
18097340114,Census Tract 3401.14; Marion County; Indiana,40.75319435104237,0.37135815863896854
18097340115,Census Tract 3401.15; Marion County; Indiana,29.182582123758593,-0.18958032111894157
18097340201,Census Tract 3402.01; Marion County; Indiana,8.293530178028659,-1.2022728919054455
18097340202,Census Tract 3402.02; Marion County; Indiana,27.567383145684065,-0.2678844973777589
18097340300,"Census Tract 3403, Marion County, Indiana",8.286532532218985,-1.2026121348707492
18097340301,Census Tract 3403.01; Marion County; Indiana,9.884393063583817,-1.1251485193141364
18097340302,Census Tract 3403.02; Marion County; Indiana,10.592519033432636,-1.0908188661202067
18097340400,Census Tract 3404; Marion County; Indiana,11.203319502074688,-1.0612075128412868
18097340500,Census Tract 3405; Marion County; Indiana,21.24137931034483,-0.5745665384516492
18097340600,Census Tract 3406; Marion County; Indiana,21.824193992835493,-0.5463119244731417
18097340700,Census Tract 3407; Marion County; Indiana,12.369135323768903,-1.0046892455401981
18097340800,Census Tract 3408; Marion County; Indiana,32.36842105263158,-0.03513217175467067
18097340901,Census Tract 3409.01; Marion County; Indiana,27.218463987266215,-0.2847999534000254
18097340902,"Census Tract 3409.02, Marion County, Indiana",49.40358862654149,0.790725683787126
18097340903,Census Tract 3409.03; Marion County; Indiana,37.49049429657795,0.21318381379818926
18097340904,Census Tract 3409.04; Marion County; Indiana,36.98260347930414,0.18856147771706266
18097341000,Census Tract 3410; Marion County; Indiana,46.00484261501211,0.6259558873976999
18097341100,Census Tract 3411; Marion County; Indiana,11.168258633357825,-1.0629072492087934
18097341200,Census Tract 3412; Marion County; Indiana,16.666666666666668,-0.7963467092211023
18097341600,Census Tract 3416; Marion County; Indiana,9.674861221252971,-1.1353065360888053
18097341700,"Census Tract 3417, Marion County, Indiana",2.834461377698042,-1.4669262822014708
18097341701,Census Tract 3417.01; Marion County; Indiana,13.473423980222496,-0.9511537896803659
18097341702,Census Tract 3417.02; Marion County; Indiana,12.639664804469271,-0.9915740885672653
18097341902,Census Tract 3419.02; Marion County; Indiana,19.64155084125823,-0.6521255588124525
18097341903,Census Tract 3419.03; Marion County; Indiana,21.677495569994093,-0.5534238031425779
18097341904,Census Tract 3419.04; Marion County; Indiana,29.767441860465116,-0.16122656376060826
18097342000,Census Tract 3420; Marion County; Indiana,13.455069678039404,-0.9520435986344092
18097342101,Census Tract 3421.01; Marion County; Indiana,18.961687951138256,-0.6850850296283924
18097342200,Census Tract 3422; Marion County; Indiana,17.303822937625753,-0.7654576375817262
18097342300,Census Tract 3423; Marion County; Indiana,9.82538441490748,-1.1280092341173704
18097342400,Census Tract 3424; Marion County; Indiana,5.027932960893855,-1.3605876899903588
18097342500,Census Tract 3425; Marion County; Indiana,6.869973190348525,-1.2712863439883957
18097342600,Census Tract 3426; Marion County; Indiana,1.7387427552385195,-1.5200462663692544
18097350100,Census Tract 3501; Marion County; Indiana,37.13956170703575,0.19617074747045202
18097350300,Census Tract 3503; Marion County; Indiana,20.39274924471299,-0.615707771909451
18097350400,Census Tract 3504; Marion County; Indiana,30.344827586206897,-0.13323514335263706
18097350500,Census Tract 3505; Marion County; Indiana,12.01885310290652,-1.0216707822641968
18097350600,Census Tract 3506; Marion County; Indiana,13.449564134495642,-0.952310505100983
18097350700,Census Tract 3507; Marion County; Indiana,5.991561181434599,-1.3138713936990227
18097350800,Census Tract 3508; Marion County; Indiana,9.788566953797964,-1.1297941293552058
18097350900,Census Tract 3509; Marion County; Indiana,62.981574539363486,1.4489808068957377
18097351000,Census Tract 3510; Marion County; Indiana,38.796992481203006,0.2765223036805081
18097351200,Census Tract 3512; Marion County; Indiana,9.252483010977524,-1.1557832564645945
18097351500,Census Tract 3515; Marion County; Indiana,45.87020648967552,0.6194287839062598
18097351600,Census Tract 3516; Marion County; Indiana,84.65938637545501,2.499912129885012
18097351700,Census Tract 3517; Marion County; Indiana,52.00601805416249,0.9168903826061497
18097351900,Census Tract 3519; Marion County; Indiana,19.51822112415071,-0.6581045323243412
18097352100,Census Tract 3521; Marion County; Indiana,5.994787141615986,-1.313715000487984
18097352300,Census Tract 3523; Marion County; Indiana,7.624309392265193,-1.234716437917935
18097352400,Census Tract 3524; Marion County; Indiana,11.822429906542055,-1.0311932973216162
18097352500,Census Tract 3525; Marion County; Indiana,32.17115689381934,-0.04469545632261614
18097352600,Census Tract 3526; Marion County; Indiana,16.84426229508197,-0.7877369468456921
18097352700,Census Tract 3527; Marion County; Indiana,48.09796769150599,0.7274297226009098
18097352800,Census Tract 3528; Marion County; Indiana,26.582278481012654,-0.31564196276927925
18097353300,Census Tract 3533; Marion County; Indiana,59.367816091954026,1.273787296830451
18097353500,Census Tract 3535; Marion County; Indiana,61.52324431256182,1.3782815626087161
18097353600,Census Tract 3536; Marion County; Indiana,29.552023121387283,-0.17166997484690757
18097354200,"Census Tract 3542, Marion County, Indiana",70.06144858212205,1.792210162820214
18097354201,Census Tract 3542.01; Marion County; Indiana,60.96398305084746,1.3511688086963687
18097354202,Census Tract 3542.02; Marion County; Indiana,63.681592039801,1.482917364857073
18097354400,Census Tract 3544; Marion County; Indiana,56.36363636363637,1.1281459101328317
18097354500,Census Tract 3545; Marion County; Indiana,40.19471488178025,0.34428330570031485
18097354700,Census Tract 3547; Marion County; Indiana,37.17001055966209,0.19764689521156414
18097354800,Census Tract 3548; Marion County; Indiana,21.646090534979425,-0.5549463062091254
18097354900,Census Tract 3549; Marion County; Indiana,10.904255319148936,-1.0757060203381363
18097355000,Census Tract 3550; Marion County; Indiana,17.405913978494624,-0.7605083062812744
18097355100,Census Tract 3551; Marion County; Indiana,15.33382245047689,-0.8609624437818594
18097355300,Census Tract 3553; Marion County; Indiana,33.290978398983484,0.00959302559762284
18097355400,Census Tract 3554; Marion County; Indiana,21.93698949824971,-0.5408436451731596
18097355500,Census Tract 3555; Marion County; Indiana,21.125703564727957,-0.5801744506015514
18097355600,Census Tract 3556; Marion County; Indiana,17.72151898734177,-0.7452079064070787
18097355700,Census Tract 3557; Marion County; Indiana,9.81448234590066,-1.1285377618992007
18097355900,Census Tract 3559; Marion County; Indiana,61.288450377248985,1.3668988500483388
18097356200,Census Tract 3562; Marion County; Indiana,33.91119221411192,0.03966073400830128
18097356400,Census Tract 3564; Marion County; Indiana,33.049864708156164,-0.00209606608782598
18097356900,Census Tract 3569; Marion County; Indiana,37.95774647887324,0.2358360057178397
18097357000,Census Tract 3570; Marion County; Indiana,39.501312335958005,0.3106674379939694
18097357100,Census Tract 3571; Marion County; Indiana,50.12547051442911,0.8257222181798018
18097357200,Census Tract 3572; Marion County; Indiana,37.088204038257174,0.19368094899802243
18097357300,Census Tract 3573; Marion County; Indiana,6.7921990585070615,-1.27505680162907
18097357400,Census Tract 3574; Marion County; Indiana,6.929510155316607,-1.2684000166305531
18097357500,Census Tract 3575; Marion County; Indiana,22.4364592462752,-0.516629559035018
18097357600,"Census Tract 3576, Marion County, Indiana",5.934052541171098,-1.3166593887168045
18097357601,Census Tract 3576.01; Marion County; Indiana,5.756988652089676,-1.3252433725899444
18097357602,Census Tract 3576.02; Marion County; Indiana,10.340775558166865,-1.103023285344591
18097357800,Census Tract 3578; Marion County; Indiana,30.95014111006585,-0.10388979488009098
18097357900,Census Tract 3579; Marion County; Indiana,30.411171450737005,-0.1300188203284301
18097358000,Census Tract 3580; Marion County; Indiana,24.88425925925926,-0.39796123007685336
18097358100,Census Tract 3581; Marion County; Indiana,17.41176470588235,-0.7602246654451732
18097360101,Census Tract 3601.01; Marion County; Indiana,10.138805069402537,-1.112814730835805
18097360102,Census Tract 3601.02; Marion County; Indiana,7.670654468684026,-1.2324696478432193
18097360201,Census Tract 3602.01; Marion County; Indiana,10.126582278481012,-1.1134072866680498
18097360202,Census Tract 3602.02; Marion County; Indiana,12.317130722038698,-1.007210407053689
18097360301,Census Tract 3603.01; Marion County; Indiana,12.18961625282167,-1.0133922556114576
18097360302,Census Tract 3603.02; Marion County; Indiana,6.5494238932686475,-1.2868264409045693
18097360401,Census Tract 3604.01; Marion County; Indiana,17.37321196358908,-0.7620936863947728
18097360402,Census Tract 3604.02; Marion County; Indiana,12.557427258805513,-0.9955609306580299
18097360404,"Census Tract 3604.04, Marion County, Indiana",3.670371288085274,-1.426401716591924
18097360405,Census Tract 3604.05; Marion County; Indiana,32.51322143021384,-0.028112309531837354
18097360406,Census Tract 3604.06; Marion County; Indiana,8.159243200630666,-1.2087830688496952
18097360407,Census Tract 3604.07; Marion County; Indiana,11.174934725848564,-1.0625835950149687
18097360501,Census Tract 3605.01; Marion County; Indiana,18.097155801661213,-0.7269971895127215
18097360502,Census Tract 3605.02; Marion County; Indiana,24.689616252821672,-0.4073974422652762
18097360601,Census Tract 3606.01; Marion County; Indiana,25.241207594148772,-0.3806565229108053
18097360602,Census Tract 3606.02; Marion County; Indiana,15.799950236377208,-0.8383647621328888
18097360700,Census Tract 3607; Marion County; Indiana,44.87359550561798,0.5711134969252436
18097360800,Census Tract 3608; Marion County; Indiana,19.875776397515526,-0.6407704010328488
18097360900,Census Tract 3609; Marion County; Indiana,22.138593303919023,-0.5310699763262431
18097361000,Census Tract 3610; Marion County; Indiana,63.34149326805385,1.466429517520739
18097361100,Census Tract 3611; Marion County; Indiana,48.84169884169884,0.7634855001641783
18097361200,Census Tract 3612; Marion County; Indiana,36.03881782090869,0.14280714060521044
18097361300,Census Tract 3613; Marion County; Indiana,12.22879684418146,-1.0114927967996283
18097361400,"Census Tract 3614, Marion County, Indiana",20.81042244151236,-0.59545914863472
18097361401,Census Tract 3614.01; Marion County; Indiana,23.84910485933504,-0.4481450858661779
18097361402,Census Tract 3614.02; Marion County; Indiana,16.613756613756614,-0.7989117666320915
18097361600,"Census Tract 3616, Marion County, Indiana",33.25282211371811,0.007743224720232972
18097361601,Census Tract 3616.01; Marion County; Indiana,36.52365236523652,0.16631171814070847
18097361602,Census Tract 3616.02; Marion County; Indiana,53.39491916859122,0.9842237323337133
18097370201,Census Tract 3702.01; Marion County; Indiana,7.894736842105263,-1.2216062273587736
18097370202,"Census Tract 3702.02, Marion County, Indiana",10.895519982934148,-1.0761295058132563
18097370203,Census Tract 3702.03; Marion County; Indiana,26.701570680628272,-0.3098587264301015
18097370204,Census Tract 3702.04; Marion County; Indiana,9.275730622617536,-1.1546562218984717
18097370301,"Census Tract 3703.01, Marion County, Indiana",21.95352185101883,-0.5400421635707198
18097370302,"Census Tract 3703.02, Marion County, Indiana",14.425480949172838,-0.9049984628648464
18097370303,Census Tract 3703.03; Marion County; Indiana,22.132337689276085,-0.5313732459284761
18097370304,Census Tract 3703.04; Marion County; Indiana,28.08706571787359,-0.24269050191109856
18097370305,Census Tract 3703.05; Marion County; Indiana,16.440501043841337,-0.807311124772251
18097370306,Census Tract 3703.06; Marion County; Indiana,23.24610244988864,-0.4773783924709594
18097380100,"Census Tract 3801, Marion County, Indiana",28.171276183222325,-0.23860801349263436
18097380101,Census Tract 3801.01; Marion County; Indiana,35.963133640552996,0.13913800294537784
18097380102,Census Tract 3801.02; Marion County; Indiana,23.97291196388262,-0.4421429688092785
18097380103,Census Tract 3801.03; Marion County; Indiana,39.16708818074524,0.29446438962965377
18097380200,Census Tract 3802; Marion County; Indiana,23.58620689655172,-0.46089027001705546
18097380300,"Census Tract 3803, Marion County, Indiana",9.580327584462143,-1.139889487575365
18097380301,Census Tract 3803.01; Marion County; Indiana,5.321354526606773,-1.3463627342346833
18097380302,Census Tract 3803.02; Marion County; Indiana,12.5,-0.9983449803364962
18097380402,Census Tract 3804.02; Marion County; Indiana,22.134905042567127,-0.5312487817062043
18097380403,Census Tract 3804.03; Marion County; Indiana,16.666666666666668,-0.7963467092211023
18097380404,Census Tract 3804.04; Marion County; Indiana,19.92818671454219,-0.6382295706101299
18097380501,Census Tract 3805.01; Marion County; Indiana,16.678297278436848,-0.7957828619884005
18097380502,Census Tract 3805.02; Marion County; Indiana,17.596972563859982,-0.7512458653391412
18097380600,Census Tract 3806; Marion County; Indiana,18.38865096359743,-0.7128656250128133
18097380700,Census Tract 3807; Marion County; Indiana,24.169256514463303,-0.43262426646682406
18097380800,Census Tract 3808; Marion County; Indiana,8.735968765251343,-1.1808236527789528
18097380901,Census Tract 3809.01; Marion County; Indiana,29.903713892709767,-0.15462015218105607
18097380902,Census Tract 3809.02; Marion County; Indiana,38.189655172413794,0.24707884295427687
18097381001,"Census Tract 3810.01, Marion County, Indiana",17.965720504041325,-0.7333691182045826
18097381002,Census Tract 3810.02; Marion County; Indiana,45.58763725091501,0.605729944458256
18097381003,Census Tract 3810.03; Marion County; Indiana,18.043087971274687,-0.7296183754953708
18097381004,Census Tract 3810.04; Marion County; Indiana,24.081237911025145,-0.43689137183974386
18097381101,Census Tract 3811.01; Marion County; Indiana,34.25948896055569,0.056546015756323356
18097381102,Census Tract 3811.02; Marion County; Indiana,22.466289691170076,-0.5151833914441295
18097381201,"Census Tract 3812.01, Marion County, Indiana",38.72821385460464,0.27318794440149347
18097381203,Census Tract 3812.03; Marion County; Indiana,10.677618069815194,-1.0866933001467196
18097381204,Census Tract 3812.04; Marion County; Indiana,15.419094576423127,-0.8568284864981455
18097381205,Census Tract 3812.05; Marion County; Indiana,22.934272300469484,-0.4924957887263972
18097381206,Census Tract 3812.06; Marion County; Indiana,35.91850147880381,0.13697425426310314
18097381207,Census Tract 3812.07; Marion County; Indiana,38.37386018237082,0.256009025404384
18097390101,"Census Tract 3901.01, Marion County, Indiana",28.92308030511693,-0.2021608616110015
18097390102,Census Tract 3901.02; Marion County; Indiana,18.353931107020777,-0.7145488292532592
18097390103,Census Tract 3901.03; Marion County; Indiana,37.964942283026936,0.23618485531743927
18097390104,Census Tract 3901.04; Marion County; Indiana,34.96534764140398,0.09076575172027854
18097390200,Census Tract 3902; Marion County; Indiana,34.69879518072289,0.0778433990276863
18097390300,Census Tract 3903; Marion County; Indiana,36.68846333489024,0.17430168556412495
18097390402,"Census Tract 3904.02, Marion County, Indiana",45.13548621623857,0.5838098499092135
18097390403,"Census Tract 3904.03, Marion County, Indiana",44.5428037013389,0.5550768475099997
18097390404,"Census Tract 3904.04, Marion County, Indiana",34.455837527492314,0.06606491281004717
18097390405,Census Tract 3904.05; Marion County; Indiana,41.9622882710131,0.429974530187022
18097390406,Census Tract 3904.06; Marion County; Indiana,45.35588086824836,0.5944944911897873
18097390407,Census Tract 3904.07; Marion County; Indiana,58.60366713681241,1.2367416725552733
18097390408,Census Tract 3904.08; Marion County; Indiana,42.99487797529376,0.48003405059572174
18097390409,Census Tract 3904.09; Marion County; Indiana,45.2617240708309,0.5899298087196857
18097390410,Census Tract 3904.10; Marion County; Indiana,47.93893129770992,0.7197197042190137
18097390411,Census Tract 3904.11; Marion County; Indiana,17.77178103315343,-0.7427712232814759
18097390500,Census Tract 3905; Marion County; Indiana,22.654081066074404,-0.5060793435094758
18097390600,"Census Tract 3906, Marion County, Indiana",56.367617405598544,1.1283389093952954
18097390601,Census Tract 3906.01; Marion County; Indiana,79.71602434077079,2.2602599896041267
18097390602,Census Tract 3906.02; Marion County; Indiana,55.290901991409605,1.0761401928794245
18097390700,Census Tract 3907; Marion County; Indiana,10.63009001285898,-1.0889974406270309
18097390800,"Census Tract 3908, Marion County, Indiana",11.982812884862753,-1.0234179970807078
18097390801,Census Tract 3908.01; Marion County; Indiana,NA,NA
18097390802,Census Tract 3908.02; Marion County; Indiana,19.59619952494062,-0.654324171809804
18097390900,Census Tract 3909; Marion County; Indiana,76.30371297455152,2.0948325504480385
18097391000,"Census Tract 3910, Marion County, Indiana",85.17594857612495,2.524954851035146
18097391001,Census Tract 3910.01; Marion County; Indiana,65.54809843400447,1.573404820374256
18097391002,Census Tract 3910.02; Marion County; Indiana,83.57800447872606,2.4474871842318757
