GEOID,NAME,value,zscore_raw,zscore
18097310103,"Census Tract 3101.03, Marion County, Indiana",0,1.290559033589375,1.290559033589375
18097310104,Census Tract 3101.04; Marion County; Indiana,11.244239631336406,-0.09806563661688311,-0.09806563661688311
18097310105,Census Tract 3101.05; Marion County; Indiana,2.6046986721144023,0.9688877642870455,0.9688877642870455
18097310106,Census Tract 3101.06; Marion County; Indiana,1.6183986371379897,1.0906924043248318,1.0906924043248318
18097310108,Census Tract 3101.08; Marion County; Indiana,2.3479831426851296,1.0005912434975983,1.0005912434975983
18097310110,Census Tract 3101.10; Marion County; Indiana,6.850282485875706,0.4445728602550135,0.4445728602550135
18097310111,Census Tract 3101.11; Marion County; Indiana,7.346690953248331,0.3832681329551937,0.3832681329551937
18097310112,Census Tract 3101.12; Marion County; Indiana,2.853745541022592,0.93813133810419,0.93813133810419
18097310113,Census Tract 3101.13; Marion County; Indiana,0,1.290559033589375,1.290559033589375
18097310201,Census Tract 3102.01; Marion County; Indiana,6.400898371701292,0.50007024271939,0.50007024271939
18097310203,Census Tract 3102.03; Marion County; Indiana,6.03258476442096,0.5455556982246941,0.5455556982246941
18097310204,Census Tract 3102.04; Marion County; Indiana,3.287671232876712,0.88454301728384,0.88454301728384
18097310305,Census Tract 3103.05; Marion County; Indiana,6.905099150141643,0.4378031919774043,0.4378031919774043
18097310306,Census Tract 3103.06; Marion County; Indiana,5.493482309124767,0.612132985238995,0.612132985238995
18097310308,Census Tract 3103.08; Marion County; Indiana,1.984126984126984,1.0455262195160941,1.0455262195160941
18097310309,Census Tract 3103.09; Marion County; Indiana,12.761276127612762,-0.285414392371054,-0.285414392371054
18097310310,Census Tract 3103.10; Marion County; Indiana,0,1.290559033589375,1.290559033589375
18097310311,Census Tract 3103.11; Marion County; Indiana,3.297269448737764,0.8833576708512119,0.8833576708512119
18097310312,Census Tract 3103.12; Marion County; Indiana,1.6909029421711197,1.0817383736419053,1.0817383736419053
18097320105,Census Tract 3201.05; Marion County; Indiana,4.306459689534301,0.7587261696338273,0.7587261696338273
18097320106,Census Tract 3201.06; Marion County; Indiana,4.913494809688581,0.6837594336725387,0.6837594336725387
18097320107,Census Tract 3201.07; Marion County; Indiana,3.4482758620689653,0.8647089015447764,0.8647089015447764
18097320108,Census Tract 3201.08; Marion County; Indiana,13.293885601577909,-0.35118981866777,-0.35118981866777
18097320109,Census Tract 3201.09; Marion County; Indiana,1.8129079042784624,1.0666711831670879,1.0666711831670879
18097320202,Census Tract 3202.02; Marion County; Indiana,13.49095966620306,-0.37552778343629417,-0.37552778343629417
18097320203,Census Tract 3202.03; Marion County; Indiana,7.432788613600421,0.3726353699465898,0.3726353699465898
18097320204,"Census Tract 3202.04, Marion County, Indiana",14.715243127375151,-0.5267225527803385,-0.5267225527803385
18097320205,Census Tract 3202.05; Marion County; Indiana,20.71078431372549,-1.2671511344873139,-1.2671511344873139
18097320206,Census Tract 3202.06; Marion County; Indiana,29.2722371967655,-2.324460928300811,-2.324460928300811
18097320301,Census Tract 3203.01; Marion County; Indiana,2.738283307003686,0.9523905243090935,0.9523905243090935
