GEOID,NAME,value,zscore_raw,zscore
18097310103,"Census Tract 3101.03, Marion County, Indiana",53.14833297336622,0.07324106631043445,0.07324106631043445
18097310104,Census Tract 3101.04; Marion County; Indiana,64.6867900032457,0.5586046183137411,0.5586046183137411
18097310105,Census Tract 3101.05; Marion County; Indiana,38.775510204081634,-0.531349676936181,-0.531349676936181
18097310106,Census Tract 3101.06; Marion County; Indiana,35.531220876048465,-0.6678202455661919,-0.6678202455661919
18097310108,Census Tract 3101.08; Marion County; Indiana,66.08942879296976,0.6176064192820284,0.6176064192820284
18097310110,Census Tract 3101.10; Marion County; Indiana,40.954883924660535,-0.4396746317006148,-0.4396746317006148
18097310111,Census Tract 3101.11; Marion County; Indiana,35.73398712840944,-0.6592909120324734,-0.6592909120324734
18097310112,Census Tract 3101.12; Marion County; Indiana,60.72655866470299,0.392018050954485,0.392018050954485
18097310113,Census Tract 3101.13; Marion County; Indiana,67.76061776061776,0.6879047452458811,0.6879047452458811
18097310201,Census Tract 3102.01; Marion County; Indiana,31.34619553435942,-0.8438627406594256,-0.8438627406594256
18097310203,Census Tract 3102.03; Marion County; Indiana,30.522317188983855,-0.878519065945777,-0.878519065945777
18097310204,Census Tract 3102.04; Marion County; Indiana,13.087121212121213,-1.6119281021184588,-1.6119281021184588
18097310305,Census Tract 3103.05; Marion County; Indiana,8.579009433962264,-1.8015611821575863,-1.8015611821575863
18097310306,Census Tract 3103.06; Marion County; Indiana,5.2576480167500295,-1.9412737772446351,-1.9412737772446351
18097310308,Census Tract 3103.08; Marion County; Indiana,23.31575864089045,-1.181661925130905,-1.181661925130905
18097310309,Census Tract 3103.09; Marion County; Indiana,24.427972929423134,-1.1348767894517464,-1.1348767894517464
18097310310,Census Tract 3103.10; Marion County; Indiana,24.57496136012365,-1.1286937420439824,-1.1286937420439824
18097310311,Census Tract 3103.11; Marion County; Indiana,20.27439024390244,-1.3095966536903718,-1.3095966536903718
18097310312,Census Tract 3103.12; Marion County; Indiana,14.154929577464788,-1.5670108952752995,-1.5670108952752995
18097320105,Census Tract 3201.05; Marion County; Indiana,50.16223231667748,-0.05236883262290605,-0.05236883262290605
18097320106,Census Tract 3201.06; Marion County; Indiana,42.37650200267023,-0.37987446967304905,-0.37987446967304905
18097320107,Census Tract 3201.07; Marion County; Indiana,86.79245283018868,1.4884761775082174,1.4884761775082174
18097320108,Census Tract 3201.08; Marion County; Indiana,41.22935396194857,-0.4281290886638271,-0.4281290886638271
18097320109,Census Tract 3201.09; Marion County; Indiana,76.29213483146067,1.0467817960298897,1.0467817960298897
18097320202,Census Tract 3202.02; Marion County; Indiana,79.93291239147592,1.1999305856823475,1.1999305856823475
18097320203,Census Tract 3202.03; Marion County; Indiana,70.37177541729893,0.7977427202719615,0.7977427202719615
18097320204,"Census Tract 3202.04, Marion County, Indiana",52.69638900576659,0.054230107665566483,0.054230107665566483
18097320205,Census Tract 3202.05; Marion County; Indiana,71.14058355437666,0.8300825250877002,0.8300825250877002
18097320206,Census Tract 3202.06; Marion County; Indiana,38.7905604719764,-0.5307165895601923,-0.5307165895601923
18097320301,Census Tract 3203.01; Marion County; Indiana,86.96575524289887,1.4957661188223756,1.4957661188223756
18097320303,Census Tract 3203.03; Marion County; Indiana,40.62588102621934,-0.4535140917768873,-0.4535140917768873
18097320304,"Census Tract 3203.04, Marion County, Indiana",76.5095401901446,1.0559269214866243,1.0559269214866243
18097320305,Census Tract 3203.05; Marion County; Indiana,79.77888730385165,1.1934515423030336,1.1934515423030336
18097320306,Census Tract 3203.06; Marion County; Indiana,75.07288629737609,0.9954942800521751,0.9954942800521751
18097320400,Census Tract 3204; Marion County; Indiana,61.6581956797967,0.4312072293387947,0.4312072293387947
18097320500,Census Tract 3205; Marion County; Indiana,66.43792888334373,0.6322660259607519,0.6322660259607519
18097320600,Census Tract 3206; Marion County; Indiana,70.29856533540132,0.7946631486013073,0.7946631486013073
18097320700,Census Tract 3207; Marion County; Indiana,86.06143970655663,1.4577262145514465,1.4577262145514465
18097320800,Census Tract 3208; Marion County; Indiana,89.0382626680455,1.582945848557254,1.582945848557254
18097320901,Census Tract 3209.01; Marion County; Indiana,52.15475024485798,0.03144615031177987,0.03144615031177987
18097320902,Census Tract 3209.02; Marion County; Indiana,28.069756330625896,-0.9816856892329576,-0.9816856892329576
18097320903,Census Tract 3209.03; Marion County; Indiana,24.064885496183205,-1.1501500106310376,-1.1501500106310376
18097321001,Census Tract 3210.01; Marion County; Indiana,34.43643512450852,-0.7138722523183969,-0.7138722523183969
18097321002,Census Tract 3210.02; Marion County; Indiana,62.69151138716356,0.4746735074355661,0.4746735074355661
18097321100,Census Tract 3211; Marion County; Indiana,59.894459102902374,0.3570159013698311,0.3570159013698311
18097321200,Census Tract 3212; Marion County; Indiana,87.6753507014028,1.5256151507451894,1.5256151507451894
18097321300,Census Tract 3213; Marion County; Indiana,86.9785575048733,1.4963046441494186,1.4963046441494186
18097321400,Census Tract 3214; Marion County; Indiana,68.57305719171575,0.7220798942319308,0.7220798942319308
18097321600,Census Tract 3216; Marion County; Indiana,45.50337896378444,-0.2483428355391607,-0.2483428355391607
18097321700,Census Tract 3217; Marion County; Indiana,80.49792531120332,1.2236977736986043,1.2236977736986043
18097321800,Census Tract 3218; Marion County; Indiana,92.45339747444378,1.7266030079080397,1.7266030079080397
18097321900,Census Tract 3219; Marion County; Indiana,80.74522413466994,1.2341003634948982,1.2341003634948982
18097322000,Census Tract 3220; Marion County; Indiana,44.46601941747573,-0.2919792171452198,-0.2919792171452198
18097322100,Census Tract 3221; Marion County; Indiana,50.53693459160429,-0.036607034781891236,-0.036607034781891236
18097322200,Census Tract 3222; Marion County; Indiana,70.24432809773124,0.7923816669215447,0.7923816669215447
18097322300,Census Tract 3223; Marion County; Indiana,78.88146911519199,1.1557017739802602,1.1557017739802602
18097322400,Census Tract 3224; Marion County; Indiana,59.19025438910785,0.32739363035563185,0.32739363035563185
18097322500,Census Tract 3225; Marion County; Indiana,32.67716535433071,-0.787875684698858,-0.787875684698858
18097322600,"Census Tract 3226, Marion County, Indiana",10.798752261214926,-1.7081880161979373,-1.7081880161979373
18097322601,Census Tract 3226.01; Marion County; Indiana,6.041666666666667,-1.9082941443721497,-1.9082941443721497
18097322602,Census Tract 3226.02; Marion County; Indiana,30.14991671293726,-0.8941840389446483,-0.8941840389446483
18097322700,Census Tract 3227; Marion County; Indiana,31.55365723438334,-0.8351358937883491,-0.8351358937883491
18097330103,Census Tract 3301.03; Marion County; Indiana,65.2892561983471,0.5839472730256412,0.5839472730256412
18097330105,Census Tract 3301.05; Marion County; Indiana,66.57272924344244,0.6379363839141079,0.6379363839141079
18097330106,Census Tract 3301.06; Marion County; Indiana,34.53679825431462,-0.7096504915537892,-0.7096504915537892
18097330107,Census Tract 3301.07; Marion County; Indiana,84.13765017308084,1.3768022817537922,1.3768022817537922
18097330108,Census Tract 3301.08; Marion County; Indiana,89.8825413774693,1.6184603122524903,1.6184603122524903
18097330109,Census Tract 3301.09; Marion County; Indiana,74.22159320663162,0.9596847574054611,0.9596847574054611
18097330202,"Census Tract 3302.02, Marion County, Indiana",21.718652035799135,-1.2488439870623833,-1.2488439870623833
18097330203,Census Tract 3302.03; Marion County; Indiana,89.04682274247492,1.58330592686926,1.58330592686926
18097330204,Census Tract 3302.04; Marion County; Indiana,56.6290665358836,0.21965762799677674,0.21965762799677674
18097330206,Census Tract 3302.06; Marion County; Indiana,55.16676897892368,0.15814628947951226,0.15814628947951226
18097330208,Census Tract 3302.08; Marion County; Indiana,71.88973521944142,0.8615954832070944,0.8615954832070944
18097330209,"Census Tract 3302.09, Marion County, Indiana",45.5400141656841,-0.24680178098773067,-0.24680178098773067
18097330210,Census Tract 3302.10; Marion County; Indiana,11.454802259887003,-1.6805913664186236,-1.6805913664186236
18097330211,Census Tract 3302.11; Marion County; Indiana,18.661971830985916,-1.3774228046377721,-1.3774228046377721
18097330212,Census Tract 3302.12; Marion County; Indiana,34.5910780669145,-0.7073672189656669,-0.7073672189656669
18097330213,Census Tract 3302.13; Marion County; Indiana,79.62723272068341,1.1870722138561272,1.1870722138561272
18097330401,Census Tract 3304.01; Marion County; Indiana,70.13386396526772,0.7877350089184323,0.7877350089184323
18097330500,Census Tract 3305; Marion County; Indiana,42.781719188252765,-0.36282906646031315,-0.36282906646031315
18097330600,Census Tract 3306; Marion County; Indiana,37.18801996672213,-0.5981272277282932,-0.5981272277282932
18097330700,"Census Tract 3307, Marion County, Indiana",47.445472638857545,-0.16664894163153807,-0.16664894163153807
18097330701,Census Tract 3307.01; Marion County; Indiana,24.11764705882353,-1.1479306030112806,-1.1479306030112806
18097330702,Census Tract 3307.02; Marion County; Indiana,44.641638225255974,-0.2845918370022704,-0.2845918370022704
18097330803,Census Tract 3308.03; Marion County; Indiana,7.459152261425527,-1.8486678146641067,-1.8486678146641067
18097330804,Census Tract 3308.04; Marion County; Indiana,33.99184697397303,-0.732573789565855,-0.732573789565855
18097330805,Census Tract 3308.05; Marion County; Indiana,19.549477071600965,-1.3400900230629929,-1.3400900230629929
18097330806,Census Tract 3308.06; Marion County; Indiana,16.984924623115578,-1.447967556642424,-1.447967556642424
18097330900,Census Tract 3309; Marion County; Indiana,10.528020732102364,-1.7195762994206494,-1.7195762994206494
18097331000,Census Tract 3310; Marion County; Indiana,4.213221601489758,-1.9852074256868917,-1.9852074256868917
18097340101,Census Tract 3401.01; Marion County; Indiana,68.46464217455936,0.7175194319724397,0.7175194319724397
18097340102,Census Tract 3401.02; Marion County; Indiana,38.2646420824295,-0.5528392717310688,-0.5528392717310688
18097340108,Census Tract 3401.08; Marion County; Indiana,12.3948401570387,-1.6410488061267445,-1.6410488061267445
18097340109,"Census Tract 3401.09, Marion County, Indiana",28.14915065283525,-0.9783459783741627,-0.9783459783741627
18097340110,"Census Tract 3401.10, Marion County, Indiana",8.768404614396204,-1.7935943008605741,-1.7935943008605741
18097340111,Census Tract 3401.11; Marion County; Indiana,42.57695450830836,-0.37144246356577293,-0.37144246356577293
18097340112,Census Tract 3401.12; Marion County; Indiana,48.76051853536502,-0.11133172324407149,-0.11133172324407149
18097340113,Census Tract 3401.13; Marion County; Indiana,57.730496453900706,0.2659891206657819,0.2659891206657819
18097340114,Census Tract 3401.14; Marion County; Indiana,57.10933833880807,0.23986019300098924,0.23986019300098924
18097340115,Census Tract 3401.15; Marion County; Indiana,36.279323513366066,-0.636351414649611,-0.636351414649611
18097340201,Census Tract 3402.01; Marion County; Indiana,18.956773726153106,-1.365022004894347,-1.365022004894347
18097340202,Census Tract 3402.02; Marion County; Indiana,43.05070827345514,-0.3515140788925768,-0.3515140788925768
18097340300,"Census Tract 3403, Marion County, Indiana",4.633298828286364,-1.9675369369564042,-1.9675369369564042
18097340301,Census Tract 3403.01; Marion County; Indiana,23.82191384793293,-1.1603705784180012,-1.1603705784180012
18097340302,Census Tract 3403.02; Marion County; Indiana,23.49775784753363,-1.17400615441829,-1.17400615441829
18097340400,Census Tract 3404; Marion County; Indiana,21.218123297846,-1.2698986571541957,-1.2698986571541957
18097340500,Census Tract 3405; Marion County; Indiana,34.843834627189025,-0.6967350502476746,-0.6967350502476746
18097340600,Census Tract 3406; Marion County; Indiana,31.840626596288097,-0.8230645684413352,-0.8230645684413352
18097340700,Census Tract 3407; Marion County; Indiana,34.52048417132216,-0.710336741131908,-0.710336741131908
18097340800,Census Tract 3408; Marion County; Indiana,76.39484978540773,1.0511024859421112,1.0511024859421112
18097340901,Census Tract 3409.01; Marion County; Indiana,44.13296948647978,-0.3059889150696517,-0.3059889150696517
18097340902,"Census Tract 3409.02, Marion County, Indiana",53.912418605530725,0.10538221962943486,0.10538221962943486
