GEOID,NAME,value,zscore
18097353600,Census Tract 3536; Marion County; Indiana,46.61746617466174,0.032066797343721185
18097354200,"Census Tract 3542, Marion County, Indiana",50.12316380804471,0.23429817746775944
18097354201,Census Tract 3542.01; Marion County; Indiana,42.02504082743604,-0.23285408666014312
18097354202,Census Tract 3542.02; Marion County; Indiana,31.92670738478623,-0.8153914651302587
18097354400,Census Tract 3544; Marion County; Indiana,40.76086956521739,-0.3057796854445767
18097354500,Census Tract 3545; Marion County; Indiana,32.48407643312102,-0.783238802901259
18097354700,Census Tract 3547; Marion County; Indiana,31.73076923076923,-0.8266944488583724
18097354800,Census Tract 3548; Marion County; Indiana,54.14634146341464,0.4663811620303857
18097354900,Census Tract 3549; Marion County; Indiana,47.85867237687366,0.1036676224980599
18097355000,Census Tract 3550; Marion County; Indiana,30.699088145896656,-0.8862085061047503
18097355100,Census Tract 3551; Marion County; Indiana,71.75989085948159,1.4824449461201248
18097355300,Census Tract 3553; Marion County; Indiana,54.58579881656805,0.49173191281607453
18097355400,Census Tract 3554; Marion County; Indiana,42.01909959072306,-0.23319681573314358
18097355500,Census Tract 3555; Marion County; Indiana,34.82905982905983,-0.6479649492714372
18097355600,Census Tract 3556; Marion County; Indiana,54.629629629629626,0.49426035843357274
18097355700,Census Tract 3557; Marion County; Indiana,58.12133072407045,0.695684327399194
18097355900,Census Tract 3559; Marion County; Indiana,51.10132158590309,0.29072466317253864
18097356200,Census Tract 3562; Marion County; Indiana,24.172517552657975,-1.2627034342409091
18097356400,Census Tract 3564; Marion County; Indiana,47.00920245398773,0.05466468703573744
18097356900,Census Tract 3569; Marion County; Indiana,40.54982817869416,-0.31795392159474284
18097357000,Census Tract 3570; Marion County; Indiana,54.340836012861736,0.4776008692825861
18097357100,Census Tract 3571; Marion County; Indiana,51.80722891566265,0.3314459770067817
18097357200,Census Tract 3572; Marion County; Indiana,32.43967828418231,-0.785799976132324
18097357300,Census Tract 3573; Marion County; Indiana,46.27766599597585,0.012464918833813838
18097357400,Census Tract 3574; Marion County; Indiana,59.42028985507246,0.7706167161157202
18097357500,Census Tract 3575; Marion County; Indiana,77.84615384615384,1.8335400753383393
18097357600,"Census Tract 3576, Marion County, Indiana",51.445109734996805,0.3105565936845893
18097357601,Census Tract 3576.01; Marion County; Indiana,60.13143483023001,0.8116401713118849
18097357602,Census Tract 3576.02; Marion County; Indiana,47.674418604651166,0.09303866970567133
18097357800,Census Tract 3578; Marion County; Indiana,62.67029972752044,0.9580983676030619
18097357900,Census Tract 3579; Marion County; Indiana,60,0.8040581577175937
18097358000,Census Tract 3580; Marion County; Indiana,59.72222222222222,0.788034133616696
18097358100,Census Tract 3581; Marion County; Indiana,58.69017632241814,0.7284990314786006
18097360101,Census Tract 3601.01; Marion County; Indiana,56.80317040951123,0.6196442898615567
18097360102,Census Tract 3601.02; Marion County; Indiana,63.2,0.9886549153599345
18097360201,Census Tract 3602.01; Marion County; Indiana,46.76724137931034,0.04070680270414285
18097360202,Census Tract 3602.02; Marion County; Indiana,41.36363636363637,-0.27100818650626496
18097360301,Census Tract 3603.01; Marion County; Indiana,50.929899856938484,0.2808359458736918
18097360302,Census Tract 3603.02; Marion County; Indiana,72.48322147651007,1.5241713481847783
18097360401,Census Tract 3604.01; Marion County; Indiana,41.0437859354268,-0.2894592339993902
18097360402,Census Tract 3604.02; Marion County; Indiana,88.41354723707664,2.443135874305667
18097360404,"Census Tract 3604.04, Marion County, Indiana",66.54298878614713,1.1815001937216423
18097360405,Census Tract 3604.05; Marion County; Indiana,44.67065868263473,-0.0802376872756549
18097360406,Census Tract 3604.06; Marion County; Indiana,56.48496240601504,0.6012879880799196
18097360407,Census Tract 3604.07; Marion County; Indiana,50.370370370370374,0.24855865555314288
18097360501,Census Tract 3605.01; Marion County; Indiana,46.948356807511736,0.051154715455699586
18097360502,Census Tract 3605.02; Marion County; Indiana,90.35714285714286,2.5552550773156915
18097360601,Census Tract 3606.01; Marion County; Indiana,59.02061855670103,0.7475610830525732
18097360602,Census Tract 3606.02; Marion County; Indiana,63.53229762878168,1.0078239981241017
18097360700,Census Tract 3607; Marion County; Indiana,59.859154929577464,0.7959333004269977
18097360800,Census Tract 3608; Marion County; Indiana,59.32203389830509,0.7649486751662504
18097360900,Census Tract 3609; Marion County; Indiana,64.47249774571686,1.0620608397244722
18097361000,Census Tract 3610; Marion County; Indiana,56.63716814159292,0.6100682022306209
18097361100,Census Tract 3611; Marion County; Indiana,45.78544061302682,-0.015929834204201927
18097361200,Census Tract 3612; Marion County; Indiana,25.874125874125873,-1.1645436283283468
18097361300,Census Tract 3613; Marion County; Indiana,27.488151658767773,-1.0714361512670876
18097361400,"Census Tract 3614, Marion County, Indiana",38.23474979593666,-0.45150266007752693
18097361401,Census Tract 3614.01; Marion County; Indiana,72.43975903614458,1.5216641526939367
18097361402,Census Tract 3614.02; Marion County; Indiana,36.37515842839037,-0.5587759528865053
18097361600,"Census Tract 3616, Marion County, Indiana",53.24675324675325,0.41448707827758935
18097361601,Census Tract 3616.01; Marion County; Indiana,83.11688311688312,2.13758992964684
18097361602,Census Tract 3616.02; Marion County; Indiana,0,-2.6571310480762933
18097370201,Census Tract 3702.01; Marion County; Indiana,61.702127659574465,0.9022479224209662
