GEOID,year,delta_sum_value,zscore_sum_value,delta_n_indicators,zscore_n_indicators,baseline_sum,baseline_n
18063210109,2024,-0.08786489712448742,2.4204150408832144,2,2,2.511674611208849,2
18063210109,2025,-1.1292606634722664,2.2781646211359674,2,2,2.511674611208849,2
18063210109,2026,2.5222756022280177,2.3241205242725176,2,2,2.511674611208849,2
18063210109,2027,-0.7897848795284109,2.186080894420927,2,2,2.511674611208849,2
18063210109,2028,-0.5781123954612707,2.0413294049458433,2,2,2.511674611208849,2
18063210607,2024,-0.5079828665953148,0.3788071682721845,1,1,0.38200013807202743,1
18063210607,2025,-0.4925217944681147,0.3810376943702025,1,1,0.38200013807202743,1
18063210607,2026,-0.17167221180105774,0.3807875116350584,1,1,0.38200013807202743,1
18063210607,2027,-0.5165914418001593,0.38012335434752176,1,1,0.38200013807202743,1
18063210607,2028,-0.5308121279552467,0.375844620040336,1,1,0.38200013807202743,1
18063210608,2024,-0.5079828665953148,0.3788071682721845,1,1,0.38200013807202743,1
18063210608,2025,-0.4925217944681147,0.3810376943702025,1,1,0.38200013807202743,1
18063210608,2026,-0.17167221180105774,0.3807875116350584,1,1,0.38200013807202743,1
18063210608,2027,-0.5165914418001593,0.38012335434752176,1,1,0.38200013807202743,1
18063210608,2028,-0.5308121279552467,0.375844620040336,1,1,0.38200013807202743,1
18063210611,2024,-0.08786489712448742,2.4204150408832144,2,2,2.511674611208849,2
18063210611,2025,-1.1292606634722664,2.2781646211359674,2,2,2.511674611208849,2
18063210611,2026,2.5222756022280177,2.3241205242725176,2,2,2.511674611208849,2
18063210611,2027,-0.7897848795284109,2.186080894420927,2,2,2.511674611208849,2
18063210611,2028,-0.5781123954612707,2.0413294049458433,2,2,2.511674611208849,2
18063210614,2024,-0.507982871608995,0.3788071677451893,1,1,0.38200013807202743,1
18063210614,2025,-0.49252179744424335,0.3810376935040353,1,1,0.38200013807202743,1
18063210614,2026,-0.17167220462870517,0.3807875108073923,1,1,0.38200013807202743,1
18063210614,2027,-0.5165914438861573,0.3801233532288276,1,1,0.38200013807202743,1
18063210614,2028,-0.5308121294945276,0.3758446186442312,1,1,0.38200013807202743,1
18063210616,2024,-0.08786489712448742,2.4204150408832144,2,2,2.511674611208849,2
18063210616,2025,-1.1292606634722664,2.2781646211359674,2,2,2.511674611208849,2
18063210616,2026,2.5222756022280177,2.3241205242725176,2,2,2.511674611208849,2
18063210616,2027,-0.7897848795284109,2.186080894420927,2,2,2.511674611208849,2
18063210616,2028,-0.5781123954612707,2.0413294049458433,2,2,2.511674611208849,2
18063210617,2024,-0.08786489712448742,2.4204150408832144,2,2,2.511674611208849,2
18063210617,2025,-1.1292606634722664,2.2781646211359674,2,2,2.511674611208849,2
18063210617,2026,2.5222756022280177,2.3241205242725176,2,2,2.511674611208849,2
18063210617,2027,-0.7897848795284109,2.186080894420927,2,2,2.511674611208849,2
18063210617,2028,-0.5781123954612707,2.0413294049458433,2,2,2.511674611208849,2
18097310103,2024,NA,4.870416639322499,NA,5,5.53840957775999,5
18097310103,2025,-0.13548866160813972,4.7863862464862486,4,5,5.53840957775999,5
18097310103,2026,-0.12048985533623127,4.74388225120313,4,5,5.53840957775999,5
18097310103,2027,-0.059891700674424585,4.587891995183918,4,5,5.53840957775999,5
18097310103,2028,-0.010823516372227074,4.367233226591105,4,5,5.53840957775999,5
18097310104,2024,-2.0216255617904912,2.649652437826714,5,7,2.175521453786209,7
18097310104,2025,-1.844631540984042,2.4101240991931423,7,7,2.175521453786209,7
18097310104,2026,-0.1360386656890554,2.4067377043722797,7,7,2.175521453786209,7
18097310104,2027,-1.9037242032027195,2.106925646462672,7,7,2.175521453786209,7
18097310104,2028,-1.2090220508327347,1.7989797601887783,7,7,2.175521453786209,7
18097310105,2024,-0.2775967406323206,4.059808732021258,5,7,4.3044688339741555,7
18097310105,2025,0.23982873177296654,4.137314292076586,7,7,4.3044688339741555,7
18097310105,2026,-0.43822713960818915,4.123392147706834,7,7,4.3044688339741555,7
18097310105,2027,0.18498627117908933,4.081081195344619,7,7,4.3044688339741555,7
18097310105,2028,0.1527121689625488,3.9693604550582715,7,7,4.3044688339741555,7
18097310106,2024,1.949426342670511,3.016046773717212,5,7,1.2976852591384613,7
18097310106,2025,1.2231925597524322,2.926791632419446,7,7,1.2976852591384613,7
18097310106,2026,1.4772127241945046,3.0033956312674817,7,7,1.2976852591384613,7
18097310106,2027,2.8436163724060113,2.912514742899119,7,7,1.2976852591384613,7
18097310106,2028,4.277521302093231,2.8155669447779808,7,7,1.2976852591384613,7
18097310108,2024,1.4146894990323156,7.016042128215959,5,7,7.175616572505578,7
18097310108,2025,4.416319033672436,7.697308417318168,7,7,7.175616572505578,7
18097310108,2026,-0.5620442633227951,7.678615088516394,7,7,7.175616572505578,7
18097310108,2027,4.471196903594612,8.264031096245722,7,7,7.175616572505578,7
18097310108,2028,4.419350545800455,8.692777109444966,7,7,7.175616572505578,7
18097310110,2024,0.08059379182533107,0.8826363323556692,5,7,0.7732595152808759,7
18097310110,2025,-0.7487946672998355,0.7497791543216603,7,7,0.7732595152808759,7
18097310110,2026,-1.031340699299087,0.7402331289739641,7,7,0.7732595152808759,7
18097310110,2027,-0.9738154410736611,0.5614094505699718,7,7,0.7732595152808759,7
18097310110,2028,-0.9931670991256103,0.36142281094760165,7,7,0.7732595152808759,7
18097310111,2024,-0.13042700546258246,-0.8994725122703564,5,6,-0.5547289469040322,7
18097310111,2025,-1.5420217503625355,-1.0789516762203653,6,6,-0.5547289469040322,7
18097310111,2026,-1.266593470354112,-1.096854263715717,6,6,-0.5547289469040322,7
18097310111,2027,-1.990293180155287,-1.3180031133857832,6,6,-0.5547289469040322,7
18097310111,2028,-1.952008087015773,-1.5524808021463312,6,6,-0.5547289469040322,7
18097310112,2024,-1.252443175794698,5.803548546736512,4,5,7.6286101812173035,6
18097310112,2025,-3.798643880764332,5.48963173881143,5,5,7.6286101812173035,6
18097310112,2026,1.2248606626078602,5.588381381042048,5,5,7.6286101812173035,6
18097310112,2027,-3.5236740771478536,5.386184496920012,5,5,7.6286101812173035,6
18097310112,2028,-3.0818148885876058,5.284157685682012,5,5,7.6286101812173035,6
18097310113,2024,0.5714404676171843,7.053029917362994,4,4,12.512439700592989,6
18097310113,2025,-1.7388464438024673,6.903069552032638,4,4,12.512439700592989,6
18097310113,2026,3.568603545636983,6.993005628751607,4,4,12.512439700592989,6
18097310113,2027,-0.8736958279532072,6.906379709225352,4,4,12.512439700592989,6
18097310113,2028,-0.5212795516665585,6.847889382959625,4,4,12.512439700592989,6
18097310201,2024,-0.8280838240985074,1.0114692707495994,5,7,1.4276694708669793,7
18097310201,2025,-0.26309991803370236,0.8870058488233015,7,7,1.4276694708669793,7
18097310201,2026,-1.2604948661809587,0.8509012849416105,7,7,1.4276694708669793,7
18097310201,2027,-0.8683379537976732,0.6305525589122659,7,7,1.4276694708669793,7
18097310201,2028,-1.309793785141466,0.3535704288634178,7,7,1.4276694708669793,7
18097310203,2024,-1.3523866414425842,1.856035107412048,5,7,2.5143596948422666,7
18097310203,2025,-2.279530472841884,1.6157128874330007,7,7,2.5143596948422666,7
18097310203,2026,-0.38438918128764366,1.6092749324220597,7,7,2.5143596948422666,7
18097310203,2027,-2.3793889706849316,1.3221997064978532,7,7,2.5143596948422666,7
18097310203,2028,-2.0540074750057067,1.0212564602173464,7,7,2.5143596948422666,7
18097310204,2024,-0.21237289890512778,1.242797569341787,5,7,2.323018382326982,7
18097310204,2025,-0.8489968947991269,1.1157530515410818,7,7,2.323018382326982,7
18097310204,2026,-0.912389188163081,1.100022895791675,7,7,2.323018382326982,7
18097310204,2027,-1.1260174548980264,0.9107951912411246,7,7,2.323018382326982,7
18097310204,2028,-0.9647656858358922,0.6867334683472881,7,7,2.323018382326982,7
18097310305,2024,-1.8633172922585037,-1.596640315273536,5,7,-2.5156469179624152,7
18097310305,2025,-2.360723200558885,-1.6796999358920124,7,7,-2.5156469179624152,7
18097310305,2026,-0.6988755416371217,-1.6883252354226577,7,7,-2.5156469179624152,7
18097310305,2027,-2.786005117034242,-1.8280478069889785,7,7,-2.5156469179624152,7
18097310305,2028,-2.5600010527972503,-1.9952601302184436,7,7,-2.5156469179624152,7
18097310306,2024,-0.870551306040718,-1.408736000028396,5,7,-2.603691497705914,7
18097310306,2025,1.3974714210409294,-1.3127105129394048,7,7,-2.603691497705914,7
18097310306,2026,-1.7029944967224089,-1.3363430767841171,7,7,-2.603691497705914,7
18097310306,2027,1.6170729680575948,-1.3265464399680074,7,7,-2.603691497705914,7
18097310306,2028,1.9012427313111355,-1.3723099430468668,7,7,-2.603691497705914,7
18097310308,2024,0.4755526342836394,-4.66833852016474,5,7,-2.625258371650424,7
18097310308,2025,-2.2215064831118467,-4.857446720026892,7,7,-2.625258371650424,7
18097310308,2026,-1.5187036126332358,-4.812522407179424,7,7,-2.625258371650424,7
18097310308,2027,-2.6070120207760876,-4.824617093879466,7,7,-2.625258371650424,7
18097310308,2028,-2.8404461925459166,-4.7074895150317415,7,7,-2.625258371650424,7
18097310309,2024,-0.1470365867019732,-2.4728273049094263,5,7,-2.8552617244082366,7
18097310309,2025,0.41704607348229294,-2.5622246010471392,7,7,-2.8552617244082366,7
18097310309,2026,-1.999601168771553,-2.5991722925916405,7,7,-2.8552617244082366,7
18097310309,2027,-0.5265404707479253,-2.7386573111565395,7,7,-2.8552617244082366,7
18097310309,2028,-1.2256277899546941,-2.8876674350883302,7,7,-2.8552617244082366,7
18097310310,2024,0.8474946699829342,-1.068054375090415,5,6,1.7005458330228205,7
18097310310,2025,-1.20720485620341,-1.181995101098506,6,6,1.7005458330228205,7
18097310310,2026,-0.09995030499358509,-1.1769399201711592,6,6,1.7005458330228205,7
18097310310,2027,-1.0482127651897912,-1.3080986535495474,6,6,1.7005458330228205,7
18097310310,2028,-0.6983551313296278,-1.4571421871044337,6,6,1.7005458330228205,7
18097310311,2024,0.845223859371548,-3.7716099210711618,5,6,-3.4793262587600258,7
18097310311,2025,-2.8192881245544537,-3.6255389393361384,6,6,-3.4793262587600258,7
18097310311,2026,1.2010765706517685,-3.6063461732918753,6,6,-3.4793262587600258,7
18097310311,2027,-2.4389801848989627,-3.3321292792873423,6,6,-3.4793262587600258,7
18097310311,2028,-2.3127254855671353,-2.9866752654447484,6,6,-3.4793262587600258,7
18097310312,2024,-0.6663053861271188,-0.9369329467033494,5,6,0.14299289488278555,7
18097310312,2025,-0.3899384918758475,-1.1105151188138105,6,6,0.14299289488278555,7
18097310312,2026,-0.9965641615406792,-1.0754703872284423,6,6,0.14299289488278555,7
18097310312,2027,-0.5339176789770745,-1.2358940734335846,6,6,0.14299289488278555,7
18097310312,2028,-0.45243081636536187,-1.3881132408396248,6,6,0.14299289488278555,7
18097320105,2024,-2.467496867807885,2.5750254936520456,4,6,2.4257842199298683,7
18097320105,2025,-0.10466422184606541,2.5094031757466055,6,6,2.4257842199298683,7
18097320105,2026,-0.9261228393256746,2.479040162349757,6,6,2.4257842199298683,7
18097320105,2027,0.28364505362283726,2.3646962385294126,6,6,2.4257842199298683,7
18097320105,2028,1.045897345943092,2.2228793664009796,6,6,2.4257842199298683,7
18097320106,2024,-2.529017061446526,1.7007612275132273,4,6,1.3855269995925976,7
18097320106,2025,-3.934691235787783,1.250038711277062,6,6,1.3855269995925976,7
18097320106,2026,0.40811971247075496,1.2712339622172844,6,6,1.3855269995925976,7
18097320106,2027,-3.600768401187785,0.9052727033788376,6,6,1.3855269995925976,7
18097320106,2028,-2.492586940338948,0.6095928491187027,6,6,1.3855269995925976,7
18097320107,2024,-0.9002321808930454,5.464721091805844,4,6,4.834230738877084,7
18097320107,2025,-3.374888173765246,5.266002773671617,6,6,4.834230738877084,7
18097320107,2026,1.8754877322929684,5.276400380478901,6,6,4.834230738877084,7
18097320107,2027,-2.6430919804476076,5.084539577262117,6,6,4.834230738877084,7
18097320107,2028,-2.0601426015210555,4.888905892134098,6,6,4.834230738877084,7
18097320108,2024,-1.4302696979254081,1.183671839992847,4,6,0.2381413032041777,7
18097320108,2025,1.8936847322637995,1.1908369826354912,6,6,0.2381413032041777,7
18097320108,2026,-3.4790447615146287,1.119257480354447,6,6,0.2381413032041777,7
18097320108,2027,0.27171132676681253,1.0281948189509662,6,6,0.2381413032041777,7
18097320108,2028,-1.0287481783680372,0.908515126978799,6,6,0.2381413032041777,7
18097320109,2024,-1.5596322771694828,1.9493803288354716,4,5,3.043672287135829,7
18097320109,2025,-2.5320123132812853,1.9552856889866574,5,5,3.043672287135829,7
18097320109,2026,-0.8366791948927175,1.907127305986809,5,5,3.043672287135829,7
18097320109,2027,-3.4085096283495537,1.8594485449345735,5,5,3.043672287135829,7
18097320109,2028,-4.15158514747835,1.7825734743005774,5,5,3.043672287135829,7
18097320202,2024,-1.4319069795009554,5.5462868858667616,5,7,6.168716983701492,7
18097320202,2025,-2.6652268958703362,5.241419807426719,7,7,6.168716983701492,7
18097320202,2026,-0.6576030523214597,5.239028139734849,7,7,6.168716983701492,7
18097320202,2027,-2.8429279933566507,4.902370187892615,7,7,6.168716983701492,7
18097320202,2028,-2.396737000579763,4.574983062993827,7,7,6.168716983701492,7
18097320203,2024,0.01537791208661246,2.7133610207683185,3,5,1.4644134239793314,5
18097320203,2025,-1.5561422291936304,2.3596469808022813,5,5,1.4644134239793314,5
18097320203,2026,0.818593683501257,2.4351223720969206,5,5,1.4644134239793314,5
18097320203,2027,-1.3495732708580657,2.159806738563668,5,5,1.4644134239793314,5
18097320203,2028,-0.8927553758191349,1.9548883683227607,5,5,1.4644134239793314,5
18097320204,2024,NA,-0.8338734681709002,NA,5,-1.341089859038355,5
18097320204,2025,-1.4036476996606204,-1.070285425012028,5,5,-1.341089859038355,5
18097320204,2026,-0.7907672745772567,-1.0809570126204606,5,5,-1.341089859038355,5
18097320204,2027,-1.9159764762962292,-1.305330518945826,5,5,-1.341089859038355,5
18097320204,2028,-2.022563187523461,-1.4968150371493611,5,5,-1.341089859038355,5
18097320205,2024,0.5805613358727498,2.3784452840360717,3,5,0.07654702034585419,5
18097320205,2025,0.14118566987951559,2.182913800100968,5,5,0.07654702034585419,5
18097320205,2026,1.9277739597332173,2.5154710429657077,5,5,0.07654702034585419,5
18097320205,2027,2.0232993784178013,2.694404554777237,5,5,0.07654702034585419,5
18097320205,2028,2.6362799225849094,3.1844589581248073,5,5,0.07654702034585419,5
18097320206,2024,0.48101395265250657,-1.5698850776445403,4,6,-2.434120469732383,6
18097320206,2025,0.2180359719539935,-1.811202409715989,6,6,-2.434120469732383,6
18097320206,2026,-0.5588258196936897,-1.8066866107319903,6,6,-2.434120469732383,6
18097320206,2027,0.5883320922465874,-1.996800151317073,6,6,-2.434120469732383,6
18097320206,2028,0.5755524070897884,-2.103269098778371,6,6,-2.434120469732383,6
18097320301,2024,-0.7023350659341041,5.6132970056334415,5,7,6.2056151089533,7
18097320301,2025,-2.3817332222571275,5.284300396304798,7,7,6.2056151089533,7
18097320301,2026,-0.4082671234329867,5.3158001034305435,7,7,6.2056151089533,7
18097320301,2027,-2.343200288146008,5.024492469754044,7,7,6.2056151089533,7
18097320301,2028,-2.192683131348639,4.766213507455313,7,7,6.2056151089533,7
18097320303,2024,-0.40784337021406725,2.4474027994819902,2,4,-0.18470069398827801,5
18097320303,2025,1.5304808417331541,2.4667975294736424,4,4,-0.18470069398827801,5
18097320303,2026,-0.6577048632903695,2.449031398077477,4,4,-0.18470069398827801,5
18097320303,2027,1.7128094132400207,2.3573703582841232,4,4,-0.18470069398827801,5
18097320303,2028,3.158238060247956,2.2089525610417846,4,4,-0.18470069398827801,5
18097320304,2024,NA,3.7995918171818923,NA,4,4.290840678525653,5
18097320304,2025,-0.701288212392442,3.630220737622632,4,4,4.290840678525653,5
18097320304,2026,0.6902541197891896,3.644039246485873,4,4,4.290840678525653,5
18097320304,2027,-0.37494149912252517,3.4777949271799264,4,4,4.290840678525653,5
18097320304,2028,0.006175867026274832,3.317221720491921,4,4,4.290840678525653,5
18097320305,2024,-2.361966307051025,4.911938112471152,5,6,8.53786052141759,7
18097320305,2025,-3.3746034735641155,4.514020171624675,6,6,8.53786052141759,7
18097320305,2026,-1.6551446164411125,4.434637418124033,6,6,8.53786052141759,7
18097320305,2027,-3.928597812269511,3.9556920983953563,6,6,8.53786052141759,7
18097320305,2028,-4.18144414803955,3.410785340772758,6,6,8.53786052141759,7
18097320306,2024,-0.8109632010559851,4.813576207723973,5,6,5.560497381776403,7
18097320306,2025,-1.7705515641094398,4.621226037464124,6,6,5.560497381776403,7
18097320306,2026,-0.42727774530998247,4.6282610199820455,6,6,5.560497381776403,7
18097320306,2027,-1.6138275958483321,4.411006979833633,6,6,5.560497381776403,7
18097320306,2028,-1.3284161883695271,4.200135966010344,6,6,5.560497381776403,7
18097320400,2024,-0.8470600291872763,4.9549276361673735,5,7,4.49652404058619,7
18097320400,2025,-0.7419060023899259,4.900651386719126,7,7,4.49652404058619,7
18097320400,2026,-1.0788695731066016,4.879792092315939,7,7,4.49652404058619,7
18097320400,2027,-0.6674929992203074,4.7565059772025124,7,7,4.49652404058619,7
18097320400,2028,-0.7218915155762294,4.612699155016313,7,7,4.49652404058619,7
18097320500,2024,-0.1531035658307503,5.390124338364575,5,7,5.622665472514802,7
18097320500,2025,-0.2943390135309749,5.447701155900635,7,7,5.622665472514802,7
18097320500,2026,-2.134799192619179,5.350286776987057,7,7,5.622665472514802,7
18097320500,2027,-0.8700362827183695,5.227837217321126,7,7,5.622665472514802,7
18097320500,2028,-1.2140167366755352,5.021232291184935,7,7,5.622665472514802,7
18097320600,2024,-1.6620641948589303,2.499664009017079,5,7,2.952879870939193,7
18097320600,2025,-3.090532329280863,2.223939270457806,7,7,2.952879870939193,7
18097320600,2026,-1.0192034810893105,2.213834479851081,7,7,2.952879870939193,7
18097320600,2027,-3.381751647912028,1.935302279159234,7,7,2.952879870939193,7
18097320600,2028,-3.3755342860359088,1.6768304620458225,7,7,2.952879870939193,7
18097320700,2024,-1.1728384923907085,7.268705463240412,5,7,7.34193170406737,7
18097320700,2025,-2.299220614372314,7.00035669109652,7,7,7.34193170406737,7
18097320700,2026,-0.7655139670579452,6.998679605695559,7,7,7.34193170406737,7
18097320700,2027,-1.8264043798082132,6.725242048703857,7,7,7.34193170406737,7
18097320700,2028,-1.4599822352116867,6.4767695833747805,7,7,7.34193170406737,7
18097320800,2024,-8.166973288150738,5.082879085622542,5,7,8.299436651439617,7
18097320800,2025,-0.7394289804006091,5.162677226444981,7,7,8.299436651439617,7
18097320800,2026,-1.1464784706536701,5.1099544167579145,7,7,8.299436651439617,7
18097320800,2027,-0.871999489826897,5.180269102607941,7,7,8.299436651439617,7
18097320800,2028,-0.9823108593568552,5.223657413505927,7,7,8.299436651439617,7
18097320901,2024,-1.5843247202367121,3.115829427843726,4,6,4.354351234568424,7
18097320901,2025,-1.6960414319348143,2.867442771929309,6,6,4.354351234568424,7
18097320901,2026,-0.2646881197858393,2.866731575531131,6,6,4.354351234568424,7
18097320901,2027,-2.0602392852284126,2.6117539824671727,6,6,4.354351234568424,7
18097320901,2028,-1.8671434975803767,2.356446463922447,6,6,4.354351234568424,7
18097320902,2024,-1.2821820604321583,-0.05342615862184027,4,6,0.012585499653022886,7
18097320902,2025,-1.9380064392802092,-0.1596823985952452,6,6,0.012585499653022886,7
18097320902,2026,-0.10275986872476367,-0.1774184430726854,6,6,0.012585499653022886,7
18097320902,2027,-2.188898470871467,-0.3224837469128209,6,6,0.012585499653022886,7
18097320902,2028,-2.1321133320528514,-0.46995621411798594,6,6,0.012585499653022886,7
18097320903,2024,-9.011061688495612,-4.035254842806402,5,7,-1.2771481336322192,7
18097320903,2025,1.354231749367596,-3.9624599717822484,7,7,-1.2771481336322192,7
18097320903,2026,-3.5294798133988246,-3.936714548308764,7,7,-1.2771481336322192,7
18097320903,2027,0.28623033988107677,-3.7255750192137573,7,7,-1.2771481336322192,7
18097320903,2028,-0.4805078654463881,-3.4274682029185866,7,7,-1.2771481336322192,7
18097321001,2024,-6.124865760170796,-3.6449217722554885,5,7,-4.766329334927736,7
18097321001,2025,0.9058935461683731,-3.478224907695097,7,7,-4.766329334927736,7
18097321001,2026,-0.32630470001799206,-3.4593391915599114,7,7,-4.766329334927736,7
18097321001,2027,2.044090782370242,-3.168760050011623,7,7,-4.766329334927736,7
18097321001,2028,3.9358403203928836,-2.8077767942400844,7,7,-4.766329334927736,7
18097321002,2024,-0.06653960348303875,-0.3180480001339807,5,7,0.2682877827125111,7
18097321002,2025,0.97085236132092,0.03951937457108168,7,7,0.2682877827125111,7
18097321002,2026,-1.5767684330271745,0.003055517529597873,7,7,0.2682877827125111,7
18097321002,2027,0.5561489458290483,0.37822582251725134,7,7,0.2682877827125111,7
18097321002,2028,0.00804491250366245,0.7750228704630263,7,7,0.2682877827125111,7
18097321100,2024,-2.243608336377445,-0.9770872402927302,5,7,-1.3402815511617598,7
18097321100,2025,-0.6266229765124138,-0.9573140484697734,7,7,-1.3402815511617598,7
18097321100,2026,0.1375352875781528,-0.9046490283193045,7,7,-1.3402815511617598,7
18097321100,2027,-0.31898344229878417,-0.7337177562078353,7,7,-1.3402815511617598,7
18097321100,2028,-0.15913086527581963,-0.46667481137325817,7,7,-1.3402815511617598,7
18097321200,2024,-1.1269084144317625,6.389958451340154,4,6,7.039494174225229,7
18097321200,2025,-1.6541299851291924,6.095153179331717,6,6,7.039494174225229,7
18097321200,2026,-0.3553610370183761,6.087321490596362,6,6,7.039494174225229,7
18097321200,2027,-1.6440507658797436,5.768573915660953,6,6,7.039494174225229,7
18097321200,2028,-1.181891691792704,5.443585318955055,6,6,7.039494174225229,7
18097321300,2024,-1.1996855170533163,5.940429098743632,5,6,6.946421381700067,7
18097321300,2025,-1.9909885897505797,5.780948007780766,6,6,6.946421381700067,7
18097321300,2026,-1.1943269853537501,5.73410649567686,6,6,6.946421381700067,7
18097321300,2027,-2.196525370771966,5.4907193363959985,6,6,6.946421381700067,7
18097321300,2028,-2.2821044952106955,5.213932379701734,6,6,6.946421381700067,7
18097321400,2024,-0.2727290714649327,4.959141477197355,5,7,4.5654376645070585,7
18097321400,2025,-1.301469436081479,4.833646332474127,7,7,4.5654376645070585,7
18097321400,2026,-1.766208865987069,4.739071170458724,7,7,4.5654376645070585,7
18097321400,2027,-1.7974275531679578,4.501635160199031,7,7,4.5654376645070585,7
18097321400,2028,-1.4170751362558072,4.314368175689785,7,7,4.5654376645070585,7
18097321600,2024,1.1910570468405373,1.673940780317565,5,7,2.178072709882481,7
18097321600,2025,-0.12800595310735152,1.7375394552830772,7,7,2.178072709882481,7
18097321600,2026,0.3101853186042149,1.7594294331033025,7,7,2.178072709882481,7
18097321600,2027,0.0049651092689378465,1.8053933804289353,7,7,2.178072709882481,7
18097321600,2028,0.34464003134799426,1.8347291744298093,7,7,2.178072709882481,7
18097321700,2024,2.2769345510726064,8.446764386942473,5,7,7.659499793630848,7
18097321700,2025,7.9830620880103265,9.756181637816468,7,7,7.659499793630848,7
18097321700,2026,-1.0420595314089793,9.671242798914909,7,7,7.659499793630848,7
18097321700,2027,7.948822665014382,10.7427814832969,7,7,7.659499793630848,7
18097321700,2028,7.325590184838517,11.560946748874294,7,7,7.659499793630848,7
18097321800,2024,0.07105191766503294,7.14009619930195,5,7,7.962221161784148,7
18097321800,2025,3.0782580465127305,7.523415566991064,7,7,7.962221161784148,7
18097321800,2026,-1.904511269753492,7.418020925895248,7,7,7.962221161784148,7
18097321800,2027,2.0653775320206216,7.610275682666068,7,7,7.962221161784148,7
18097321800,2028,1.746559352335074,7.641788408889729,7,7,7.962221161784148,7
18097321900,2024,-0.4351772451766166,5.676054335900014,5,7,7.001685287029633,7
18097321900,2025,1.8662036537485944,5.623435453904224,7,7,7.001685287029633,7
18097321900,2026,1.1447990488540165,5.608829267148502,7,7,7.001685287029633,7
18097321900,2027,2.6004772420665208,5.486919497577571,7,7,7.001685287029633,7
18097321900,2028,3.282244552231484,5.324034677724268,7,7,7.001685287029633,7
18097322000,2024,-0.019550077442756567,-1.9826281191247628,5,7,-2.118293655486269,7
18097322000,2025,-0.04156886386453848,-2.03447685374959,7,7,-2.118293655486269,7
18097322000,2026,2.2051745600527117,-1.9754847290382487,7,7,-2.118293655486269,7
18097322000,2027,0.3053406004954504,-1.9794071802004845,7,7,-2.118293655486269,7
18097322000,2028,0.1896635965060118,-1.9761557069355165,7,7,-2.118293655486269,7
18097322100,2024,2.1139257003759595,2.486058967503408,5,7,1.836502241697988,7
18097322100,2025,0.28817089800878254,2.798269642167231,7,7,1.836502241697988,7
18097322100,2026,-0.5225166149167338,2.7820763755449995,7,7,1.836502241697988,7
18097322100,2027,0.47870822535708335,3.0802090615471984,7,7,1.836502241697988,7
18097322100,2028,0.16171502203389565,3.376218205700838,7,7,1.836502241697988,7
18097322200,2024,1.3564434865389325,3.230887262961169,5,6,4.119592745687106,7
18097322200,2025,0.6191959863934269,3.434171389261934,6,6,4.119592745687106,7
18097322200,2026,-0.5987712883480737,3.4399470578509495,6,6,4.119592745687106,7
18097322200,2027,1.007890021471712,3.654800955239183,6,6,4.119592745687106,7
18097322200,2028,0.9427161157465805,3.8743041034279653,6,6,4.119592745687106,7
18097322300,2024,0.7173564208216577,4.2868570998673015,5,7,3.251683434186095,7
18097322300,2025,-3.9993510594166457,3.808677252199846,7,7,3.251683434186095,7
18097322300,2026,1.034508932239723,3.994418283793684,7,7,3.251683434186095,7
18097322300,2027,-1.580738710131515,3.918817479287516,7,7,3.251683434186095,7
18097322300,2028,-1.4997939748849947,3.8712997921738483,7,7,3.251683434186095,7
18097322400,2024,1.1272688540322326,2.57225111965739,5,7,2.3240529459679276,7
18097322400,2025,2.1529116810783697,2.929291451482009,7,7,2.3240529459679276,7
18097322400,2026,-1.1678355955283308,2.904935856290764,7,7,2.3240529459679276,7
18097322400,2027,2.143404752667405,3.182969326057011,7,7,2.3240529459679276,7
18097322400,2028,1.8781170795554794,3.4284886030425383,7,7,2.3240529459679276,7
18097322500,2024,0.6173826978789019,-0.2792703339054038,4,6,-2.0585068922246137,7
18097322500,2025,0.26373306027513405,-0.1920814985534246,6,6,-2.0585068922246137,7
18097322500,2026,-0.8527194578017927,-0.18246592712553883,6,6,-2.0585068922246137,7
18097322500,2027,0.13812073293697305,-0.09400791163233174,6,6,-2.0585068922246137,7
18097322500,2028,0.04901599268270389,0.021445017914056563,6,6,-2.0585068922246137,7
18097322600,2024,NA,-4.26356270202287,NA,5,-5.93167712782103,5
18097322600,2025,-0.2928902377607218,-4.387932786263616,5,5,-5.93167712782103,5
18097322600,2026,0.08611476102709324,-4.366841854900297,5,5,-5.93167712782103,5
18097322600,2027,-0.257928772860181,-4.403780195855498,5,5,-5.93167712782103,5
18097322600,2028,-0.49791193425652014,-4.367760696883044,5,5,-5.93167712782103,5
18097322601,2024,1.235155173216552,-2.358821359079229,3,5,-5.2522130834427685,7
18097322601,2025,5.1247487855235505,-2.0369365747993142,5,5,-5.2522130834427685,7
18097322601,2026,-6.071585207425019,-2.264228928982151,5,5,-5.2522130834427685,7
18097322601,2027,2.6147944550336346,-2.182375953515083,5,5,-5.2522130834427685,7
18097322601,2028,0.6470192668973491,-2.2583857361117965,5,5,-5.2522130834427685,7
18097322602,2024,0.21710108161181568,0.07485203322626593,5,6,-0.20200733805592078,7
18097322602,2025,1.2776036553624428,0.16900967065127392,6,6,-0.20200733805592078,7
18097322602,2026,-1.4962730981410457,0.15277730405277257,6,6,-0.20200733805592078,7
18097322602,2027,0.6645594895186184,0.21438457332346364,6,6,-0.20200733805592078,7
18097322602,2028,0.2789678297144221,0.27808204079282156,6,6,-0.20200733805592078,7
18097322700,2024,1.7039758211918137,-4.266198209693386,5,7,-4.689459772580823,7
