GEOID,NAME,year,estimate
18097352700,NA,2025,62006.51286241131
18097352700,NA,2026,58998.630530006514
18097352700,NA,2027,72468.22164740687
18097352700,NA,2028,70270.50871379882
18097352800,NA,2024,46228.196829371715
18097352800,NA,2025,43670.65710992503
18097352800,NA,2026,52177.31902255276
18097352800,NA,2027,49941.0157703064
18097352800,NA,2028,58935.13296149819
18097353300,NA,2024,57556.253946261946
18097353300,NA,2025,61766.36694169911
18097353300,NA,2026,67159.81810721706
18097353300,NA,2027,72468.09176106226
18097353300,NA,2028,78545.03979489616
18097353500,NA,2024,36735.27166729696
18097353500,NA,2025,36035.85637891374
18097353500,NA,2026,35642.1638440741
18097353500,NA,2027,35419.11842005224
18097353500,NA,2028,35292.284081620724
18097353600,NA,2024,43085.231884346795
18097353600,NA,2025,43341.57053590738
18097353600,NA,2026,43420.9888691069
18097353600,NA,2027,43445.52819016901
18097353600,NA,2028,43453.104272709206
18097354200,NA,2024,61466.75581775643
18097354200,NA,2025,61467.58193638383
18097354200,NA,2026,61467.76408056584
18097354200,NA,2027,61467.80423979936
18097354200,NA,2028,61467.8130941133
18097354201,NA,2024,100121.8333687023
18097354201,NA,2025,100803.01942470287
18097354201,NA,2026,115275.55217060389
18097354201,NA,2027,116703.5906938063
18097354201,NA,2028,132754.71309670497
18097354400,NA,2024,69032.84986612198
18097354400,NA,2025,69291.03511080927
18097354400,NA,2026,69226.8034255917
18097354400,NA,2027,69242.75512083722
18097354400,NA,2028,69238.79185374637
18097354500,NA,2024,58407.35331906361
18097354500,NA,2025,59062.40709870353
18097354500,NA,2026,59305.97852926979
18097354500,NA,2027,59396.11185144919
18097354500,NA,2028,59429.406363976515
18097354700,NA,2024,31705.00785005587
18097354700,NA,2025,31710.40176133746
18097354700,NA,2026,31712.58298956661
18097354700,NA,2027,31713.46498740392
18097354700,NA,2028,31713.821620329814
18097354800,NA,2024,66130.99939103714
18097354800,NA,2025,67134.07121137677
18097354800,NA,2026,67629.80890731463
18097354800,NA,2027,67873.41382493266
18097354800,NA,2028,67992.78644085348
18097354900,NA,2024,37984.64232457555
18097354900,NA,2025,39216.77220814141
18097354900,NA,2026,39990.83902301985
18097354900,NA,2027,40472.31483606854
18097354900,NA,2028,40769.97455357427
18097355000,NA,2024,44484.25794480482
18097355000,NA,2025,54036.96074487345
18097355000,NA,2026,54796.03244163607
18097355000,NA,2027,64144.10289266341
18097355000,NA,2028,66987.874700353
18097355100,NA,2024,26148.603670984776
18097355100,NA,2025,26149.701415433516
18097355100,NA,2026,26149.36966021231
18097355100,NA,2027,26149.469919819858
18097355100,NA,2028,26149.439620230853
18097355300,NA,2024,43428.86443826491
18097355300,NA,2025,43879.85237490891
18097355300,NA,2026,44073.89718785215
18097355300,NA,2027,44157.036481808726
18097355300,NA,2028,44192.5936773043
18097355400,NA,2024,44350.935157748245
18097355400,NA,2025,47551.99114802338
18097355400,NA,2026,51098.61202704818
18097355400,NA,2027,54843.96979471387
18097355400,NA,2028,58901.56112524052
18097355500,NA,2024,61809.45060949342
18097355500,NA,2025,59282.17221632355
18097355500,NA,2026,68067.10434274671
18097355500,NA,2027,67740.17248520337
18097355500,NA,2028,75137.82691015191
18097355600,NA,2024,36495.83590652423
18097355600,NA,2025,36624.05444067203
18097355600,NA,2026,36603.468243326446
18097355600,NA,2027,36606.76783111819
18097355600,NA,2028,36606.23882316236
18097355700,NA,2024,37093.0222458899
18097355700,NA,2025,37238.22684669526
18097355700,NA,2026,37276.86138490212
18097355700,NA,2027,37287.12221956553
18097355700,NA,2028,37289.8460518307
18097355900,NA,2024,135206.55912236412
18097355900,NA,2025,158676.70057658572
18097355900,NA,2026,192399.81725898292
18097355900,NA,2027,229062.10200322306
18097355900,NA,2028,275519.4500747333
18097356200,NA,2024,102326.96365106179
18097356200,NA,2025,108134.22726942631
18097356200,NA,2026,114454.33696943044
18097356200,NA,2027,121071.34743879216
18097356200,NA,2028,128099.54594748926
18097356400,NA,2024,41335.63010916683
18097356400,NA,2025,46877.86212185627
18097356400,NA,2026,48205.24492911835
18097356400,NA,2027,52596.49296512862
18097356400,NA,2028,55365.714559824904
18097356900,NA,2024,46582.99996328373
18097356900,NA,2025,46616.636918581564
18097356900,NA,2026,46627.006152738555
18097356900,NA,2027,46630.20162338064
18097356900,NA,2028,46631.186267455545
18097357000,NA,2024,85691.47955557628
18097357000,NA,2025,100904.43451880506
18097357000,NA,2026,117819.78171716724
18097357000,NA,2027,137792.55263438847
18097357000,NA,2028,161101.5546373446
18097357100,NA,2024,82377.81844887145
18097357100,NA,2025,82895.15109006008
18097357100,NA,2026,83164.61900569135
18097357100,NA,2027,83304.6585041982
18097357100,NA,2028,83377.34919443513
18097357200,NA,2024,73964.24254369318
18097357200,NA,2025,79312.52561938533
18097357200,NA,2026,82862.14897588856
18097357200,NA,2027,85168.81569585596
18097357200,NA,2028,86648.03320377426
18097357300,NA,2024,60108.454796826445
18097357300,NA,2025,64307.87066824046
18097357300,NA,2026,65676.82546630643
18097357300,NA,2027,66109.75677765533
18097357300,NA,2028,66245.3776167188
18097357400,NA,2024,30825.07267674214
18097357400,NA,2025,31254.74019905546
18097357400,NA,2026,30935.608332163007
18097357400,NA,2027,31171.903565496097
18097357400,NA,2028,30996.53825572206
18097357500,NA,2024,55448.574201799915
18097357500,NA,2025,55371.568892407275
18097357500,NA,2026,55364.11696656124
18097357500,NA,2027,55363.395335264344
18097357500,NA,2028,55363.325449109216
18097357600,NA,2024,34601.33128847266
18097357600,NA,2025,34608.25506992287
18097357600,NA,2026,34610.78292469619
18097357600,NA,2027,34611.70575794211
18097357600,NA,2028,34612.04264210685
18097357601,NA,2024,50092.54729377281
18097357601,NA,2025,52754.01735651858
18097357601,NA,2026,62040.58790206074
18097357601,NA,2027,66120.36823884134
18097357601,NA,2028,76937.44550712769
18097357602,NA,2024,49694.59274041839
18097357602,NA,2025,45894.52158964998
18097357602,NA,2026,47376.84098440352
18097357602,NA,2027,46778.85829063599
18097357602,NA,2028,47016.897170852826
18097357800,NA,2024,42517.13292140738
18097357800,NA,2025,42525.55989674067
18097357800,NA,2026,42523.63289058496
18097357800,NA,2027,42524.07349992301
18097357800,NA,2028,42523.97275257619
18097357900,NA,2024,65963.261041789
18097357900,NA,2025,67869.28923474849
18097357900,NA,2026,69164.12691141934
18097357900,NA,2027,70036.78273304757
18097357900,NA,2028,70621.80878176834
18097358000,NA,2024,23096.25286912642
18097358000,NA,2025,23129.79798551769
18097358000,NA,2026,23147.900655147136
18097358000,NA,2027,23157.664758930343
18097358000,NA,2028,23162.929798418925
18097358100,NA,2024,41112.69492389043
18097358100,NA,2025,40571.22647504375
18097358100,NA,2026,40258.08422358711
18097358100,NA,2027,40076.194921944545
18097358100,NA,2028,39970.27419513814
18097360101,NA,2024,28780.949220308892
18097360101,NA,2025,28781.258654533867
18097360101,NA,2026,28781.33119730374
18097360101,NA,2027,28781.34820391227
18097360101,NA,2028,28781.352190862184
18097360102,NA,2024,32232.940035590567
18097360102,NA,2025,32308.508212202305
18097360102,NA,2026,32333.482018536353
18097360102,NA,2027,32341.72676842464
18097360102,NA,2028,32344.44771943545
18097360201,NA,2024,46129.564254962446
18097360201,NA,2025,47851.66109777694
18097360201,NA,2026,48979.605714614816
18097360201,NA,2027,49710.3807173983
18097360201,NA,2028,50180.56507295179
18097360202,NA,2024,49092.47715749304
18097360202,NA,2025,51955.02472356305
18097360202,NA,2026,53699.53000673958
18097360202,NA,2027,54743.02425351794
18097360202,NA,2028,55360.443780486734
18097360301,NA,2024,54230.80164469307
18097360301,NA,2025,56468.04813021861
18097360301,NA,2026,57519.12555734013
18097360301,NA,2027,58005.11042130001
18097360301,NA,2028,58228.18155384752
18097360302,NA,2024,26254.96114592874
18097360302,NA,2025,26247.490905123574
18097360302,NA,2026,26247.992765688465
18097360302,NA,2027,26247.959045262214
18097360302,NA,2028,26247.96131094399
18097360401,NA,2024,44251.92205930878
18097360401,NA,2025,44258.01188443221
18097360401,NA,2026,44257.49694257224
18097360401,NA,2027,44257.540481918724
18097360401,NA,2028,44257.53680056016
18097360402,NA,2024,40567.32614655519
18097360402,NA,2025,40567.290933231656
18097360402,NA,2026,40567.2859769447
18097360402,NA,2027,40567.285279345364
18097360402,NA,2028,40567.28518115797
18097360404,NA,2024,34112.45112198072
18097360404,NA,2025,34122.01942456412
18097360404,NA,2026,34118.65356451372
18097360404,NA,2027,34119.83743404643
18097360404,NA,2028,34119.421015173524
18097360405,NA,2024,70055.81417647807
18097360405,NA,2025,74891.1798925316
18097360405,NA,2026,78520.73936635899
18097360405,NA,2027,83356.32842392653
18097360405,NA,2028,87787.80961039495
18097360407,NA,2024,68673.84453058675
18097360407,NA,2025,74831.86358136828
18097360407,NA,2026,79145.0909099964
18097360407,NA,2027,86112.69839544244
18097360407,NA,2028,91206.08169229855
18097360501,NA,2024,68198.31561802825
18097360501,NA,2025,67822.39229143153
18097360501,NA,2026,67738.07311460037
18097360501,NA,2027,67719.1107097264
18097360501,NA,2028,67714.84376568183
18097360502,NA,2024,60138.722534288194
18097360502,NA,2025,60102.81683898441
18097360502,NA,2026,60105.22167519742
18097360502,NA,2027,60105.06055990076
18097360502,NA,2028,60105.07135382586
18097360601,NA,2024,73621.15125526057
18097360601,NA,2025,73472.8544771162
18097360601,NA,2026,73442.66174461144
18097360601,NA,2027,73436.50866062813
18097360601,NA,2028,73435.25445480554
18097360602,NA,2024,41215.795972645705
18097360602,NA,2025,41414.85570050114
18097360602,NA,2026,41368.23126491653
18097360602,NA,2027,41379.12696397066
18097360602,NA,2028,41376.57938378731
18097360700,NA,2024,76721.87919513698
18097360700,NA,2025,76041.04935328435
18097360700,NA,2026,75809.84427207166
18097360700,NA,2027,75731.01873298633
18097360700,NA,2028,75704.1082973224
18097360800,NA,2024,40426.15675128303
18097360800,NA,2025,41639.45055764385
18097360800,NA,2026,42575.57703857186
18097360800,NA,2027,43293.23007575734
18097360800,NA,2028,43840.74683223913
18097360900,NA,2024,40009.21133563042
18097360900,NA,2025,40016.06972646802
18097360900,NA,2026,40016.54808316363
18097360900,NA,2027,40016.5814445773
18097360900,NA,2028,40016.58377124546
18097361000,NA,2024,94378.16360049452
18097361000,NA,2025,94548.79205591344
18097361000,NA,2026,94599.35808419138
18097361000,NA,2027,94614.33106996532
18097361000,NA,2028,94618.76360375986
18097361100,NA,2024,82737.48296584222
18097361100,NA,2025,88651.59810178466
18097361100,NA,2026,93768.87127863755
18097361100,NA,2027,98145.20492351672
18097361100,NA,2028,101852.47302521746
18097361200,NA,2024,72017.6483885323
18097361200,NA,2025,72412.83373098643
18097361200,NA,2026,72494.04396234787
18097361200,NA,2027,72510.68892072984
18097361200,NA,2028,72514.09866273154
18097361300,NA,2024,65090.640159932496
18097361300,NA,2025,65343.65605903682
18097361300,NA,2026,65276.12198712365
18097361300,NA,2027,65294.11548925822
18097361300,NA,2028,65289.31907074411
18097361400,NA,2024,53997.401891365225
18097361400,NA,2025,53997.16439573452
18097361400,NA,2026,53997.21456332988
18097361400,NA,2027,53997.20396611219
18097361400,NA,2028,53997.20620462835
18097361401,NA,2024,68944.300503197
18097361401,NA,2025,71166.80439566953
18097361401,NA,2026,79918.98082006359
18097361401,NA,2027,82271.86785723457
18097361401,NA,2028,92569.12118479081
18097361402,NA,2024,78381.3550939827
18097361402,NA,2025,81572.34280890327
18097361402,NA,2026,84265.79319796074
18097361402,NA,2027,86524.05241494793
18097361402,NA,2028,88407.1019158298
18097361600,NA,2024,74447.11575964703
18097361600,NA,2025,74473.36338459923
18097361600,NA,2026,74460.94272333512
18097361600,NA,2027,74466.81951124108
18097361600,NA,2028,74464.03875175878
18097361601,NA,2024,96149.68965910863
18097361601,NA,2025,98216.80708134755
18097361601,NA,2026,104540.17315322325
18097361601,NA,2027,107107.48583612802
18097361601,NA,2028,113687.56892307327
18097361602,NA,2024,75727.09441123302
18097361602,NA,2025,78932.38703487354
18097361602,NA,2026,77051.13071362842
18097361602,NA,2027,78140.28114918024
18097361602,NA,2028,77504.66208863673
18097370201,NA,2024,55320.15342941057
18097370201,NA,2025,55715.85673818757
18097370201,NA,2026,55873.27738715673
18097370201,NA,2027,55935.715414780156
18097370201,NA,2028,55960.45088052711
18097370202,NA,2024,32864.001901246884
18097370202,NA,2025,32809.93229557331
18097370202,NA,2026,32841.77420775702
18097370202,NA,2027,32823.012232130844
18097370202,NA,2028,32834.063712700714
18097370204,NA,2024,49521.21285257123
18097370204,NA,2025,51128.945818895576
18097370204,NA,2026,50467.72140216837
18097370204,NA,2027,50736.07690531875
18097370204,NA,2028,50626.572484064876
18097370301,NA,2024,81850.178445253885
18097370301,NA,2025,83929.3494932319
18097370301,NA,2026,86024.96363567316
18097370301,NA,2027,88136.26581497506
18097370301,NA,2028,90262.49714053709
18097370302,NA,2024,86684.27987790425
18097370302,NA,2025,94423.05070418493
18097370302,NA,2026,95978.01521928333
18097370302,NA,2027,104088.2335130328
18097370302,NA,2028,106238.52605015447
18097370303,NA,2024,87708.41422751438
18097370303,NA,2025,86656.83917203372
18097370303,NA,2026,86971.91891630166
18097370303,NA,2027,86876.99296848521
18097370303,NA,2028,86905.54472595252
18097370304,NA,2024,82617.30173900194
18097370304,NA,2025,82615.92513279169
18097370304,NA,2026,82615.89440661253
18097370304,NA,2027,82615.89372079121
18097370304,NA,2028,82615.89370548332
18097370305,NA,2024,41897.34935106456
18097370305,NA,2025,41885.8244712918
18097370305,NA,2026,41881.62656818575
18097370305,NA,2027,41880.097312060476
18097370305,NA,2028,41879.5401944037
18097370306,NA,2024,87139.77875032129
18097370306,NA,2025,89600.92693804062
18097370306,NA,2026,91949.54737816517
18097370306,NA,2027,94186.51507965973
18097370306,NA,2028,96313.36668591357
18097380100,NA,2024,63607.77080884504
18097380100,NA,2025,63607.62702854898
18097380100,NA,2026,63607.66723701151
18097380100,NA,2027,63607.65599261867
18097380100,NA,2028,63607.659137139155
18097380101,NA,2024,141380.32143157363
18097380101,NA,2025,146790.83111855155
18097380101,NA,2026,163488.09476000935
18097380101,NA,2027,170658.56149063836
18097380101,NA,2028,189130.57100977548
18097380103,NA,2024,99423.67357351248
18097380103,NA,2025,102631.46781912755
18097380103,NA,2026,112015.52231698063
18097380103,NA,2027,115964.85292159762
18097380103,NA,2028,126202.86234992492
18097380200,NA,2024,38488.82998068932
18097380200,NA,2025,38481.335144877
18097380200,NA,2026,38476.30587487723
18097380200,NA,2027,38472.93089629763
18097380200,NA,2028,38470.66597723125
18097380300,NA,2024,31213.08854278988
18097380300,NA,2025,31213.087881860516
18097380300,NA,2026,31213.087827087875
18097380300,NA,2027,31213.08782254877
18097380300,NA,2028,31213.087822172623
18097380301,NA,2024,48457.84802805465
18097380301,NA,2025,51823.17019997811
18097380301,NA,2026,54244.2550335261
18097380301,NA,2027,55954.977264689864
18097380301,NA,2028,57149.048248638836
18097380302,NA,2024,55451.58841558049
18097380302,NA,2025,66625.00133447727
18097380302,NA,2026,80681.2807733276
18097380302,NA,2027,97105.44545148892
18097380302,NA,2028,117434.40466373293
18097380402,NA,2024,46409.50269266976
18097380402,NA,2025,46562.178347955516
18097380402,NA,2026,49661.70108353876
18097380402,NA,2027,50272.28217743557
18097380402,NA,2028,53211.2204281928
18097380403,NA,2024,65767.92971711657
18097380403,NA,2025,65835.3489456678
18097380403,NA,2026,65880.36458713592
18097380403,NA,2027,65910.41286918831
18097380403,NA,2028,65930.46652173721
18097380404,NA,2024,55682.58558885623
18097380404,NA,2025,55680.0181051877
18097380404,NA,2026,55679.793939555464
18097380404,NA,2027,55679.77436732568
18097380404,NA,2028,55679.77265844222
18097380501,NA,2024,49662.93785467912
18097380501,NA,2025,50379.8858135144
18097380501,NA,2026,50745.81364184697
18097380501,NA,2027,50931.58827881826
18097380501,NA,2028,51025.64873212335
18097380502,NA,2024,40339.77418733323
18097380502,NA,2025,40409.151634676455
18097380502,NA,2026,40396.566946412495
18097380502,NA,2027,40398.84784398523
18097380502,NA,2028,40398.434383014195
18097380600,NA,2024,66220.10458616097
18097380600,NA,2025,66246.64863807589
18097380600,NA,2026,66250.93697682497
18097380600,NA,2027,66251.6296465379
18097380600,NA,2028,66251.74152580768
18097380700,NA,2024,63906.223669307205
18097380700,NA,2025,68464.76291412962
18097380700,NA,2026,73986.06486655076
18097380700,NA,2027,79577.72878501558
18097380700,NA,2028,85810.73187571131
18097380800,NA,2024,57041.24961190072
18097380800,NA,2025,57286.22700058938
18097380800,NA,2026,57356.160412053825
18097380800,NA,2027,57376.0849626356
18097380800,NA,2028,57381.758434719035
18097380901,NA,2024,92758.91314672714
18097380901,NA,2025,95554.06338918793
18097380901,NA,2026,97292.35689365867
18097380901,NA,2027,98363.32837158615
18097380901,NA,2028,99019.41901286705
18097380902,NA,2024,73040.2070412194
18097380902,NA,2025,73719.54638615547
18097380902,NA,2026,73526.09787546395
18097380902,NA,2027,73580.9504394155
18097380902,NA,2028,73565.37812416203
18097381001,NA,2024,35006.28657824464
18097381001,NA,2025,35968.3485250752
18097381001,NA,2026,35236.986663207485
18097381001,NA,2027,35789.77243322736
18097381001,NA,2028,35370.12700708475
18097381002,NA,2024,92360.88692223812
18097381002,NA,2025,96399.84395077765
18097381002,NA,2026,102071.3150714906
18097381002,NA,2027,107121.07113455494
18097381002,NA,2028,113039.30186919836
18097381003,NA,2024,44891.5096788436
18097381003,NA,2025,44783.65329289881
18097381003,NA,2026,44801.3276940569
18097381003,NA,2027,44798.428001576794
18097381003,NA,2028,44798.9036387637
18097381004,NA,2024,40686.12705130325
18097381004,NA,2025,42793.03115669425
18097381004,NA,2026,46693.19099381713
18097381004,NA,2027,49349.883333254715
18097381004,NA,2028,53621.47180516571
18097381101,NA,2024,85276.75459360139
18097381101,NA,2025,85575.16447759644
18097381101,NA,2026,85728.64128518602
18097381101,NA,2027,85807.47527055367
18097381101,NA,2028,85847.94194564663
18097381102,NA,2024,64894.05450870678
18097381102,NA,2025,65228.27405415354
18097381102,NA,2026,65326.77144979273
18097381102,NA,2027,65355.73146614372
18097381102,NA,2028,65364.24036786813
18097381201,NA,2024,64100.414943251075
18097381201,NA,2025,64122.353858291644
18097381201,NA,2026,64108.62964981806
18097381201,NA,2027,64117.2141345947
18097381201,NA,2028,64111.84419429394
18097381203,NA,2024,45841.32961912418
18097381203,NA,2025,46295.419617077896
18097381203,NA,2026,46506.14174222673
18097381203,NA,2027,46603.54945875911
18097381203,NA,2028,46648.496385648694
18097381204,NA,2024,29660.59867540561
18097381204,NA,2025,29670.376811727823
18097381204,NA,2026,29672.85238138316
18097381204,NA,2027,29673.47903453235
18097381204,NA,2028,29673.63765613963
18097381205,NA,2024,55649.167534369764
18097381205,NA,2025,55646.41298358326
18097381205,NA,2026,55646.33455798412
18097381205,NA,2027,55646.33232505132
18097381205,NA,2028,55646.33226147522
18097381206,NA,2024,73080.75476375906
18097381206,NA,2025,73088.2155131434
18097381206,NA,2026,73087.47538455973
18097381206,NA,2027,73087.54880381133
18097381206,NA,2028,73087.54152073429
18097381207,NA,2024,70793.99948878499
18097381207,NA,2025,71995.70800525225
18097381207,NA,2026,72821.5254768496
18097381207,NA,2027,73386.45397150215
18097381207,NA,2028,73771.72292422097
18097390101,NA,2024,76614.71856943425
18097390101,NA,2025,76614.71856943425
18097390101,NA,2026,76614.71856943425
18097390101,NA,2027,76614.71856943425
18097390101,NA,2028,76614.71856943425
18097390102,NA,2024,48346.424057338816
18097390102,NA,2025,48774.008784471975
18097390102,NA,2026,48908.080481148296
18097390102,NA,2027,48949.95279418454
18097390102,NA,2028,48963.013864257366
18097390103,NA,2024,74212.99173467384
18097390103,NA,2025,74423.22661150435
18097390103,NA,2026,74568.94528684852
18097390103,NA,2027,74669.87176734382
18097390103,NA,2028,74739.73897634007
18097390104,NA,2024,97797.92885969816
18097390104,NA,2025,100157.45373671177
18097390104,NA,2026,101954.66437994069
18097390104,NA,2027,103316.35865946516
18097390104,NA,2028,104344.01684956654
18097390200,NA,2024,107874.34148756125
18097390200,NA,2025,109553.40272165924
18097390200,NA,2026,110384.87003250892
18097390200,NA,2027,110794.20251162259
18097390200,NA,2028,110995.13929822926
18097390300,NA,2024,131799.87128831507
18097390300,NA,2025,143768.11467813276
18097390300,NA,2026,153114.30457581687
18097390300,NA,2027,164795.53700970474
18097390300,NA,2028,176546.92963343704
18097390402,NA,2024,76789.24824387499
18097390402,NA,2025,76789.24824612253
18097390402,NA,2026,76789.24824619442
18097390402,NA,2027,76789.24824619673
18097390402,NA,2028,76789.24824619686
18097390403,NA,2024,123855.69376082055
18097390403,NA,2025,130758.64143065969
18097390403,NA,2026,133345.04454930205
18097390403,NA,2027,140508.82368727386
18097390403,NA,2028,143546.38425316522
18097390404,NA,2024,64587.37522104454
18097390404,NA,2025,64587.44354442273
18097390404,NA,2026,64587.454078705225
18097390404,NA,2027,64587.4557029085
18097390404,NA,2028,64587.45595333242
18097390405,NA,2024,81924.31719412461
18097390405,NA,2025,81807.27197331599
18097390405,NA,2026,81784.7950093437
18097390405,NA,2027,81780.47563703993
18097390405,NA,2028,81779.64547839195
18097390406,NA,2024,126401.53859528755
18097390406,NA,2025,129569.29926233417
18097390406,NA,2026,132410.3070356394
18097390406,NA,2027,134950.95970482947
18097390406,NA,2028,137217.30060545405
18097390407,NA,2024,138091.93047468484
18097390407,NA,2025,139160.30905350545
18097390407,NA,2026,139878.1884454668
18097390407,NA,2027,140359.52687588317
18097390407,NA,2028,140681.8047173414
18097390408,NA,2024,85326.07582318717
18097390408,NA,2025,85307.09776276819
18097390408,NA,2026,85314.01213159572
18097390408,NA,2027,85311.49274305289
18097390408,NA,2028,85312.4107003848
18097390409,NA,2024,96769.68601256177
18097390409,NA,2025,96832.90618828287
18097390409,NA,2026,96822.51329428235
18097390409,NA,2027,96824.22126066223
18097390409,NA,2028,96823.94055910924
18097390410,NA,2024,125934.69947125154
18097390410,NA,2025,138317.45442081656
18097390410,NA,2026,147451.0753013482
18097390410,NA,2027,154021.83593756607
18097390410,NA,2028,158668.90130944128
18097390411,NA,2024,60516.96705294577
18097390411,NA,2025,60538.98872636045
18097390411,NA,2026,60536.903704294455
18097390411,NA,2027,60537.1010795475
18097390411,NA,2028,60537.08239501847
18097390500,NA,2024,56351.51051291204
18097390500,NA,2025,60874.091225839
18097390500,NA,2026,64448.70313311305
18097390500,NA,2027,67225.14756741573
18097390500,NA,2028,69353.97346789752
18097390600,NA,2024,41351.31594173474
18097390600,NA,2025,41351.360104998326
18097390600,NA,2026,41351.36706335824
18097390600,NA,2027,41351.36815971622
18097390600,NA,2028,41351.36833245815
18097390601,NA,2024,71573.08919703495
18097390601,NA,2025,74647.50874694207
18097390601,NA,2026,81139.33837763913
18097390601,NA,2027,84908.68265124182
18097390601,NA,2028,92009.16973700422
18097390602,NA,2024,63215.859391430546
18097390602,NA,2025,63029.33479997504
18097390602,NA,2026,69424.54130091054
18097390602,NA,2027,69493.94639190639
18097390602,NA,2028,76275.41235922114
18097390700,NA,2024,61037.14217617723
18097390700,NA,2025,63063.875004936854
18097390700,NA,2026,64818.93518416475
18097390700,NA,2027,66331.46804185337
18097390700,NA,2028,67629.7447035795
18097390800,NA,2024,58536.773724664854
18097390800,NA,2025,58571.22213471688
18097390800,NA,2026,58556.24763682871
18097390800,NA,2027,58562.755400000395
18097390800,NA,2028,58559.926899583894
18097390802,NA,2024,75284.12616157468
18097390802,NA,2025,75815.10721283928
18097390802,NA,2026,75971.4149139946
18097390802,NA,2027,76017.28054396094
18097390802,NA,2028,76030.72631118944
18097390900,NA,2024,80390.94977024275
18097390900,NA,2025,80399.62039314857
18097390900,NA,2026,80400.15330657297
18097390900,NA,2027,80400.18605871372
18097390900,NA,2028,80400.18807160952
18097391000,NA,2024,60853.49049447278
18097391000,NA,2025,60869.025160069876
18097391000,NA,2026,60875.27426879346
18097391000,NA,2027,60877.787820322555
18097391000,NA,2028,60878.79879160451
18097391002,NA,2024,112297.3869603245
18097391002,NA,2025,120649.24864823904
18097391002,NA,2026,137213.08134115933
18097391002,NA,2027,149006.4986654504
18097391002,NA,2028,167995.6366940548
