GEOID,NAME,year,call_volume
18097322700,NA,2028,399.9634190817317
18097330103,NA,2024,8.177966912195908
18097330103,NA,2025,9.003823029294889
18097330103,NA,2026,9.069859476758898
18097330103,NA,2027,10.058788548121333
18097330103,NA,2028,11.1878118466773
18097330105,NA,2024,122.05608842623839
18097330105,NA,2025,134.38203432805696
18097330105,NA,2026,135.3676155634875
18097330105,NA,2027,150.12740510418598
18097330105,NA,2028,166.97809388390937
18097330106,NA,2024,503.35343889036193
18097330106,NA,2025,554.1851547701935
18097330106,NA,2026,558.2496182355269
18097330106,NA,2027,619.1183478203986
18097330106,NA,2028,688.609832592963
18097330107,NA,2024,502.3311924191593
18097330107,NA,2025,553.059676481968
18097330107,NA,2026,557.1158852885777
18097330107,NA,2027,617.8609987603373
18097330107,NA,2028,687.2113555582881
18097330108,NA,2024,310.96695917529564
18097330108,NA,2025,342.37028690079916
18097330108,NA,2026,344.88127904954854
18097330108,NA,2027,382.4853864688702
18097330108,NA,2028,425.4165524809964
18097330109,NA,2024,434.24968934051674
18097330109,NA,2025,478.1028756052693
18097330109,NA,2026,481.6093444238084
18097330109,NA,2027,534.12159906566
18097330109,NA,2028,594.0728200966731
18097330204,NA,2024,21.096942276121947
18097330204,NA,2025,22.968844015957977
18097330204,NA,2026,23.28718095811576
18097330204,NA,2027,25.815464343634613
18097330204,NA,2028,28.82383104477797
18097330210,NA,2024,413.05548692475685
18097330210,NA,2025,449.70602388410447
18097330210,NA,2026,455.9385102997325
18097330210,NA,2027,505.4400177228665
18097330210,NA,2028,564.3409425109112
18097330211,NA,2024,470.42458239846616
18097330211,NA,2025,512.1657196764019
18097330211,NA,2026,519.263859062819
18097330211,NA,2027,575.6409024915578
18097330211,NA,2028,642.7229147974448
18097330212,NA,2024,217.8165037571726
18097330212,NA,2025,237.14335096715934
18097330212,NA,2026,240.42995217944005
18097330212,NA,2027,266.53353410331033
18097330212,NA,2028,297.59372295328603
18097330401,NA,2024,603.076292122001
18097330401,NA,2025,635.2035798518136
18097330401,NA,2026,647.7315205782382
18097330401,NA,2027,702.6272323142916
18097330401,NA,2028,771.509044819088
18097330500,NA,2024,775.4040657353405
18097330500,NA,2025,792.4745453287874
18097330500,NA,2026,815.468989137651
18097330500,NA,2027,868.406376546774
18097330500,NA,2028,942.5258873236793
18097330600,NA,2024,620.924808909378
18097330600,NA,2025,634.5943610404665
18097330600,NA,2026,653.0077906512739
18097330600,NA,2027,695.3987359464817
18097330600,NA,2028,754.7518388444888
18097330701,NA,2024,273.6882001635229
18097330701,NA,2025,279.71327384797684
18097330701,NA,2026,287.8295148161653
18097330701,NA,2027,306.51433322017755
18097330701,NA,2028,332.67569190734935
18097330702,NA,2024,209.15502549789997
18097330702,NA,2025,223.2752162936632
18097330702,NA,2026,227.22734827587124
18097330702,NA,2027,248.67730990992115
18097330702,NA,2028,274.95560382409485
18097330803,NA,2024,344.0280907266185
18097330803,NA,2025,374.55391285055515
18097330803,NA,2026,379.7449000668192
18097330803,NA,2027,420.97419057904034
18097330803,NA,2028,470.03218463946155
18097330804,NA,2024,295.28937906837035
18097330804,NA,2025,321.11309173247673
18097330804,NA,2026,325.6276792647691
18097330804,NA,2027,360.6966458467539
18097330804,NA,2028,402.48004672299635
18097330805,NA,2024,690.3721208015639
18097330805,NA,2025,705.5705835227392
18097330805,NA,2026,726.0434431081871
18097330805,NA,2027,773.1756194550671
18097330805,NA,2028,839.1670710934072
18097330806,NA,2024,510.4652975507703
18097330806,NA,2025,521.7030488799254
18097330806,NA,2026,536.8408443314225
18097330806,NA,2027,571.6906222486999
18097330806,NA,2028,620.4850909084321
18097330900,NA,2024,687.911388278451
18097330900,NA,2025,703.0556794579062
18097330900,NA,2026,723.4555660398811
18097330900,NA,2027,770.4197472315687
18097330900,NA,2028,836.175982255435
18097331000,NA,2024,518.6676217237273
18097331000,NA,2025,529.3941602880252
18097331000,NA,2026,544.7704230667631
18097331000,NA,2027,579.3610375320014
18097331000,NA,2028,628.0273851706725
18097340101,NA,2024,366.1819472218901
18097340101,NA,2025,409.37486587466657
18097340101,NA,2026,417.6560689393006
18097340101,NA,2027,478.2185403473132
18097340101,NA,2028,552.6235761279457
18097340102,NA,2024,575.0342026701603
18097340102,NA,2025,641.2953223235199
18097340102,NA,2026,647.0587171449029
18097340102,NA,2027,727.611944803316
18097340102,NA,2028,820.8026168933798
18097340108,NA,2024,169.50291369140055
18097340108,NA,2025,173.8534950732159
18097340108,NA,2026,175.45458925655456
18097340108,NA,2027,182.62844079342258
18097340108,NA,2028,191.32401460897566
18097340111,NA,2024,256.38691203701313
18097340111,NA,2025,287.0334398476563
18097340111,NA,2026,289.71672791583916
18097340111,NA,2027,327.0736048477741
18097340111,NA,2028,370.4315967554758
18097340112,NA,2024,692.1432517025096
18097340112,NA,2025,773.8123460203358
18097340112,NA,2026,780.8182588070564
18097340112,NA,2027,880.0336269662356
18097340112,NA,2028,994.9356608878816
18097340113,NA,2024,428.93818199467427
18097340113,NA,2025,486.49319317892105
18097340113,NA,2026,494.455345104469
18097340113,NA,2027,570.4110529627559
18097340113,NA,2028,662.2172022735244
18097340114,NA,2024,499.72664571558556
18097340114,NA,2025,566.9700462051512
18097340114,NA,2026,576.4777782600435
18097340114,NA,2027,665.5991079652134
18097340114,NA,2028,773.5309208427537
18097340115,NA,2024,784.340300083393
18097340115,NA,2025,875.5734175125518
18097340115,NA,2026,883.2560730127116
18097340115,NA,2027,993.7423859794006
18097340115,NA,2028,1121.4218310124968
18097340201,NA,2024,140.13181819148593
18097340201,NA,2025,143.7285141453103
18097340201,NA,2026,145.0521739872713
18097340201,NA,2027,150.9829283245658
18097340201,NA,2028,158.1717220926136
18097340202,NA,2024,335.70296882678554
18097340202,NA,2025,344.31944925334466
18097340202,NA,2026,347.49040462633246
18097340202,NA,2027,361.6983608408341
18097340202,NA,2028,378.9200861751747
18097340301,NA,2024,135.05970718708866
18097340301,NA,2025,138.52621724142128
18097340301,NA,2026,139.80196736585592
18097340301,NA,2027,145.5180546233531
18097340301,NA,2028,152.44664649775518
18097340302,NA,2024,218.10074500193366
18097340302,NA,2025,223.69866923378652
18097340302,NA,2026,225.7587945576532
18097340302,NA,2027,234.989418127822
18097340302,NA,2028,246.17804017666217
18097340400,NA,2024,708.4858596949252
18097340400,NA,2025,716.6792844284962
18097340400,NA,2026,730.4106870570023
18097340400,NA,2027,760.3468556443163
18097340400,NA,2028,802.018199687847
18097340500,NA,2024,1011.0335565975137
18097340500,NA,2025,1022.5196858390605
18097340500,NA,2026,1042.2533771798244
18097340500,NA,2027,1084.9483002378345
18097340500,NA,2028,1144.4959462765667
18097340600,NA,2024,1339.930120719956
18097340600,NA,2025,1355.1531207969342
18097340600,NA,2026,1381.3062631610983
18097340600,NA,2027,1437.8904405034955
18097340600,NA,2028,1516.8096270505914
18097340700,NA,2024,843.9005456420684
18097340700,NA,2025,853.5191846752138
18097340700,NA,2026,869.9697716365916
18097340700,NA,2027,905.6107417424059
18097340700,NA,2028,955.3024663582213
18097340800,NA,2024,108.9914537589748
18097340800,NA,2025,111.78888598956478
18097340800,NA,2026,112.81840713448638
18097340800,NA,2027,117.4312310042406
18097340800,NA,2028,123.02253705613087
18097340901,NA,2024,347.41488218505265
18097340901,NA,2025,387.82552171255537
18097340901,NA,2026,391.22848717981054
18097340901,NA,2027,440.16714390160723
18097340901,NA,2028,496.72131770996293
18097340903,NA,2024,113.59171546429205
18097340903,NA,2025,116.50721180720961
18097340903,NA,2026,117.58018290373256
18097340903,NA,2027,122.38768786503569
18097340903,NA,2028,128.21497053560321
18097340904,NA,2024,301.96754551838325
18097340904,NA,2025,309.7181269689623
18097340904,NA,2026,312.57043186898477
18097340904,NA,2027,325.35059829112225
18097340904,NA,2028,340.8416777870486
18097341000,NA,2024,140.81337526547978
18097341000,NA,2025,144.29233377951292
18097341000,NA,2026,145.75066272932006
18097341000,NA,2027,151.77111927017063
18097341000,NA,2028,159.15722325792953
18097341100,NA,2024,509.2430750264721
18097341100,NA,2025,515.0282957166535
18097341100,NA,2026,524.9679559112462
18097341100,NA,2027,546.4727044002884
18097341100,NA,2028,576.4659871829047
18097341200,NA,2024,597.1807506996764
18097341200,NA,2025,603.9651001737171
18097341200,NA,2026,615.6211613527761
18097341200,NA,2027,640.8395291407473
18097341200,NA,2028,676.0122580587504
18097341600,NA,2024,566.8745841339522
18097341600,NA,2025,573.3146209743443
18097341600,NA,2026,584.3791591079829
18097341600,NA,2027,608.3177205245066
18097341600,NA,2028,641.705477092352
18097341701,NA,2024,739.7687738441812
18097341701,NA,2025,748.1730951546876
18097341701,NA,2026,762.6122193934698
18097341701,NA,2027,793.851974734072
18097341701,NA,2028,837.4228525739182
18097341702,NA,2024,312.36697558101616
18097341702,NA,2025,315.7697679671843
18097341702,NA,2026,322.3844257406236
18097341702,NA,2027,336.1163301820133
18097341702,NA,2028,355.5026698322644
18097341902,NA,2024,473.507390617747
18097341902,NA,2025,507.74360813801377
18097341902,NA,2026,516.1220214940085
18097341902,NA,2027,565.9957071874568
18097341902,NA,2028,626.4820163759636
18097341903,NA,2024,323.64290703859484
18097341903,NA,2025,330.7389947256421
18097341903,NA,2026,334.736183775428
18097341903,NA,2027,348.62911755591546
18097341903,NA,2028,366.15418420289444
18097341904,NA,2024,123.61800643322545
18097341904,NA,2025,126.79085774567464
18097341904,NA,2026,127.95853728712655
18097341904,NA,2027,133.19040057856566
18097341904,NA,2028,139.53205581890145
18097342000,NA,2024,552.2056617488317
18097342000,NA,2025,536.691232325465
18097342000,NA,2026,569.6861577848892
18097342000,NA,2027,600.6977669427669
18097342000,NA,2028,660.274093983148
18097342101,NA,2024,785.6788833939927
18097342101,NA,2025,796.4369038665726
18097342101,NA,2026,819.7901241525459
18097342101,NA,2027,865.0271230063371
18097342101,NA,2028,931.0379332199574
18097342200,NA,2024,834.0273136981116
18097342200,NA,2025,845.6079340351027
18097342200,NA,2026,870.2842505338696
18097342200,NA,2027,918.3084838336972
18097342200,NA,2028,988.2908117946919
18097342300,NA,2024,1106.1267718593474
18097342300,NA,2025,1121.4856363747422
18097342300,NA,2026,1154.212502342502
18097342300,NA,2027,1217.9045802277694
18097342300,NA,2028,1310.7184989328077
18097342400,NA,2024,278.0021236195432
18097342400,NA,2025,282.08353744835426
18097342400,NA,2026,290.26796439780975
18097342400,NA,2027,306.44898781951383
18097342400,NA,2028,329.93342405888234
18097342500,NA,2024,758.4869549625965
18097342500,NA,2025,769.0186613715439
18097342500,NA,2026,791.4599800769614
18097342500,NA,2027,835.1345029163504
18097342500,NA,2028,898.7783177045612
18097342600,NA,2024,812.3797979671789
18097342600,NA,2025,850.5897338718434
18097342600,NA,2026,866.3735417344573
18097342600,NA,2027,930.3368984477444
18097342600,NA,2028,1010.6739666159305
18097350100,NA,2024,494.8947878294072
18097350100,NA,2025,533.455911144115
18097350100,NA,2026,534.1674789903839
18097350100,NA,2027,575.2954757461604
18097350100,NA,2028,619.3683211184713
18097350300,NA,2024,1000.2489753168345
18097350300,NA,2025,1072.7480034958355
18097350300,NA,2026,1075.5342417778477
18097350300,NA,2027,1155.2836115249909
18097350300,NA,2028,1241.749400198879
18097350400,NA,2024,613.6951550317016
18097350400,NA,2025,647.3314810612437
18097350400,NA,2026,650.1568781831901
18097350400,NA,2027,689.8250918159041
18097350400,NA,2028,733.7316323939637
18097350500,NA,2024,756.0536801108285
18097350500,NA,2025,753.7624228704898
18097350500,NA,2026,770.305567116104
18097350500,NA,2027,790.2986643683513
18097350500,NA,2028,824.0417920823365
18097350600,NA,2024,1361.4942990791415
18097350600,NA,2025,1357.3684776724554
18097350600,NA,2026,1387.1591078892343
18097350600,NA,2027,1423.162641470589
18097350600,NA,2028,1483.9270069111199
18097350700,NA,2024,506.22724206829133
18097350700,NA,2025,504.69302754897814
18097350700,NA,2026,515.769769270018
18097350700,NA,2027,529.156408805758
18097350700,NA,2028,551.7496143929073
18097350800,NA,2024,681.6161121633119
18097350800,NA,2025,683.8477317607781
18097350800,NA,2026,697.4736317419432
18097350800,NA,2027,718.9972103599339
18097350800,NA,2028,751.8264518519812
18097350900,NA,2024,399.3957694830552
18097350900,NA,2025,421.28640702755035
18097350900,NA,2026,423.12520077678533
18097350900,NA,2027,448.94143805971015
18097350900,NA,2028,477.516005957443
18097351000,NA,2024,919.7147482690093
18097351000,NA,2025,984.3881016925353
18097351000,NA,2026,987.346024100812
18097351000,NA,2027,1059.2945635751787
18097351000,NA,2028,1137.6131497755277
18097351200,NA,2024,1307.216730229487
18097351200,NA,2025,1409.0723501816844
18097351200,NA,2026,1410.9519251873269
18097351200,NA,2027,1519.5877661506436
18097351200,NA,2028,1636.0021941109453
18097351500,NA,2024,624.0248357702733
18097351500,NA,2025,668.7754979467079
18097351500,NA,2026,670.6138818948428
18097351500,NA,2027,720.0417843595129
18097351500,NA,2028,773.7108747126819
18097351600,NA,2024,632.2314303116118
18097351600,NA,2025,676.5807009423536
18097351600,NA,2026,679.9942391420171
18097351600,NA,2027,731.9206648830274
18097351600,NA,2028,789.6990213030227
18097351700,NA,2024,841.3254917221218
18097351700,NA,2025,883.8645958367175
18097351700,NA,2026,890.1632430988669
18097351700,NA,2027,944.8914416475382
18097351700,NA,2028,1007.3813865365706
18097351900,NA,2024,665.2076981952354
18097351900,NA,2025,663.1917229035009
18097351900,NA,2026,677.7470856335439
18097351900,NA,2027,695.3378290435616
18097351900,NA,2028,725.026434989902
18097352100,NA,2024,1070.4285819442814
18097352100,NA,2025,1067.1847157761345
18097352100,NA,2026,1090.606622245663
18097352100,NA,2027,1118.913131385012
18097352100,NA,2028,1166.6870344045437
18097352300,NA,2024,492.48082355221794
18097352300,NA,2025,490.9882717105316
18097352300,NA,2026,501.764231527097
18097352300,NA,2027,514.7873671107917
18097352300,NA,2028,536.7670706746325
18097352400,NA,2024,897.2701425601559
18097352400,NA,2025,894.1509477122461
18097352400,NA,2026,914.4855410048589
18097352400,NA,2027,938.6828347872624
18097352400,NA,2028,979.8250925341903
18097352500,NA,2024,1278.6486416733708
18097352500,NA,2025,1261.6995313435154
18097352500,NA,2026,1316.178123609763
18097352500,NA,2027,1369.6005819129193
18097352500,NA,2028,1471.1291223548917
18097352600,NA,2024,1444.39637024506
18097352600,NA,2025,1428.1469303228605
18097352600,NA,2026,1481.6171633322394
18097352600,NA,2027,1534.652891886709
18097352600,NA,2028,1634.2304128924188
18097352700,NA,2024,1222.4188057032268
18097352700,NA,2025,1208.8885948701281
18097352700,NA,2026,1255.8070783184428
18097352700,NA,2027,1303.1257594225838
18097352700,NA,2028,1391.4783472109875
18097352800,NA,2024,637.5358568723518
18097352800,NA,2025,650.1597011993705
18097352800,NA,2026,663.8269317637029
18097352800,NA,2027,696.6890380186329
18097352800,NA,2028,741.7395646321311
18097353300,NA,2024,938.416288858941
18097353300,NA,2025,1025.3568218928808
18097353300,NA,2026,1036.682852182574
18097353300,NA,2027,1147.9284015865437
18097353300,NA,2028,1277.853639807071
18097353500,NA,2024,589.0877557041874
18097353500,NA,2025,643.6643080554284
18097353500,NA,2026,650.7742135892489
18097353500,NA,2027,720.6081977207303
18097353500,NA,2028,802.1683100291212
18097353600,NA,2024,1152.9219551360864
18097353600,NA,2025,1239.4882738457554
18097353600,NA,2026,1252.7500890099918
18097353600,NA,2027,1365.8390653107074
18097353600,NA,2028,1497.7150528589275
18097354201,NA,2024,1884.5172411682745
18097354201,NA,2025,2338.446217783129
18097354201,NA,2026,2374.8876531350334
18097354201,NA,2027,2946.9223422704677
18097354201,NA,2028,3656.7368913862097
18097354202,NA,2024,1230.5159855940265
18097354202,NA,2025,1426.2644591160984
18097354202,NA,2026,1437.5426211537504
18097354202,NA,2027,1668.0258154081064
18097354202,NA,2028,1936.243716294939
18097354400,NA,2024,471.0055279552418
18097354400,NA,2025,491.7207445757705
18097354400,NA,2026,502.5761819024987
18097354400,NA,2027,540.9099159089212
18097354400,NA,2028,590.2905928100087
18097354500,NA,2024,1047.627445544623
18097354500,NA,2025,1034.0652725407824
18097354500,NA,2026,1078.4150643302382
18097354500,NA,2027,1122.0553730189222
18097354500,NA,2028,1204.8929454497181
18097354700,NA,2024,676.8935044127886
18097354700,NA,2025,668.1305408998911
18097354700,NA,2026,696.7859455816052
18097354700,NA,2027,724.9827600597949
18097354700,NA,2028,778.5058225422945
18097354800,NA,2024,787.0501083546541
18097354800,NA,2025,776.8611388769023
18097354800,NA,2026,810.17984096145085
18097354800,NA,2027,842.9653925108319
18097354800,NA,2028,905.1987087842102
18097354900,NA,2024,1104.604990383895
18097354900,NA,2025,1090.3052384766095
18097354900,NA,2026,1137.0670725565792
18097354900,NA,2027,1183.0808686393448
18097354900,NA,2028,1270.4237394872055
18097355000,NA,2024,999.0066050136636
18097355000,NA,2025,986.0738310077929
18097355000,NA,2026,1028.3653466221542
18097355000,NA,2027,1069.9802773479325
18097355000,NA,2028,1148.973326238866
18097355100,NA,2024,876.6947924557952
18097355100,NA,2025,865.3453630212815
18097355100,NA,2026,902.4590178514321
18097355100,NA,2027,938.9788605899903
18097355100,NA,2028,1008.3005237733493
18097355300,NA,2024,1403.9270442838988
18097355300,NA,2025,1385.1129451850245
18097355300,NA,2026,1445.1107192340987
18097355300,NA,2027,1503.855098916851
18097355300,NA,2028,1615.5559622143599
