GEOID,NAME,year,percent_white
18097340109,NA,2026,25.41306884113438
18097340109,NA,2027,24.528128022509225
18097340109,NA,2028,23.636981269789274
18097340111,NA,2024,40.58621093473663
18097340111,NA,2025,38.52925277051101
18097340111,NA,2026,38.53497806430409
18097340111,NA,2027,36.487985362315676
18097340111,NA,2028,34.445618066172614
18097340112,NA,2024,47.312673804098516
18097340112,NA,2025,45.56075378425258
18097340112,NA,2026,45.49979875867845
18097340112,NA,2027,43.589311498340464
18097340112,NA,2028,41.55916708884112
18097340113,NA,2024,53.35603887763975
18097340113,NA,2025,50.96702846907729
18097340113,NA,2026,50.60250647186933
18097340113,NA,2027,47.68522742359733
18097340113,NA,2028,44.493616518855255
18097340114,NA,2024,54.433851201571215
18097340114,NA,2025,51.720599765354216
18097340114,NA,2026,51.72008973862294
18097340114,NA,2027,49.00579758440517
18097340114,NA,2028,46.290973901661516
18097340115,NA,2024,40.91632946089708
18097340115,NA,2025,43.161672604256864
18097340115,NA,2026,43.814365924175284
18097340115,NA,2027,46.83072869402478
18097340115,NA,2028,50.40290976896828
18097340201,NA,2024,16.09008104017112
18097340201,NA,2025,13.712750349444143
18097340201,NA,2026,13.758995739035333
18097340201,NA,2027,11.487266588517407
18097340201,NA,2028,9.2786105441067
18097340202,NA,2024,42.17880590874247
18097340202,NA,2025,41.814926147089906
18097340202,NA,2026,41.78621048577441
18097340202,NA,2027,41.369768806118635
18097340202,NA,2028,40.92865514958126
18097340300,NA,2024,5.77626380440563
18097340300,NA,2025,4.469740568747946
18097340300,NA,2026,4.469133960009903
18097340300,NA,2027,3.16121710734923
18097340300,NA,2028,1.8524595973624223
18097340301,NA,2024,24.66723369562022
18097340301,NA,2025,25.515328006260084
18097340301,NA,2026,25.51532704405285
18097340301,NA,2027,26.36341943127935
18097340301,NA,2028,27.21151085729868
18097340400,NA,2024,19.947272322904695
18097340400,NA,2025,18.680689388628014
18097340400,NA,2026,18.68121105076855
18097340400,NA,2027,17.41586272155743
18097340400,NA,2028,16.151297473270017
18097340500,NA,2024,40.5395804212077
18097340500,NA,2025,44.306590405630885
18097340500,NA,2026,43.952420029731776
18097340500,NA,2027,46.81598220641812
18097340500,NA,2028,49.022785451210744
18097340600,NA,2024,33.432965432118095
18097340600,NA,2025,34.830251304337324
18097340600,NA,2026,34.82712756393021
18097340600,NA,2027,36.21801587680346
18097340600,NA,2028,37.60562316029051
18097340800,NA,2024,74.89959158346832
18097340800,NA,2025,73.39360968374837
18097340800,NA,2026,73.39361837538242
18097340800,NA,2027,71.88765383779669
18097340800,NA,2028,70.3816979707625
18097340901,NA,2024,42.34726451664558
18097340901,NA,2025,39.57964490637887
18097340901,NA,2026,39.74187174100708
18097340901,NA,2027,37.21829897605363
18097340901,NA,2028,34.81639941470146
18097340902,NA,2024,51.03384594561788
18097340902,NA,2025,55.566710589740055
18097340902,NA,2026,53.37051014498682
18097340902,NA,2027,55.674411486391556
18097340902,NA,2028,55.81438648559128
18097340904,NA,2024,48.139385997622156
18097340904,NA,2025,44.41505444232171
18097340904,NA,2026,44.8655504983951
18097340904,NA,2027,41.76575084681488
18097340904,NA,2028,39.00964501393997
18097341000,NA,2024,93.17803008499811
18097341000,NA,2025,92.67096941174773
18097341000,NA,2026,92.64872010062038
18097341000,NA,2027,92.08645250022613
18097341000,NA,2028,91.48607351555073
18097341100,NA,2024,38.70540900735221
18097341100,NA,2025,37.665872136776656
18097341100,NA,2026,37.65974088177125
18097341100,NA,2027,36.60875186564858
18097341100,NA,2028,35.55233485357699
18097341200,NA,2024,7.169925739057855
18097341200,NA,2025,6.633282297973355
18097341200,NA,2026,6.632854384336582
18097341200,NA,2027,6.095266887833724
18097341200,NA,2028,5.557145058482519
18097341600,NA,2024,17.07694136563638
18097341600,NA,2025,17.29073319140491
18097341600,NA,2026,17.313843347622818
18097341600,NA,2027,17.56872887521052
18097341600,NA,2028,17.84273520321364
18097341700,NA,2024,45.109326208278546
18097341700,NA,2025,43.72534656601286
18097341700,NA,2026,43.72875590287879
18097341700,NA,2027,42.35012499849976
18097341700,NA,2028,40.97406725809125
18097341701,NA,2024,41.2569001708136
18097341701,NA,2025,33.044314462054864
18097341701,NA,2026,38.19645240927938
18097341701,NA,2027,35.26606871534471
18097341701,NA,2028,37.361042326644686
18097341702,NA,2024,60.382826212059115
18097341702,NA,2025,54.88779426044778
18097341702,NA,2026,55.3281227185679
18097341702,NA,2027,50.447258789470595
18097341702,NA,2028,45.90151478076012
18097341902,NA,2024,52.245557817607725
18097341902,NA,2025,48.853143987687844
18097341902,NA,2026,48.9542120452601
18097341902,NA,2027,45.70751844744484
18097341902,NA,2028,42.5369681988775
18097341903,NA,2024,23.140581065046668
18097341903,NA,2025,21.621584305998994
18097341903,NA,2026,21.59698239525879
18097341903,NA,2027,20.019616924727103
18097341903,NA,2028,18.405070479257358
18097341904,NA,2024,28.14461960649208
18097341904,NA,2025,28.196791742564933
18097341904,NA,2026,28.459174229513803
18097341904,NA,2027,28.9076400697606
18097341904,NA,2028,29.55292097167869
18097342000,NA,2024,43.82495331023035
18097342000,NA,2025,43.11441996726907
18097342000,NA,2026,43.29168266100144
18097342000,NA,2027,42.87630328323826
