GEOID,NAME,year,call_volume
18063210108,NA,2021,226.9242473555736
18063210108,NA,2022,296.18299430431244
18063210108,NA,2023,279.7510170870626
18063210109,NA,2015,25.56484947111473
18063210109,NA,2016,48.19674532139951
18063210109,NA,2017,49.99153783563873
18063210109,NA,2018,77.30740439381611
18063210109,NA,2019,76.08169243287226
18063210109,NA,2020,63.82457282343369
18063210109,NA,2021,73.14873881204231
18063210109,NA,2022,95.47420667209111
18063210109,NA,2023,90.1773799837266
18063210607,NA,2015,14.756868843960602
18063210607,NA,2016,30.984966303784343
18063210607,NA,2017,24.74339035769829
18063210607,NA,2018,40.07983411093831
18063210607,NA,2019,36.825298081907725
18063210607,NA,2020,26.036288232244686
18063210607,NA,2021,30.44997407983411
18063210607,NA,2022,39.58942457231726
18063210607,NA,2023,31.96578538102644
