GEOID,NAME,year,estimate,income_zscore
18097340300,NA,2025,49082.787544338775,-0.7427580327936346
18097340300,NA,2026,52131.052226971406,-0.7201655958895296
18097340300,NA,2027,55375.32520556424,-0.6991330328831242
18097340300,NA,2028,58818.38457025776,-0.6722909026552452
18097340302,NA,2024,71173.75150718729,-2.3070457445058381e-4
18097340302,NA,2025,86018.94614471128,0.29997719674212564
18097340302,NA,2026,103147.47566658736,0.5781799840045032
18097340302,NA,2027,124536.7170332744,0.9067539443261204
18097340302,NA,2028,149465.76874237304,1.1995297602864803
18097340400,NA,2024,47456.20780615652,-0.7198850031357868
18097340400,NA,2025,49469.967560346704,-0.7318276529663286
18097340400,NA,2026,51956.32457300281,-0.7246123379761028
18097340400,NA,2027,54449.14161849441,-0.7206384728645165
18097340400,NA,2028,57097.63311434772,-0.7078235124528293
18097340500,NA,2024,42753.5076521532,-0.8625776201847632
18097340500,NA,2025,44295.760793852176,-0.877899358437935
18097340500,NA,2026,45829.02517771013,-0.8805494176497052
18097340500,NA,2027,47427.14588190929,-0.8836850977140014
18097340500,NA,2028,49078.8445851667,-0.8734072653406305
18097340600,NA,2024,51352.17275326624,-0.6016709099491493
18097340600,NA,2025,54328.72030229244,-0.5946614492350291
18097340600,NA,2026,57479.67776270287,-0.5840454240973068
18097340600,NA,2027,60813.346362770535,-0.5728653692724702
18097340600,NA,2028,64340.35965781501,-0.558265030165494
18097340700,NA,2024,48577.460357309385,-0.6858631740466744
18097340700,NA,2025,51521.19414307373,-0.6739200008817898
18097340700,NA,2026,54446.96108480062,-0.66122673216148
18097340700,NA,2027,57687.23060737119,-0.6454519446460599
18097340700,NA,2028,61007.858507425146,-0.6270794208900273
18097340800,NA,2024,75844.58111432563,0.14149487405191347
18097340800,NA,2025,80562.70875452379,0.1459435569959129
18097340800,NA,2026,85730.40332875871,0.1349231392497921
18097340800,NA,2027,91193.86114881384,0.1325523756068716
18097340800,NA,2028,97013.660872824,0.11642140341817077
18097340901,NA,2024,101082.5495698333,0.9072829638688261
18097340901,NA,2025,99698.97608412016,0.6861746168166032
18097340901,NA,2026,113331.98434414512,0.8373712587623381
18097340901,NA,2027,113247.19582747942,0.6446178796200029
18097340901,NA,2028,127217.99342136236,0.7401249365214374
18097340902,NA,2024,48891.5547135362,-0.6763327034186111
18097340902,NA,2025,51313.84548845831,-0.6797736076226423
18097340902,NA,2026,53717.86635510959,-0.6797818729533236
18097340902,NA,2027,56356.7177428261,-0.6763456734406597
18097340902,NA,2028,59016.92998709926,-0.6681910445383176
18097340903,NA,2024,46127.82432571289,-0.7601917437447471
18097340903,NA,2025,45936.71613355175,-0.8315739686941755
18097340903,NA,2026,44979.81308680803,-0.9021614925518262
18097340903,NA,2027,44670.53685603769,-0.947691943425441
18097340903,NA,2028,43840.77808376504,-0.9815705752996905
18097340904,NA,2024,55525.463374528925,-0.47504200720122797
18097340904,NA,2025,57011.736519954975,-0.5189179058459691
18097340904,NA,2026,60145.39094821937,-0.5162041937966936
18097340904,NA,2027,61789.27289827824,-0.5502049271866758
18097340904,NA,2028,65150.44006285591,-0.5415372971520332
18097341000,NA,2024,83472.2126353961,0.37293780428004447
18097341000,NA,2025,86015.13948801084,0.2998697319921703
18097341000,NA,2026,88633.72569894383,0.20881141898776698
18097341000,NA,2027,91332.07671159656,0.13576165995547665
18097341000,NA,2028,94112.57470481336,0.05651550449067375
18097341100,NA,2024,42817.85763911354,-0.8606250678752945
18097341100,NA,2025,45512.676759299546,-0.8435449156198425
18097341100,NA,2026,48418.67346716296,-0.8146440055607753
18097341100,NA,2027,51506.73109885397,-0.7889595203481342
18097341100,NA,2028,54792.03205191759,-0.7554329580929021
18097341200,NA,2024,47796.287951157414,-0.7095660535307896
18097341200,NA,2025,52394.61687048951,-0.6492626276555318
18097341200,NA,2026,57667.208762556686,-0.5792728424787326
18097341200,NA,2027,63520.92566045841,-0.5099969651092068
18097341200,NA,2028,69979.84493492432,-0.4418126342529368
18097341600,NA,2024,23026.381201835055,-1.4611518877054548
18097341600,NA,2025,22672.70340227907,-1.488334351324269
18097341600,NA,2026,22927.34320786543,-1.4633871697489058
18097341600,NA,2027,22982.831332707538,-1.4512677527762112
18097341600,NA,2028,23104.761625527495,-1.4097583760632633
18097341700,NA,2024,35162.7005079311,-1.0929031994163143
18097341700,NA,2025,37652.1049583595,-1.0654547040690636
18097341700,NA,2026,38344.9813039756,-1.0710150486772767
18097341700,NA,2027,40720.94146559192,-1.0393992332174504
18097341700,NA,2028,41758.1019478936,-1.0245767388083669
18097341701,NA,2024,47780.71660834596,-0.7100385301046664
18097341701,NA,2025,61401.28788563326,-0.39499760594766303
18097341701,NA,2026,68573.5238030269,-0.30171191266391406
18097341701,NA,2027,87671.7110287303,0.050770114432770325
18097341701,NA,2028,98396.41569902682,0.14497456111938378
18097341902,NA,2024,68029.31186212777,-0.09564149144423177
18097341902,NA,2025,69580.44175017052,-0.16409400888923634
18097341902,NA,2026,71190.0345193705,-0.2351228636034482
18097341902,NA,2027,72832.0881184101,-0.2937972308535217
18097341902,NA,2028,74513.00339371669,-0.34820530350585893
18097341903,NA,2024,44220.40671115065,-0.8180679430162454
18097341903,NA,2025,47802.60937469101,-0.7788984146892459
18097341903,NA,2026,49632.85623134057,-0.783743587249025
18097341903,NA,2027,53297.25727322357,-0.747384552150048
18097341903,NA,2028,55646.488463449146,-0.7377888839555724
18097341904,NA,2024,100090.06994040652,0.8771684528319813
18097341904,NA,2025,130365.72887339864,1.5519198572683865
18097341904,NA,2026,165247.2154493271,2.1585910991608097
18097341904,NA,2027,205084.49386641313,2.7770261068893447
18097341904,NA,2028,250382.0559502545,3.2833978536493142
18097342000,NA,2024,71319.23918560824,0.0041837843154252435
18097342000,NA,2025,72692.82403034254,-0.07622914220314089
18097342000,NA,2026,74139.71378999873,-0.16005482110027022
18097342000,NA,2027,75609.45624635683,-0.2293083709604698
18097342000,NA,2028,77109.08926723071,-0.294597499759554
18097342101,NA,2024,65489.65177091741,-0.17270163412016917
18097342101,NA,2025,67628.83389532463,-0.21918935019162067
18097342101,NA,2026,69820.66106974312,-0.26997281672986323
18097342101,NA,2027,72086.96870028313,-0.31109846696826987
18097342101,NA,2028,74426.14982327986,-0.34999878391655925
18097342200,NA,2024,65623.52988379047,-0.1686394107876496
18097342200,NA,2025,65726.52542576625,-0.2728929331796138
18097342200,NA,2026,78560.07909111925,-0.047558464764750875
18097342200,NA,2027,81134.30678318065,-0.10102458005274949
18097342200,NA,2028,94548.6979825439,0.06552122010289571
18097342300,NA,2024,57508.049583050626,-0.4148849898803721
18097342300,NA,2025,62407.20312527578,-0.3665998705564255
18097342300,NA,2026,67781.91274568439,-0.3218580665492878
18097342300,NA,2027,73635.93774171062,-0.2751323138011202
18097342300,NA,2028,80000.1858885006,-0.23489787970235787
18097342400,NA,2024,60658.04314966576,-0.3193056820384468
18097342400,NA,2025,65193.63305387454,-0.2879368811909468
18097342400,NA,2026,70128.44801357595,-0.2621397741304061
18097342400,NA,2027,75441.98358007084,-0.2331969881024896
18097342400,NA,2028,81158.56499306399,-0.21097796228560461
18097342500,NA,2024,49626.740704144555,-0.6540251759169169
18097342500,NA,2025,52328.966355879675,-0.6511159905122782
18097342500,NA,2026,54725.07485515117,-0.6541488588003712
18097342500,NA,2027,56959.599060602166,-0.6623471226389184
18097342500,NA,2028,59123.29722012053,-0.6659946172895058
18097342600,NA,2024,49400.93075172635,-0.6608768594202398
18097342600,NA,2025,52523.07674593794,-0.6456361098261844
18097342600,NA,2026,55394.43845514459,-0.6371138490368573
18097342600,NA,2027,58282.785480664126,-0.6316235095906011
18097342600,NA,2028,61277.94710084998,-0.6215022339186135
18097350100,NA,2024,58034.82397367034,-0.39890123290451673
18097350100,NA,2025,62882.86744402287,-0.3531715130502468
18097350100,NA,2026,68033.67026364466,-0.3154509482408925
18097350100,NA,2027,73567.412468766,-0.2767234304707444
18097350100,NA,2028,79536.40389112067,-0.24447473328423064
18097350300,NA,2024,34707.68091288897,-1.1067097222008586
18097350300,NA,2025,39109.29019342704,-1.0243172810629542
18097350300,NA,2026,42551.18481836062,-0.9639690157953281
18097350300,NA,2027,47267.31261247693,-0.8873963325391421
18097350300,NA,2028,51864.28381213889,-0.8158894147370733
18097350400,NA,2024,59641.44884585778,-0.35015189739069613
18097350400,NA,2025,63641.90134017724,-0.3317434216102245
18097350400,NA,2026,67969.94803629542,-0.3170726509523303
18097350400,NA,2027,72602.9466239865,-0.29911776203585827
18097350400,NA,2028,77553.64351229083,-0.28541768911965726
18097350500,NA,2024,44583.059548278936,-0.807064076999821
18097350500,NA,2025,47785.9055495527,-0.7793699760968132
18097350500,NA,2026,51168.67617182888,-0.7446576440016258
18097350500,NA,2027,54786.3603787664,-0.7128084509219207
18097350500,NA,2028,58659.40560396439,-0.6755737344412791
18097350600,NA,2024,31930.61154567483,-1.1909735031686917
18097350600,NA,2025,30699.16506198566,-1.2617413687770878
18097350600,NA,2026,32440.543792402623,-1.2212803912484769
18097350600,NA,2027,32493.92759830844,-1.230425672704127
18097350600,NA,2028,33549.366105950045,-1.1940828034997175
18097350700,NA,2024,22299.197657544308,-1.4832165993842261
18097350700,NA,2025,21897.044627386174,-1.5102317754562744
18097350700,NA,2026,22290.740287298875,-1.479588434603223
18097350700,NA,2027,22040.40877814201,-1.4731502520638946
18097350700,NA,2028,22311.80302341483,-1.4261325528787092
18097350800,NA,2024,23580.809670244613,-1.4443290313605808
18097350800,NA,2025,24170.636546653564,-1.4460465845310864
18097350800,NA,2026,25475.37096426547,-1.3985409819544012
18097350800,NA,2027,26523.651439940146,-1.3690519854444834
18097350800,NA,2028,27764.140679536107,-1.31354465661151
18097350900,NA,2024,106519.09665677008,1.0722424777950146
18097350900,NA,2025,127843.53950540068,1.4807165754645912
18097350900,NA,2026,150771.3484550508,1.790186639185321
18097350900,NA,2027,175826.05237771934,2.0976622462374435
18097350900,NA,2028,203574.9829579083,2.3168564890078525
18097351000,NA,2024,35752.30950159689,-1.0750128709695466
18097351000,NA,2025,40248.2265407174,-0.9921642608648424
18097351000,NA,2026,40244.862995566706,-1.0226638936905192
18097351000,NA,2027,44472.71189380083,-0.9522853230875288
18097351000,NA,2028,45170.51276126173,-0.9541122556989566
18097351200,NA,2024,38891.7410683553,-0.9797540427141292
18097351200,NA,2025,42029.53263283677,-0.9418766649906791
18097351200,NA,2026,45416.32634097212,-0.8910524218663849
18097351200,NA,2027,49076.423617404624,-0.8453898354695544
18097351200,NA,2028,53031.4509083494,-0.7917880299288333
18097351500,NA,2024,55719.97175323722,-0.4691400979391175
18097351500,NA,2025,60106.810452297,-0.43154166669265703
18097351500,NA,2026,63903.012256227674,-0.4205743811356251
18097351500,NA,2027,68452.24433924649,-0.39549463602852447
18097351500,NA,2028,73040.23643885419,-0.37861716417880503
18097351600,NA,2024,122221.0828841649,1.5486831255676792
18097351600,NA,2025,138146.4226881053,1.771574630754869
18097351600,NA,2026,155461.33097514245,1.9095446353794017
18097351600,NA,2027,175175.25161713082,2.08255103406302
18097351600,NA,2028,197312.45212609763,2.1875385310727924
18097351700,NA,2024,68726.66435327406,-0.07448193444322278
18097351700,NA,2025,76938.62809939568,0.04363306459557409
18097351700,NA,2026,86307.09909657386,0.14959979336633622
18097351700,NA,2027,96915.62728292058,0.26540843125550073
18097351700,NA,2028,108884.3846486806,0.3615455870960185
18097351900,NA,2024,45496.489404200845,-0.7793481494765212
18097351900,NA,2025,49444.02524366791,-0.7325600238614568
18097351900,NA,2026,53742.020406803014,-0.6791671629415602
18097351900,NA,2027,58413.99765233816,-0.6285768398782912
18097351900,NA,2028,63492.14327859904,-0.5757802509273798
18097352100,NA,2024,50231.73910761997,-0.6356678912346542
18097352100,NA,2025,55540.37078154613,-0.5604556550085289
18097352100,NA,2026,60679.333802385176,-0.5026155825636323
18097352100,NA,2027,66040.41956511725,-0.4514957935201668
18097352100,NA,2028,71787.17230810355,-0.4044922774360907
18097352300,NA,2024,30643.396245577755,-1.2300310900573594
18097352300,NA,2025,31939.894267691154,-1.2267146604747796
18097352300,NA,2026,33356.336797541524,-1.197973861308617
18097352300,NA,2027,34822.66140941066,-1.1763538386677046
18097352300,NA,2028,36356.011116415655,-1.1361270646539419
18097352400,NA,2024,41331.71107393379,-0.905718766337724
18097352400,NA,2025,43018.27059018008,-0.9139638570548072
18097352400,NA,2026,44771.717989336845,-0.9074574214269486
18097352400,NA,2027,46597.23923072054,-0.9029550436798571
18097352400,NA,2028,48497.00649985706,-0.8854219148588244
18097352500,NA,2024,56112.53792708692,-0.45722858053909116
18097352500,NA,2025,59445.02502477151,-0.45022436153215933
18097352500,NA,2026,62565.33431219664,-0.45461769755920983
18097352500,NA,2027,65927.21294610568,-0.4541243848541505
18097352500,NA,2028,69454.92122566924,-0.4526520319302712
18097352600,NA,2024,31925.920677717593,-1.1911158367649513
18097352600,NA,2025,32898.964980833895,-1.1996393809084893
18097352600,NA,2026,34609.72932056433,-1.1660755718476745
18097352600,NA,2027,35932.41723393002,-1.150585958939123
18097352600,NA,2028,37620.89789292751,-1.1100078199986176
18097352700,NA,2024,49459.82527228493,-0.6590898406877794
18097352700,NA,2025,62006.51286241131,-0.3779116547010959
18097352700,NA,2026,58998.630530006514,-0.5453887430026247
18097352700,NA,2027,72468.22164740687,-0.3022459970189397
18097352700,NA,2028,70270.50871379895,-0.4358105805562387
18097352800,NA,2024,46228.196829371715,-0.7571461710401716
18097352800,NA,2025,43670.65710992503,-0.8955465003726366
18097352800,NA,2026,52177.31902255276,-0.7189881262535012
18097352800,NA,2027,49941.0157703064,-0.8253145124858724
18097352800,NA,2028,58935.1329614984,-0.66988010996569
18097353300,NA,2024,57556.25394626184,-0.4134223393786318
18097353300,NA,2025,61766.36694169911,-0.3846911526576969
18097353300,NA,2026,67159.81810721706,-0.33769010199343913
18097353300,NA,2027,72468.09176106226,-0.30224901290372486
18097353300,NA,2028,78545.03979489631,-0.26494587888604876
18097353500,NA,2024,43322.77335135633,-0.8453045622062825
18097353500,NA,2025,50173.40667727246,-0.711969043494021
18097353500,NA,2026,58197.44075976358,-0.5657786709261777
18097353500,NA,2027,67515.18207581573,-0.41725267249815445
18097353500,NA,2028,78325.95914371815,-0.26946977875885003
18097353600,NA,2024,47108.46953987129,-0.7304363208127332
18097353600,NA,2025,52101.24846966078,-0.6575446358114531
18097353600,NA,2026,57698.26991566317,-0.5784823497682832
18097353600,NA,2027,63882.59087471469,-0.5015993108351201
18097353600,NA,2028,70732.36625873919,-0.4262734659020177
18097354200,NA,2024,73140.70963701673,0.059452114652753005
18097354200,NA,2025,76297.41792244227,0.025531224383109986
18097354200,NA,2026,79590.36747682402,-0.021338077653936638
18097354200,NA,2027,83025.43872636466,-0.05711360487589029
18097354200,NA,2028,86608.76553442098,-0.09843419631087243
18097354201,NA,2024,100121.83336870212,0.8781322409880449
18097354201,NA,2025,100803.01942470288,0.7173425814827594
18097354201,NA,2026,115275.55217060389,0.8868342067028921
18097354201,NA,2027,116703.5906938063,0.7248733423462944
18097354201,NA,2028,132754.7130967052,0.8544552769705863
18097354400,NA,2024,72501.94941045197,0.04007040512195689
18097354400,NA,2025,75405.84578263268,3.614797458680428e-4
18097354400,NA,2026,78307.4326903102,-0.05398820475142023
18097354400,NA,2027,81356.05391835395,-0.09587574155777895
18097354400,NA,2028,84512.79628687013,-0.14171485556306704
18097354500,NA,2024,60845.464064888845,-0.31361882555023757
18097354500,NA,2025,64795.70765513295,-0.2991706111649872
18097354500,NA,2026,68968.33042537219,-0.2916642574486946
18097354500,NA,2027,73404.06800406404,-0.2805161931918523
18097354500,NA,2028,78124.17624033109,-0.27363648926503664
18097354700,NA,2024,50092.59973730766,-0.6398897553200156
18097354700,NA,2025,55352.4326322697,-0.5657612887465838
18097354700,NA,2026,60994.04370353738,-0.4946063537396343
18097354700,NA,2027,67339.58016742853,-0.4213300458765644
18097354700,NA,2028,74247.54181166459,-0.3536869451333641
18097354800,NA,2024,79015.9080640077,0.2377214943230053
18097354800,NA,2025,94045.65711205213,0.5265772174292511
18097354800,NA,2026,112861.69322479422,0.8254025562366625
18097354800,NA,2027,135176.68960487956,1.1538078704988204
18097354800,NA,2028,161979.4372567242,1.4579304136345248
18097354900,NA,2024,38531.990639420554,-0.9906698418312581
18097354900,NA,2025,41180.88907862386,-0.9658345037272528
18097354900,NA,2026,44011.88300255658,-0.9267948882664788
18097354900,NA,2027,47037.49455599157,-0.8927325730959654
18097354900,NA,2028,50271.10278320393,-0.8487877625162538
18097355000,NA,2024,44484.25794480459,-0.8100619843523423
18097355000,NA,2025,54036.96074487345,-0.6028980385448731
18097355000,NA,2026,54796.03244163607,-0.6523430193753151
18097355000,NA,2027,64144.10289266341,-0.4955271550714864
18097355000,NA,2028,66987.874700353,-0.5035952412098398
18097355100,NA,2024,30644.49933893858,-1.2299976192271234
18097355100,NA,2025,31593.406510103858,-1.236496267580925
18097355100,NA,2026,32569.72831336978,-1.217992701902967
18097355100,NA,2027,33576.92988019205,-1.2052789945531535
18097355100,NA,2028,34615.023379789796,-1.1720775429728396
18097355300,NA,2024,43960.1431908573,-0.8259650407721852
18097355300,NA,2025,45404.447387790824,-0.8466003112759982
18097355300,NA,2026,46858.84694032945,-0.8543409058915641
18097355300,NA,2027,48352.19610155509,-0.8622059738598374
18097355300,NA,2028,49891.57499991239,-0.8566248110247546
18097355400,NA,2024,44350.935157748165,-0.8141073576005494
18097355400,NA,2025,47551.99114802338,-0.7859735536320238
18097355400,NA,2026,51098.61202704818,-0.7464407457275387
18097355400,NA,2027,54843.96979471387,-0.7114707940531125
18097355400,NA,2028,58901.56112524042,-0.670573350673897
18097355500,NA,2024,61809.45060949342,-0.2843688716205724
18097355500,NA,2025,59282.17221632355,-0.4548218174407391
18097355500,NA,2026,68067.10434274671,-0.3146000656055906
18097355500,NA,2027,67740.17248520337,-0.4120285270770696
18097355500,NA,2028,75137.82691015191,-0.3353030275114995
18097355600,NA,2024,37869.95442580891,-1.0107578076397994
18097355600,NA,2025,40712.74012413694,-0.9790506969106156
18097355600,NA,2026,42600.77404381409,-0.9627069917776294
18097355600,NA,2027,45149.32442518277,-0.9365747767256277
18097355600,NA,2028,47562.68654460188,-0.9047151290427524
18097355700,NA,2024,38195.36481812986,-1.0008839779303542
18097355700,NA,2025,39856.33250742194,-1.0032277209063507
18097355700,NA,2026,41582.01797151998,-0.9886338865749262
18097355700,NA,2027,43381.43769164757,-0.9776240703783284
18097355700,NA,2028,45258.596596972624,-0.9522933709593622
18097355900,NA,2024,135206.55912236363,1.942697527374375
18097355900,NA,2025,158676.70057658572,2.3511596454851684
18097355900,NA,2026,192399.81725898292,2.8496128949932054
18097355900,NA,2027,229062.10200322303,3.3337721126298177
18097355900,NA,2028,275519.4500747338,3.8024717813135673
18097356200,NA,2024,102326.96365106196,0.9450418462402558
18097356200,NA,2025,108134.22726942632,0.9243080317195083
18097356200,NA,2026,114454.33696943044,0.8659346403534923
18097356200,NA,2027,121071.34743879216,0.8262900936728684
18097356200,NA,2028,128099.54594748947,0.7583285311308536
18097356400,NA,2024,41335.630109166756,-0.9055998522297889
18097356400,NA,2025,46877.86212185627,-0.8050047174420577
18097356400,NA,2026,48205.24492911835,-0.8200756681570656
18097356400,NA,2027,52596.49296512862,-0.7636558886099346
18097356400,NA,2028,55365.714559825,-0.7435867169456627
18097356900,NA,2024,50175.49878778623,-0.6373743743524257
18097356900,NA,2025,53634.566334456395,-0.6142579320424582
18097356900,NA,2026,57414.66318540816,-0.5857000165475044
18097356900,NA,2027,61448.40773076336,-0.5581196165680001
18097356900,NA,2028,65767.52138323149,-0.5287948934219795
18097357000,NA,2024,85691.47955557659,0.44027635328389647
18097357000,NA,2025,100904.43451880506,0.720205605019429
18097357000,NA,2026,117819.78171716724,0.9515837317244995
18097357000,NA,2027,137792.55263438847,1.2145466766772177
18097357000,NA,2028,161101.5546373449,1.4398026006634248
18097357100,NA,2024,94439.62977106124,0.7057188454067296
18097357100,NA,2025,109325.32070911671,0.9579334854292931
18097357100,NA,2026,126562.90129137837,1.1740922865842494
18097357100,NA,2027,146518.2503685484,1.4171522632342168
18097357100,NA,2028,169619.98978978573,1.6157037927374576
18097357200,NA,2024,75297.13539637586,0.12488389320508883
18097357200,NA,2025,84208.28703852675,0.24886094344882004
18097357200,NA,2026,93590.42494859136,0.33495723885812956
18097357200,NA,2027,103786.23211741063,0.42493984810066904
18097357200,NA,2028,115000.7871106979,0.4878460712835532
18097357300,NA,2024,26465.05135699612,-1.3568133529191277
18097357300,NA,2025,27781.627412093632,-1.3441056266295193
18097357300,NA,2026,29211.61272586993,-1.3034552693635078
18097357300,NA,2027,30699.77708957656,-1.2720847958215928
18097357300,NA,2028,32268.715060246468,-1.2205275719975524
18097357400,NA,2024,32582.6110089926,-1.1711900794570733
18097357400,NA,2025,33475.32097898806,-1.1833684224005427
18097357400,NA,2026,34675.5597171733,-1.1644002171540806
18097357400,NA,2027,35672.16130411202,-1.1566289490726553
18097357400,NA,2028,36910.62594725708,-1.1246745609791335
18097357600,NA,2024,38455.26352134682,-0.9929979497092922
18097357600,NA,2025,39518.25756536738,-1.0127718279727527
18097357600,NA,2026,40610.33375954521,-1.013362823192043
18097357600,NA,2027,41732.516293537214,-1.0159110586775741
18097357600,NA,2028,42885.69040032965,-1.0012926321147118
18097357601,NA,2024,50092.547293772725,-0.6398913465984306
18097357601,NA,2025,52754.01735651858,-0.6391164846212908
18097357601,NA,2026,62040.58790206074,-0.4679722633290273
18097357601,NA,2027,66120.36823884134,-0.44963943218061325
18097357601,NA,2028,76937.44550712797,-0.29814185285655337
18097357800,NA,2024,46165.85672727537,-0.759037738017423
18097357800,NA,2025,48351.39441463193,-0.7634058048382903
18097357800,NA,2026,51455.22178994053,-0.7373651838166501
18097357800,NA,2027,54363.49091238466,-0.7226272320536472
18097357800,NA,2028,57624.84991074384,-0.6969367637357298
18097357900,NA,2024,67503.71388366721,-0.1115895528995945
18097357900,NA,2025,72119.41993728148,-0.09241676623475158
18097357900,NA,2026,77051.58548328318,-0.08594896484264301
18097357900,NA,2027,82321.13993680193,-0.07346700992361617
18097357900,NA,2028,87951.08721049053,-0.07071596182976679
18097358000,NA,2024,18832.946702075405,-1.5883920101029645
18097358000,NA,2025,17494.644704877646,-1.6345147996703528
18097358000,NA,2026,16244.299732798449,-1.633467692276382
18097358000,NA,2027,15081.417130552316,-1.6347339588986474
18097358000,NA,2028,14001.276669872275,-1.5977405379359102
18097358100,NA,2024,43220.35507472324,-0.8484122091852168
18097358100,NA,2025,45237.62652884183,-0.8513097882015651
18097358100,NA,2026,47625.4211701233,-0.8348319282759233
18097358100,NA,2027,50232.09758822898,-0.8185557633000734
18097358100,NA,2028,53012.612587114265,-0.7921770313243518
18097360101,NA,2024,35246.28848609481,-1.0903669145230792
18097360101,NA,2025,38744.704662911194,-1.034609801759571
18097360101,NA,2026,42412.361773119774,-0.967502001352209
18097360101,NA,2027,46490.7503391459,-0.9054276533205532
18097360101,NA,2028,50938.56066132572,-0.835005109444441
18097360102,NA,2024,34069.3988005783,-1.1260769244545734
18097360102,NA,2025,36365.81111160474,-1.1017677360781024
18097360102,NA,2026,38824.02638724035,-1.0588235616130584
18097360102,NA,2027,41448.90665553486,-1.0224963082256684
18097360102,NA,2028,44251.28950706401,-0.973093730970177
18097360201,NA,2024,45838.74311783351,-0.7689632479319475
18097360201,NA,2025,48073.52273053824,-0.7712503291546874
18097360201,NA,2026,50399.41478411267,-0.7642350086067055
18097360201,NA,2027,52836.065217650976,-0.7580931613388476
18097360201,NA,2028,55390.343695117,-0.7430781382947618
18097360202,NA,2024,49365.08783086468,-0.6619644303928601
18097360202,NA,2025,52980.382384242635,-0.6327260315236498
18097360202,NA,2026,55956.05732519522,-0.6228208953495338
18097360202,NA,2027,58627.622179839585,-0.6236166035721508
18097360202,NA,2028,61181.67974301552,-0.623490104072916
18097360301,NA,2024,54902.51358877691,-0.4939439852793719
18097360301,NA,2025,58438.51634862735,-0.47863885007722223
18097360301,NA,2026,61221.66215032227,-0.4888135641953948
18097360301,NA,2027,63718.17357319986,-0.5054169841981474
18097360301,NA,2028,66137.2895501535,-0.5211593758429117
18097360302,NA,2024,26435.77692405084,-1.3577016182375174
18097360302,NA,2025,26595.861712263053,-1.3775806742804138
18097360302,NA,2026,26766.16316415018,-1.3656908871360995
18097360302,NA,2027,26936.919628438896,-1.3594561403571221
18097360302,NA,2028,27108.8091068543,-1.3270769078731108
18097360401,NA,2024,46939.81569755389,-0.7355537336495156
18097360401,NA,2025,49042.61274612511,-0.7438921972282777
18097360401,NA,2026,51485.96240349488,-0.7365828486970829
18097360401,NA,2027,53959.128027328145,-0.7320163012151912
18097360401,NA,2028,56585.25713832514,-0.7184038060583564
18097360402,NA,2024,42260.14174005754,-0.8775476737400076
18097360402,NA,2025,42564.229933329414,-0.926781762502478
18097360402,NA,2026,42870.51091617309,-0.9558423067928762
18097360402,NA,2027,43178.99628982475,-0.9823246410615373
18097360402,NA,2028,43489.70149421893,-0.9888201216665197
18097360404,NA,2024,28323.215306297912,-1.3004316428060088
18097360404,NA,2025,27910.042665338533,-1.3404803685181663
18097360404,NA,2026,26852.25328375745,-1.3634999313863898
18097360404,NA,2027,26245.01542654597,-1.3755217503446155
18097360404,NA,2028,25386.66240107343,-1.362638328844476
18097360405,NA,2024,70055.81417647807,-0.034151940926261726
18097360405,NA,2025,74891.1798925316,-0.014167921128086543
18097360405,NA,2026,78520.73936635899,-0.048559643489425305
18097360405,NA,2027,83356.32842392653,-0.049430540059453014
18097360405,NA,2028,87787.80961039511,-0.07408755813610737
18097360407,NA,2024,68673.84453058675,-0.07608463044434854
18097360407,NA,2025,74831.86358136828,-0.0158424647103061
18097360407,NA,2026,79145.0909099964,-0.03267017079949587
18097360407,NA,2027,86112.69839544244,0.01457075494997618
18097360407,NA,2028,91206.08169229855,-0.0035020429235023335
18097360501,NA,2024,78346.43263709657,0.2174078027016912
18097360501,NA,2025,82441.26746792805,0.19897666670316427
18097360501,NA,2026,88316.6503062023,0.20074198944129157
18097360501,NA,2027,94132.59688508329,0.20078809677469955
18097360501,NA,2028,100475.56803746548,0.18790796007002072
18097360502,NA,2024,65785.48555080657,-0.16372523867043173
18097360502,NA,2025,66646.20261808518,-0.24692976200615505
18097360502,NA,2026,69690.45581879212,-0.2732864832053525
18097360502,NA,2027,72025.66177966846,-0.312521977728047
18097360502,NA,2028,74761.94688469077,-0.3430647517451444
18097360601,NA,2024,79812.45602593804,0.26189090967390966
18097360601,NA,2025,83675.61379030382,0.2338231814616357
18097360601,NA,2026,88135.55766829159,0.19613326130767367
18097360601,NA,2027,92747.774497475315,0.1686333326897402
18097360601,NA,2028,97619.1120367472,0.12892365055286745
18097360602,NA,2024,41667.36713919153,-0.8955340552544081
18097360602,NA,2025,42257.79415481037,-0.9354326724498054
18097360602,NA,2026,42609.60667580227,-0.9624822051711308
18097360602,NA,2027,43024.73750940362,-0.9859064395194916
18097360602,NA,2028,43429.08597794577,-0.9900718001003899
18097360700,NA,2024,82240.35411922031,0.3355598916445648
18097360700,NA,2025,85883.84891646814,0.2961633015066763
18097360700,NA,2026,89688.76172763373,0.23566162274812666
18097360700,NA,2027,93662.24361994644,0.18986676966993654
18097360700,NA,2028,97811.76271072667,0.13290178533941271
18097360800,NA,2024,40585.07116588896,-0.9283738366129205
18097360800,NA,2025,42360.955331066565,-0.9325203557152331
18097360800,NA,2026,44213.65311024124,-0.9216599276046991
18097360800,NA,2027,46147.33636185129,-0.9134015245709015
18097360800,NA,2028,48165.5870392701,-0.8922655518825885
18097360900,NA,2024,39943.54760481186,-0.9478393931721122
18097360900,NA,2025,39877.74284740335,-1.0026232910841675
