GEOID,NAME,year,housing_pressure_forecast,housing_pressure_zscore
18097310112,NA,2026,1.1647409708636518,-1.3994335833817189
18097310112,NA,2027,0.9800794703143656,-1.3324024805972536
18097310112,NA,2028,0.824687914381205,-1.255794105131679
18097310201,NA,2024,18.054328042432548,-0.31385073438469574
18097310201,NA,2025,17.556694278415247,-0.349319520222323
18097310201,NA,2026,17.540061850935498,-0.3526898946951172
18097310201,NA,2027,17.012105927584987,-0.38512990457105034
18097310201,NA,2028,16.475790518689703,-0.40953184615010985
18097310203,NA,2024,30.22820557727415,0.5072566510359713
18097310203,NA,2025,30.167812318873153,0.4578762528504537
18097310203,NA,2026,30.19055201691076,0.4559550678681097
18097310203,NA,2027,30.18479120667913,0.39319487868497105
18097310203,NA,2028,30.21462697816699,0.33333330986611603
18097310204,NA,2024,22.611809856553943,-0.006456318284702648
18097310204,NA,2025,21.785384764738776,-0.07865508942063665
18097310204,NA,2026,22.089978940031855,-0.06184997577451584
18097310204,NA,2027,21.72999656052686,-0.10636736477683942
18097310204,NA,2028,21.600508356167325,-0.13243601441023695
18097310305,NA,2024,27.81154978699983,0.3442573181007824
18097310305,NA,2025,27.8675007629113,0.31064095152617466
18097310305,NA,2026,27.824307662015404,0.30469993445626614
18097310305,NA,2027,27.78337582318798,0.251304211120798
18097310305,NA,2028,27.68630387884116,0.19662572628144542
18097310306,NA,2024,24.020078666908525,0.08852902369284575
18097310306,NA,2025,23.791065436506457,0.04972186773659372
18097310306,NA,2026,23.688717894598653,0.04034465740587952
18097310306,NA,2027,23.206967362221405,-0.019098675458891032
18097310306,NA,2028,22.555211208185607,-0.08081479559701873
18097310308,NA,2024,5.889883398000404,-1.1343218873511671
18097310308,NA,2025,5.648008688699212,-1.1115549255236628
18097310308,NA,2026,5.349728811440059,-1.1319206814095466
18097310308,NA,2027,4.754900901072184,-1.1093623783192763
18097310308,NA,2028,4.006885469567788,-1.0837312313737308
18097310309,NA,2024,19.887613212225748,-0.19019876004939087
18097310309,NA,2025,18.46143915972165,-0.29140980582928866
18097310309,NA,2026,18.502303681616105,-0.2911814472801467
18097310309,NA,2027,17.189031029981404,-0.3746760609501306
18097310309,NA,2028,15.976277387209118,-0.4365407490833351
18097310310,NA,2024,17.103339888238402,-0.377993271930482
18097310310,NA,2025,17.322520990104195,-0.36430817451013664
18097310310,NA,2026,17.53144327136995,-0.3532408117630482
18097310310,NA,2027,18.05516013878885,-0.3234997262392292
18097310310,NA,2028,18.75440236400262,-0.2863262640062781
18097310311,NA,2024,0.5896202120950054,-1.4918156467687842
18097310311,NA,2025,0.414093986636205,-1.4465604191345462
18097310311,NA,2026,0.4403620764277723,-1.4457373499779071
18097310311,NA,2027,0.3282794080344679,-1.3709149123035966
18097310311,NA,2028,0.2589713931412509,-1.2863826555559748
18097310312,NA,2024,37.190649588993026,0.9768616870845495
18097310312,NA,2025,35.020657464787824,0.7684907500419201
18097310312,NA,2026,36.193492418987454,0.8396751809244848
18097310312,NA,2027,35.77193353894444,0.7233182554031904
18097310312,NA,2028,36.23428243136622,0.6588188268234163
18097320105,NA,2024,11.06790652265833,-0.7850730126711621
18097320105,NA,2025,9.802562531219426,-0.8456357350183447
18097320105,NA,2026,9.92684054604093,-0.8393424256492341
18097320105,NA,2027,8.97710656781244,-0.8598880121744
18097320105,NA,2028,8.257711558259333,-0.8538871252234326
18097320106,NA,2024,22.52805232744807,-0.012105621519156002
18097320106,NA,2025,22.82062601713747,-0.012392735808057812
18097320106,NA,2026,22.846794333354072,-0.013472802449932849
18097320106,NA,2027,23.19045527176915,-0.02007431322370976
18097320106,NA,2028,23.56140062394017,-0.02640967479068035
18097320107,NA,2024,2.2294178037239782,-1.3812140813079818
18097320107,NA,2025,1.851007969152883,-1.3545883283781492
18097320107,NA,2026,1.9694786721183528,-1.3479931190387187
18097320107,NA,2027,1.7733491781634132,-1.2855311358149515
18097320107,NA,2028,1.6738511629798258,-1.209879460830173
18097320108,NA,2024,46.880664018554015,1.6304367201973566
18097320108,NA,2025,46.06727241971649,1.4755478777109252
18097320108,NA,2026,46.14401064424491,1.4757324666247418
18097320108,NA,2027,45.46762871795096,1.2962006775387362
18097320108,NA,2028,44.85940694879815,1.1251832448874788
18097320109,NA,2024,0.6892961399168737,-1.485092674548228
18097320109,NA,2025,0.5298794058252259,-1.4391493790782244
18097320109,NA,2026,0.5421690897683816,-1.439229639414018
18097320109,NA,2027,0.4167791149648958,-1.3656857950996681
18097320109,NA,2028,0.32038866462329985,-1.2830617956639327
18097320202,NA,2024,24.19481406895126,0.10031463010305565
18097320202,NA,2025,26.959155966716683,0.2525008185396529
18097320202,NA,2026,26.98026684012669,0.2507471350102996
18097320202,NA,2027,29.85164294414345,0.37351039190521595
18097320202,NA,2028,32.8973658244298,0.478390223343317
18097320203,NA,2024,39.23352302840242,1.114650034616222
18097320203,NA,2025,37.46767521895516,0.9251162277720605
18097320203,NA,2026,38.6074334532822,0.993979182721764
18097320203,NA,2027,38.32156535100042,0.8739664782564731
18097320203,NA,2028,38.94058771157648,0.80514998813687
18097320204,NA,2024,26.653226631980395,0.26613038651566023
18097320204,NA,2025,25.254739300450705,0.14340676960989315
18097320204,NA,2026,25.331051845408865,0.14532597107396186
18097320204,NA,2027,24.06892478981086,0.03183117018687209
18097320204,NA,2028,22.909962652804783,-0.06163322312315643
18097320205,NA,2024,21.747515588504935,-0.06475150029558559
18097320205,NA,2025,18.573676152088137,-0.28422588878640764
18097320205,NA,2026,18.96451788636095,-0.2616357788208034
18097320205,NA,2027,16.53302021032529,-0.413437290585882
18097320205,NA,2028,14.5936980226954,-0.5112974461554374
18097320206,NA,2024,40.22596274812674,1.181588409929939
18097320206,NA,2025,40.23430910821601,1.1021992725811605
18097320206,NA,2026,40.23425260872735,1.09796875923559
18097320206,NA,2027,40.242486895564355,0.9874665591547361
18097320206,NA,2028,40.25066616041038,0.8759865276179959
18097320301,NA,2024,7.075675088175669,-1.0543422496731352
18097320301,NA,2025,7.18447090249131,-1.0132110831712053
18097320301,NA,2026,7.105699927650517,-1.019675449888856
18097320301,NA,2027,7.083717590589532,-0.9717612964815235
18097320301,NA,2028,7.001081798866778,-0.9218336696793011
18097320303,NA,2024,45.710247255575354,1.551494095273503
18097320303,NA,2025,48.0300093972919,1.6011761516569665
18097320303,NA,2026,48.07870669974136,1.5994021583791358
18097320303,NA,2027,50.53750871126467,1.5957609542267779
18097320303,NA,2028,53.1309942208019,1.5724317427819414
18097320304,NA,2024,12.39525748087983,-0.6955454425340725
18097320304,NA,2025,11.520084193639985,-0.735702878818034
18097320304,NA,2026,11.876886678858268,-0.7146915258517025
18097320304,NA,2027,11.429102953603843,-0.7150087020655896
18097320304,NA,2028,11.289114264229765,-0.689977797766134
18097320305,NA,2024,4.275279465372372,-1.2432241832561326
18097320305,NA,2025,4.015426909512117,-1.2160510619588114
18097320305,NA,2026,4.020676806117253,-1.216876378381624
18097320305,NA,2027,3.7762705523717,-1.167185991189533
18097320305,NA,2028,3.5467064354977005,-1.1086133217129064
18097320306,NA,2024,23.64524725870211,0.0632472811514854
18097320306,NA,2025,24.871921863630767,0.11890389715494716
18097320306,NA,2026,24.891899294392108,0.11725445024612725
18097320306,NA,2027,26.180748464659302,0.15661094509047324
18097320306,NA,2028,27.53513008739246,0.1884516904013812
18097320400,NA,2024,25.427320638412223,0.18344510713204562
18097320400,NA,2025,25.498537719245633,0.15901149652639313
18097320400,NA,2026,25.470698517182132,0.1542524692717862
18097320400,NA,2027,25.48963854628232,0.11577584077954389
18097320400,NA,2028,25.48372584753127,0.07753132715289046
18097320500,NA,2024,32.18043473969943,0.638931195872918
18097320500,NA,2025,33.74139334730155,0.6866093034512339
18097320500,NA,2026,33.76758705331167,0.6846063948244017
18097320500,NA,2027,35.40751712124466,0.7017862500973883
18097320500,NA,2028,37.12807471916751,0.7071465836376106
18097320600,NA,2024,8.741595832213118,-0.9419787219031441
18097320600,NA,2025,8.29055259209278,-0.9424144684971362
18097320600,NA,2026,8.261403236689729,-0.9458005528049639
18097320600,NA,2027,7.773647719662112,-0.9309959015149825
18097320600,NA,2028,7.285280337850733,-0.9064669250044809
18097320700,NA,2024,16.95476050155221,-0.38801469948141154
18097320700,NA,2025,17.489741705423942,-0.353604932010679
18097320700,NA,2026,17.390231049177405,-0.3622673831156341
18097320700,NA,2027,17.678761419254126,-0.3457397210157425
18097320700,NA,2028,17.798176149858744,-0.3380298517046952
18097320800,NA,2024,1.2693080151183744,-1.4459718576189784
18097320800,NA,2025,1.3347245139964894,-1.387633917307909
18097320800,NA,2026,1.33297555883785,-1.3886796876583631
18097320800,NA,2027,1.3961180080026772,-1.3078203169903908
18097320800,NA,2028,1.459673607344633,-1.2214601389866815
18097320901,NA,2024,18.80002522407181,-0.2635547246393224
18097320901,NA,2025,18.575446050302435,-0.28411260348111056
18097320901,NA,2026,18.79563140179863,-0.2724313450948795
18097320901,NA,2027,18.933100823562388,-0.2716254896116767
18097320901,NA,2028,19.242764822237035,-0.2599202830632179
18097320902,NA,2024,36.70221241397456,0.9439174283162285
18097320902,NA,2025,36.155065676487496,0.841100451298017
18097320902,NA,2026,36.195009714834015,0.8397721695491895
18097320902,NA,2027,35.742625349805216,0.7215865439505821
18097320902,NA,2028,35.351098761383525,0.6110646828150934
18097320903,NA,2024,37.38832741212661,0.9901947208730297
18097320903,NA,2025,37.48467195828645,0.9262041325954252
18097320903,NA,2026,37.48780593847528,0.9224103234983556
18097320903,NA,2027,37.59038386295966,0.8307636945307182
18097320903,NA,2028,37.696166036339235,0.7378635403614914
18097321001,NA,2024,9.343826983800655,-0.9013592524790702
18097321001,NA,2025,9.476628312546795,-0.8664977016392497
18097321001,NA,2026,9.52795926144885,-0.8648397255336033
18097321001,NA,2027,9.754202859823502,-0.8139722941386495
18097321001,NA,2028,10.027712359201702,-0.758182374313913
18097321002,NA,2024,9.520443322178131,-0.8894467801042946
18097321002,NA,2025,9.094196055957736,-0.8909759199871419
18097321002,NA,2026,9.103552984310872,-0.8919686346576856
18097321002,NA,2027,8.701622790652296,-0.8761653198459809
18097321002,NA,2028,8.320242162277507,-0.8505060669331792
18097321100,NA,2024,7.791903946595768,-1.006033828332686
18097321100,NA,2025,7.006192298795099,-1.0246221043725954
18097321100,NA,2026,7.246259063037989,-1.0106906251680694
18097321100,NA,2027,6.843452641346498,-0.9859576551268173
18097321100,NA,2028,6.630549717351356,-0.941868508390413
18097321200,NA,2024,7.819789937435519,-1.0041529655621544
18097321200,NA,2025,8.633753465413106,-0.9204473206700912
18097321200,NA,2026,8.66914378232943,-0.9197369510046848
18097321200,NA,2027,9.587650391519068,-0.823813257544914
18097321200,NA,2028,10.611871908368752,-0.726596600954554
18097321300,NA,2024,9.365645298685836,-0.8998876441572038
18097321300,NA,2025,8.797128165009498,-0.9099902488610595
18097321300,NA,2026,8.838965260697517,-0.9088816180321536
18097321300,NA,2027,8.357487374639723,-0.8964989964960866
18097321300,NA,2028,7.929232115603614,-0.8716481585639405
18097321400,NA,2024,14.101817854653165,-0.5804408406879383
18097321400,NA,2025,14.59579798551566,-0.5388366561707721
18097321400,NA,2026,14.615232707595244,-0.5396508995328202
18097321400,NA,2027,15.152356360077365,-0.4950155617755159
18097321400,NA,2028,15.720745217749242,-0.4503574900783144
18097321600,NA,2024,25.340568055192676,0.1775937925790594
18097321600,NA,2025,25.016882675345578,0.12818235716951576
18097321600,NA,2026,24.984869723236898,0.12319730842524244
18097321600,NA,2027,24.60602345114363,0.06356632443308931
18097321600,NA,2028,24.20484794495321,0.008381815443767206
18097321700,NA,2024,25.177617307669472,0.16660304112224655
18097321700,NA,2025,27.262792665070815,0.27193559495479225
18097321700,NA,2026,27.436653566298343,0.279920299232192
18097321700,NA,2027,29.921907007246983,0.3776620330115694
18097321700,NA,2028,32.726673701879356,0.4691608223949052
18097321800,NA,2024,9.741577836210524,-0.8745316323115112
18097321800,NA,2025,10.10381522667261,-0.8263535507095091
18097321800,NA,2026,10.107939738128008,-0.8277661983660128
18097321800,NA,2027,10.483040362456444,-0.7709080077576532
18097321800,NA,2028,10.87167926858533,-0.7125486984447081
18097321900,NA,2024,14.248836724954373,-0.5705246673195904
18097321900,NA,2025,14.689129233643534,-0.5328628330138768
18097321900,NA,2026,14.695472402491433,-0.5345218156614355
18097321900,NA,2027,15.152945968850531,-0.4949807239948465
18097321900,NA,2028,15.626223851256796,-0.4554683034920544
18097322000,NA,2024,16.474071692502594,-0.4204363441110773
18097322000,NA,2025,16.744668382089603,-0.4012946003886404
18097322000,NA,2026,17.272854329781453,-0.3697703408363571
18097322000,NA,2027,17.5715151699943,-0.3520765014019445
18097322000,NA,2028,17.212236871572966,-0.36971185582954524
18097322100,NA,2024,3.422529942697821,-1.3007406917784217
18097322100,NA,2025,2.813951692663139,-1.2929534994255676
18097322100,NA,2026,2.8534367895280135,-1.2914887251866334
18097322100,NA,2027,2.352666388672739,-1.251301445151822
18097322100,NA,2028,1.9436281256141017,-1.1952924973687478
18097322200,NA,2024,6.705710624878564,-1.0792957250376627
18097322200,NA,2025,6.076099155399176,-1.084154276817942
18097322200,NA,2026,6.102829495217868,-1.083780959845414
18097322200,NA,2027,5.5418119789713005,-1.0628667412361053
18097322200,NA,2028,5.038268950926258,-1.0279638559448316
18097322300,NA,2024,2.4086910878299657,-1.369122402451615
18097322300,NA,2025,2.077639609461497,-1.3400823899264764
18097322300,NA,2026,2.103930508707387,-1.3393986852311244
18097322300,NA,2027,1.8397205438679385,-1.2816094996616636
18097322300,NA,2028,1.6255472266003137,-1.2124912767099676
18097322400,NA,2024,24.962817315031035,0.15211514605028253
18097322400,NA,2025,25.977111019363218,0.18964338370095624
18097322400,NA,2026,25.896904838346313,0.1814964408570919
18097322400,NA,2027,26.78291038464843,0.1921904443292798
18097322400,NA,2028,27.623858208053605,0.19324926036972448
18097322500,NA,2024,40.974268281416514,1.2320603485687875
18097322500,NA,2025,41.1351363367414,1.1598582310336778
18097322500,NA,2026,41.14433637505526,1.1561431574996983
18097322500,NA,2027,41.32642754855872,1.0515125646524281
18097322500,NA,2028,41.521569543391706,0.9447048534139701
18097322600,NA,2024,17.5687747542363,-0.34660047987968484
18097322600,NA,2025,15.715345135077245,-0.4671781621353793
18097322600,NA,2026,15.7805214225695,-0.46516328388057215
18097322600,NA,2027,14.115744826342272,-0.556265066354171
18097322600,NA,2028,12.62659496766345,-0.6176596058759047
18097322601,NA,2024,37.99534039068283,1.031136716413253
18097322601,NA,2025,43.266484144820346,1.296278724134287
18097322601,NA,2026,39.97228261891306,1.0812231067093478
18097322601,NA,2027,41.823744102655375,1.0808971427377498
18097322601,NA,2028,40.50413187004431,0.8896915341873175
18097322602,NA,2024,22.764708912475875,0.0038564636273900124
18097322602,NA,2025,21.16117246464516,-0.11860884518750507
18097322602,NA,2026,22.32321074895907,-0.04694132599699463
18097322602,NA,2027,21.92607031481531,-0.09478209882116133
18097322602,NA,2028,22.650230766575845,-0.07567704472005382
18097322700,NA,2024,3.903442243187832,-1.2683039730302788
18097322700,NA,2025,3.2690472286275876,-1.2638243459439897
18097322700,NA,2026,3.280037047620534,-1.2642195723547127
18097322700,NA,2027,2.713302501213667,-1.2299928039613133
18097322700,NA,2028,2.226799705485,-1.1799812808417434
18097330103,NA,2024,15.11346402953724,-0.5122070225595312
18097330103,NA,2025,15.326509975483637,-0.4920662090348787
18097330103,NA,2026,15.34464515548519,-0.4930253780013668
18097330103,NA,2027,15.59401928252298,-0.4689193489607857
18097330103,NA,2028,15.86324810592429,-0.4426522938945505
18097330105,NA,2024,22.59758390690712,-0.00741583445251355
18097330105,NA,2025,22.54806502659765,-0.02983845939596285
18097330105,NA,2026,22.54492566590724,-0.03276885928914517
18097330105,NA,2027,22.48951247276351,-0.061490405732711785
18097330105,NA,2028,22.431358876602605,-0.08751154767611588
18097330106,NA,2024,38.529205592313275,1.0671450185029747
18097330106,NA,2025,38.73214324612926,1.0060506257727906
18097330106,NA,2026,38.45646906661556,0.984329233257137
18097330106,NA,2027,38.27585944963194,0.8712658872211277
18097330106,NA,2028,37.887566564087265,0.7482126542276111
18097330108,NA,2024,2.6172059726228847,-1.3550584272404638
18097330108,NA,2025,3.7584959857890823,-1.232496356891075
18097330108,NA,2026,3.9244930753245377,-1.2230246373317208
18097330108,NA,2027,5.636079895776457,-1.057296802050523
18097330108,NA,2028,8.094224221236807,-0.8627269601310049
18097330109,NA,2024,1.8639427304571383,-1.4058647549317056
18097330109,NA,2025,2.075567609667092,-1.3402150117503688
18097330109,NA,2026,2.089797443448752,-1.3403020993974553
18097330109,NA,2027,2.339133675604146,-1.2521010426327315
18097330109,NA,2028,2.62354049500165,-1.1585293253306943
18097330202,NA,2024,22.15697925281969,-0.037133870837098744
18097330202,NA,2025,21.493753455337963,-0.09732144076940794
18097330202,NA,2026,21.73077487176632,-0.08481102760129684
18097330202,NA,2027,21.384644760718015,-0.1267729130032054
18097330202,NA,2028,21.225062144489172,-0.1527365623814298
18097330203,NA,2024,2.234032685845866,-1.380902815338509
18097330203,NA,2025,2.4752197751429335,-1.3146346042372088
18097330203,NA,2026,2.4831438013692955,-1.3151586032402438
18097330203,NA,2027,2.7494684554708315,-1.2278558927763836
18097330203,NA,2028,3.0434017164480096,-1.1358272375159901
18097330204,NA,2024,0.6483599546439915,-1.4878537507922032
18097330204,NA,2025,0.5233408546494066,-1.4395678900186666
18097330204,NA,2026,0.531946266374428,-1.4398831029978187
18097330204,NA,2027,0.4304498531721179,-1.3648780422287352
18097330204,NA,2028,0.3489375300778228,-1.2815181454827465
18097330206,NA,2024,1.3921963254353105,-1.4376832495814558
18097330206,NA,2025,1.2871048660879298,-1.3906818927834923
18097330206,NA,2026,1.3007819654873496,-1.3907375673727562
18097330206,NA,2027,1.2305946742937308,-1.317600472676437
18097330206,NA,2028,1.185946598368153,-1.2362606832561271
18097330208,NA,2024,8.651982116474603,-0.948023014990313
18097330208,NA,2025,8.35273649752853,-0.938434283278041
18097330208,NA,2026,8.355030153164561,-0.939815730606427
18097330208,NA,2027,8.06361855206133,-0.9138626078473749
18097330208,NA,2028,7.78102719146348,-0.8796616664340184
18097330209,NA,2024,22.091650503884686,-0.041540184115452315
18097330209,NA,2025,26.27770420675104,0.2088833550893386
18097330209,NA,2026,26.54299635848736,0.2227959198703305
18097330209,NA,2027,31.574783366877583,0.475324324875492
18097330209,NA,2028,37.56176515627399,0.7305964234529476
18097330210,NA,2024,9.986818628080432,-0.8579905569775039
18097330210,NA,2025,10.180888267945518,-0.8214203613654899
18097330210,NA,2026,9.984436088852831,-0.8356608018583865
18097330210,NA,2027,9.83654792601416,-0.809106831673167
18097330210,NA,2028,9.534073736939844,-0.7848736398533052
18097330211,NA,2024,26.499207473058735,0.25574205555661217
18097330211,NA,2025,23.869053265173815,0.05471360958291212
18097330211,NA,2026,24.2266858144359,0.074732656818507
18097330211,NA,2027,22.273931509487976,-0.07422827982295907
18097330211,NA,2028,20.701152279274737,-0.18106460783920128
18097330212,NA,2024,4.649015219487835,-1.2180163407243105
18097330212,NA,2025,4.009599499029217,-1.2164240551458283
18097330212,NA,2026,3.9902041337340513,-1.2188242533410303
18097330212,NA,2027,3.362318050426244,-1.1916448987340957
18097330212,NA,2028,2.7933707571141113,-1.1493465255694073
18097330213,NA,2024,2.457756607376358,-1.3658130164031896
18097330213,NA,2025,2.0284467902932324,-1.3432310588684977
18097330213,NA,2026,2.0534434231969674,-1.3426259220288181
18097330213,NA,2027,1.6947572059542022,-1.2901748419720003
18097330213,NA,2028,1.398724676164692,-1.2247556755048978
18097330401,NA,2024,12.138811967142214,-0.71284225734803
18097330401,NA,2025,11.021507039717822,-0.7676151462241054
18097330401,NA,2026,11.41885095803803,-0.7439700971525599
18097330401,NA,2027,10.897398229681484,-0.7464251486924487
18097330401,NA,2028,10.682148913999002,-0.7227966911946663
18097330500,NA,2024,11.264180693748104,-0.7718346528315887
18097330500,NA,2025,10.312008866161449,-0.8130277674413726
18097330500,NA,2026,10.332342175801603,-0.8134219398882093
18097330500,NA,2027,9.447445904510408,-0.8320974171259315
18097330500,NA,2028,8.63264820300084,-0.8336141297690054
18097330600,NA,2024,39.91101879083041,1.160345974346904
18097330600,NA,2025,41.50240175107396,1.1833656701912534
18097330600,NA,2026,41.78845754156011,1.1973166875163785
18097330600,NA,2027,43.91929009697304,1.2047151302834513
18097330600,NA,2028,46.36980043819046,1.2068509100098277
18097330700,NA,2024,100,5.213245809427659
18097330700,NA,2025,100,4.927602611750167
18097330700,NA,2026,100,4.918316423847454
18097330700,NA,2027,100,4.518314859974929
18097330700,NA,2028,100,4.106660270298314
18097330701,NA,2024,33.620775945277856,0.7360797664940157
18097330701,NA,2025,32.771584685416535,0.6245350725978267
18097330701,NA,2026,32.77873429034136,0.6213969227010718
18097330701,NA,2027,31.950811261022213,0.4975424089644534
18097330701,NA,2028,31.143799854964826,0.38357411127054086
18097330702,NA,2024,6.055013555025964,-1.1231841384210253
18097330702,NA,2025,4.483681707038602,-1.186079627858215
18097330702,NA,2026,4.642678310953213,-1.1771167819554593
18097330702,NA,2027,3.475427489527996,-1.1849616843546555
18097330702,NA,2028,2.6223796298987088,-1.158592093836481
18097330803,NA,2024,30.860231210677338,0.5498857077089391
18097330803,NA,2025,29.384413681928216,0.40773350846060197
18097330803,NA,2026,29.401325912049828,0.4055061361946396
18097330803,NA,2027,27.98179215167107,0.2630278910379177
18097330803,NA,2028,26.62355596442353,0.1391624616463115
18097330804,NA,2024,24.820808414486027,0.14253688664203293
18097330804,NA,2025,24.538544925599215,0.09756554679174312
18097330804,NA,2026,23.98500353152434,0.059283835622403934
18097330804,NA,2027,23.055607479793174,-0.028041965698397252
18097330804,NA,2028,21.71441089013909,-0.12627725242779778
18097330805,NA,2024,39.62114200920444,1.140794277233651
18097330805,NA,2025,49.41296252473314,1.6896943873317958
18097330805,NA,2026,43.88058766814142,1.3310498840716376
18097330805,NA,2027,46.96427653659896,1.384632008309884
18097330805,NA,2028,45.47934345351005,1.158703494557186
18097330806,NA,2024,34.433929306106776,0.7909255810790029
18097330806,NA,2025,33.45086765115689,0.6680137187342675
18097330806,NA,2026,33.638028050616384,0.6763247208726648
18097330806,NA,2027,32.96582855372309,0.5575159904783399
18097330806,NA,2028,32.4447304009271,0.45391601946946175
18097330900,NA,2024,32.17020369109913,0.6382411290029123
18097330900,NA,2025,31.424453833448855,0.5383097017785431
18097330900,NA,2026,31.43776174599664,0.535679240722513
18097330900,NA,2027,30.7248250434082,0.4251034614847246
18097330900,NA,2028,30.03662888989069,0.3237088720173963
18097331000,NA,2024,40.33268100440291,1.188786375256663
18097331000,NA,2025,40.78095523239202,1.1371882750935394
18097331000,NA,2026,40.8418960643603,1.1368105600658593
18097331000,NA,2027,41.45390530182527,1.059044749061223
18097331000,NA,2028,42.19848573996151,0.9813060210206971
18097340101,NA,2024,5.962079069954004,-1.1294524117656892
18097340101,NA,2025,5.805323883907025,-1.101485702461561
18097340101,NA,2026,5.805497225990887,-1.1027870409192184
18097340101,NA,2027,5.650444904183755,-1.0564480273460346
18097340101,NA,2028,5.498286667214636,-1.0030904881317182
18097340102,NA,2024,46.025005783335224,1.572724023948905
18097340102,NA,2025,45.2995958740931,1.4264114521595703
18097340102,NA,2026,45.30420225158101,1.422050212630149
18097340102,NA,2027,44.59166925078866,1.2444435036615022
18097340102,NA,2028,43.89108102576265,1.072825420408528
18097340108,NA,2024,34.82435583060178,0.8172591877552214
18097340108,NA,2025,33.081728506278175,0.6443863483087522
18097340108,NA,2026,33.10582604621829,0.6423052904572274
18097340108,NA,2027,31.43926298479635,0.4673169315630935
18097340108,NA,2028,29.85137225726969,0.3136919613640851
18097340109,NA,2024,21.272835368475334,-0.09676787579007456
18097340109,NA,2025,20.92357634457039,-0.13381658356625728
18097340109,NA,2026,21.79368948227003,-0.0807893982266276
18097340109,NA,2027,22.359215177273413,-0.06918918636266629
18097340109,NA,2028,23.811147609893272,-0.012905741307532081
18097340110,NA,2024,52.9035857537663,2.0366725726970683
18097340110,NA,2025,54.96230741328885,2.044889519356945
18097340110,NA,2026,54.9122779368067,2.036217877348855
18097340110,NA,2027,56.958935639399975,1.9751790923012789
18097340110,NA,2028,59.01440109223488,1.8905502367566687
18097340111,NA,2024,13.43525746474719,-0.6253992080950568
18097340111,NA,2025,14.91080566127665,-0.5186740612649109
18097340111,NA,2026,14.964887966918472,-0.5173002269204701
18097340111,NA,2027,16.608567280122006,-0.4089734963420101
18097340111,NA,2028,18.43284717153031,-0.30371289998002476
18097340112,NA,2024,30.35208593349915,0.5156121708868793
18097340112,NA,2025,30.743516228537743,0.4947251476853049
18097340112,NA,2026,30.71944745527907,0.4897631358834909
18097340112,NA,2027,31.067219367308024,0.44533426350353283
18097340112,NA,2028,31.39614637376141,0.39721860268063147
18097340113,NA,2024,25.434422352446976,0.18392410569486117
18097340113,NA,2025,25.47955482603964,0.15779646459128535
18097340113,NA,2026,25.48835982901538,0.15538141610774567
18097340113,NA,2027,25.54979782058416,0.11933042764924862
18097340113,NA,2028,25.61901012721704,0.084846209881987
18097340114,NA,2024,6.307356142027112,-1.1061640590543818
18097340114,NA,2025,6.252873917779616,-1.072839511503585
18097340114,NA,2026,6.343752780186666,-1.0683806553356177
18097340114,NA,2027,6.439292877309062,-1.0098379463567673
18097340114,NA,2028,6.607268123641544,-0.9431273547850519
18097340115,NA,2024,26.230263653829898,0.23760225124200335
18097340115,NA,2025,25.8915674168818,0.18416802187221928
18097340115,NA,2026,25.005057481400584,0.12448775082947566
18097340115,NA,2027,23.60721945616419,0.004550726137319472
