GEOID,NAME,year,percent_white,white_delta,white_delta_zscore_raw,white_delta_zscore
18097330107,NA,2026,82.96000803294267,-0.00394740921017811,0.29931103468155773,0.29931103468155773
18097330107,NA,2027,82.64369973585356,-0.0038127804539689336,0.3150618938462843,0.3150618938462843
18097330107,NA,2028,82.3249194085834,-0.0038572852896112675,0.3045376497369076,0.3045376497369076
18097330108,NA,2024,92.2837778253919,0.026715270965007587,0.556721946691149,0.556721946691149
18097330108,NA,2025,91.48908448572396,-0.008611408834730994,0.2106217116028395,0.2106217116028395
18097330108,NA,2026,92.8081770380162,0.014418032049474228,0.5605279776562427,0.5605279776562427
18097330108,NA,2027,92.72921297016649,-8.5083093289684e-4,0.3479328434973115,0.3479328434973115
18097330108,NA,2028,93.57492264555488,0.009120207627131283,0.409753725296493,0.409753725296493
18097330109,NA,2024,68.52425925248323,-0.07676113793848527,-0.7909582290263478,-0.7909582290263478
18097330109,NA,2025,64.14688516902555,-0.0638806479808689,-0.6398622976418235,-0.6398622976418235
18097330109,NA,2026,60.705162589608115,-0.05365377555509632,-0.4076768824301649,-0.4076768824301649
18097330109,NA,2027,57.92667512547846,-0.04577020051677272,-0.15057070136155723,-0.15057070136155723
18097330109,NA,2028,55.618320842614835,-0.039849590501497945,0.012727118301219016,0.012727118301219016
18097330202,NA,2024,20.267709445162076,-0.06680629111997616,-0.6613059744518631,-0.6613059744518631
18097330202,NA,2025,19.743973010827386,-0.025840928682728248,-0.05450643823363514,-0.05450643823363514
18097330202,NA,2026,19.22295823922068,-0.026388547599866863,-0.019875718533284938,-0.019875718533284938
18097330202,NA,2027,18.702955360629257,-0.0270511370893195,0.05716862270885557,0.05716862270885557
18097330202,NA,2028,18.183328695983747,-0.02778313130872101,0.1105569141106971,0.1105569141106971
18097330203,NA,2024,89.55906607548008,0.005752516678630748,0.28370234077754036,0.28370234077754036
18097330203,NA,2025,89.86401271839549,0.0034049779243834344,0.3955300791760568,0.3955300791760568
18097330203,NA,2026,90.22384552866237,0.004004192550298047,0.41240894908816345,0.41240894908816345
18097330203,NA,2027,90.56914606943072,0.0038271538831566865,0.39984790898468936,0.39984790898468936
18097330203,NA,2028,90.91829433480748,0.0038550464537792095,0.3670660043782172,0.3670660043782172
18097330204,NA,2024,55.960533299147386,-0.011805478663728164,0.05502642808418329,0.05502642808418329
18097330204,NA,2025,55.016491051734846,-0.016869786468366677,0.08354165354125276,0.08354165354125276
18097330204,NA,2026,54.0906588439852,-0.01682826712592478,0.11610289499832363,0.11610289499832363
18097330204,NA,2027,53.163623025712226,-0.017138556602663058,0.16717587697519454,0.16717587697519454
18097330204,NA,2028,52.23666676126333,-0.01743591222141838,0.1944478314323833,0.1944478314323833
18097330206,NA,2024,51.99761373619041,-0.05744681628797288,-0.5394078643427106,-0.5394078643427106
18097330206,NA,2025,49.330632825969474,-0.05129044813002093,-0.44612408427456063,-0.44612408427456063
18097330206,NA,2026,46.543748365900505,-0.05649399369962771,-0.4480741204059089,-0.4480741204059089
18097330206,NA,2027,43.78549312946038,-0.05926156214914824,-0.30029434310042735,-0.30029434310042735
