GEOID,NAME,year,percent_white,white_zscore
18097320105,NA,2025,43.66078344519097,-0.32535720070179547
18097320105,NA,2026,40.50296725290484,-0.4198505631325181
18097320105,NA,2027,38.644345860531104,-0.45485934318661353
18097320105,NA,2028,36.15782815892754,-0.5123904537554386
18097320106,NA,2024,39.99805302819631,-0.5216319258390106
18097320106,NA,2025,37.223294997939746,-0.598389690069012
18097320106,NA,2026,34.39267183776914,-0.6740745888076106
18097320106,NA,2027,31.55417373077414,-0.7453874254070293
18097320106,NA,2028,28.71456554334825,-0.8104213004361862
18097320107,NA,2024,86.3695054661447,1.4574001504274214
18097320107,NA,2025,85.99698286569091,1.4702433681911404
18097320107,NA,2026,85.62306280022551,1.4574092990455108
18097320107,NA,2027,85.24918146391458,1.4548282161918464
18097320107,NA,2028,84.87529905426918,1.4382741739702272
18097320108,NA,2024,42.580263555431266,-0.41142883336721214
18097320108,NA,2025,43.32932483744224,-0.3394153181706462
18097320108,NA,2026,44.00440680085369,-0.2741701995722623
18097320108,NA,2027,44.67039521116193,-0.2079349344185054
18097320108,NA,2028,45.33526584004686,-0.14492262899551442
18097320109,NA,2024,76.37328162362707,1.030783200001856
18097320109,NA,2025,76.04098142805913,1.047980574411542
18097320109,NA,2026,75.76269518017932,1.0471603371385185
18097320109,NA,2027,75.47735238906324,1.0544161092717321
18097320109,NA,2028,75.1929314858035,1.0505887793605873
18097320202,NA,2024,77.86971244264993,1.094647591455257
18097320202,NA,2025,75.98263296297159,1.045505847380318
18097320202,NA,2026,74.06095232022,0.9763578814256473
18097320202,NA,2027,72.14606952721192,0.9179129040638528
18097320202,NA,2028,70.22985120796625,0.8518653036830821
18097320203,NA,2024,71.02673717467924,0.8026043872762715
18097320203,NA,2025,71.38095825413956,0.8503355241547982
18097320203,NA,2026,71.80903459258855,0.8826649334890441
18097320203,NA,2027,72.21897371289327,0.9209002382024628
18097320203,NA,2028,72.63336693283176,0.9481029166073992
18097320204,NA,2024,47.62138929161968,-0.19628462269666772
18097320204,NA,2025,45.99432877866977,-0.22638479917103704
18097320204,NA,2026,44.12367338732247,-0.2692080120378406
18097320204,NA,2027,42.39550417776078,-0.3011512509054666
18097320204,NA,2028,40.58399039160778,-0.33516536498979477
18097320205,NA,2024,68.84604771372867,0.7095373349260716
18097320205,NA,2025,72.45530675004436,0.8959017487295489
18097320205,NA,2026,72.49255979192583,0.9111035794169406
18097320205,NA,2027,74.69100357470852,1.022194548382969
18097320205,NA,2028,75.58185005059,1.0661612151511204
18097320206,NA,2024,38.46008283280804,-0.587269126940012
18097320206,NA,2025,38.653551896420595,-0.5377283615669617
18097320206,NA,2026,38.508100906818946,-0.5028486702174036
18097320206,NA,2027,38.581883671072504,-0.4574188043368631
18097320206,NA,2028,38.51385293573042,-0.41805439505428627
18097320301,NA,2024,86.4502987499063,1.4608482309102366
18097320301,NA,2025,86.33832071004436,1.4847204926353568
18097320301,NA,2026,86.4195593173885,1.4905482125140455
18097320301,NA,2027,86.59332497907198,1.5099060662836288
18097320301,NA,2028,86.81139974097279,1.5157963247686839
18097320304,NA,2024,74.93144086444183,0.969248592796825
18097320304,NA,2025,73.36923002402267,0.9346638760140621
18097320304,NA,2026,71.80701918472528,0.8825810807347062
18097320304,NA,2027,70.2448083453645,0.840006507032391
18097320304,NA,2028,68.6825975060073,0.7899127225851682
18097320305,NA,2024,74.42362310663329,0.9475760425797358
18097320305,NA,2025,68.37472277339664,0.7228323894063752
18097320305,NA,2026,62.7831104246286,0.5071336994781712
18097320305,NA,2027,56.89002545948311,0.29277868388528977
18097320305,NA,2028,51.19568995094335,0.08973080860092526
18097320306,NA,2024,76.22907503450591,1.0246287784671493
18097320306,NA,2025,73.45699843199756,0.9383863878466719
18097320306,NA,2026,73.47728462645561,0.9520738917518055
18097320306,NA,2027,71.51265144410797,0.8919578584655128
18097320306,NA,2028,70.95897565479645,0.8810597023557297
18097320400,NA,2024,59.9466087048562,0.329728760180584
18097320400,NA,2025,60.17707096641964,0.3751462850871821
18097320400,NA,2026,59.58049764472598,0.3738862771737519
18097320400,NA,2027,59.33612335234464,0.39301040135712223
18097320400,NA,2028,58.94176257962346,0.39988627445055075
18097320500,NA,2024,66.42872270893236,0.6063711955938084
18097320500,NA,2025,66.69141918627372,0.6514386195349618
18097320500,NA,2026,66.99303957815377,0.6822913742715976
18097320500,NA,2027,67.30023207870302,0.7193490561202314
18097320500,NA,2028,67.60822224812475,0.7468943603028287
18097320600,NA,2024,67.70724117529085,0.6609355648770053
18097320600,NA,2025,65.56456251998699,0.6036453717058833
18097320600,NA,2026,63.4826398347608,0.536238214176661
18097320600,NA,2027,61.408944776604365,0.4779466796525562
18097320600,NA,2028,59.33636391096455,0.41568625020779243
18097320700,NA,2024,83.25228669360901,1.3243640772562584
18097320700,NA,2025,81.37156266663484,1.2740659301008352
18097320700,NA,2026,80.02992802390301,1.2247021805880496
18097320700,NA,2027,79.00131394450273,1.1988145489405588
18097320700,NA,2028,78.15445427528458,1.1691691909352075
18097320800,NA,2024,88.77266148978352,1.5599615886618223
18097320800,NA,2025,88.70766036208894,1.585211034661947
18097320800,NA,2026,88.73239605781447,1.5867757476711635
18097320800,NA,2027,88.79727480163369,1.6002154838182956
18097320800,NA,2028,88.88011121599257,1.5986282580593165
18097320901,NA,2024,51.6256142552396,-0.025393067074279088
18097320901,NA,2025,50.65945592878419,-0.028523274533395895
18097320901,NA,2026,49.82134049032473,-0.032151737427325904
18097320901,NA,2027,48.94570985004515,-0.03274892479955607
18097320901,NA,2028,48.081070764155136,-0.034979636437476515
18097320902,NA,2024,28.23245384794749,-1.0237619422616022
18097320902,NA,2025,27.600296890751707,-1.0065288502260208
18097320902,NA,2026,27.40579425402705,-0.9647695594367077
18097320902,NA,2027,26.97031504817212,-0.9332163875046553
18097320902,NA,2028,26.66751979893229,-0.8923857302717749
18097320903,NA,2024,21.97271300721497,-1.2909139778701886
18097320903,NA,2025,26.8577704701573,-1.0380215416222107
18097320903,NA,2026,25.808028087541587,-1.0312459765875426
18097320903,NA,2027,29.806399275726413,-0.8170045245812144
18097320903,NA,2028,29.51086817792701,-0.7785370635558585
18097321001,NA,2024,33.263132624009955,-0.8090635849793336
18097321001,NA,2025,32.23414986226885,-0.809993753884958
18097321001,NA,2026,31.169206070917102,-0.8081896173289895
18097321001,NA,2027,30.113222908664262,-0.8044320679432132
18097321001,NA,2028,29.055006971801863,-0.7967899061931742
18097321002,NA,2024,64.38010975346084,0.5189408793629702
18097321002,NA,2025,66.67860872060888,0.6508952906639145
18097321002,NA,2026,68.91714221483858,0.7623452971798746
18097321002,NA,2027,71.16157151887285,0.877571948572498
18097321002,NA,2028,73.405421146444,0.9790162382043943
18097321100,NA,2024,61.776951217497775,0.4078437717368627
18097321100,NA,2025,63.13519960632773,0.5006090696871969
18097321100,NA,2026,64.3587936675885,0.5726913378571258
18097321100,NA,2027,65.54780116721398,0.6475411532060128
18097321100,NA,2028,66.72792495498742,0.711646947823339
18097321200,NA,2024,86.94554140915457,1.481984103449475
18097321200,NA,2025,86.28767720553454,1.482572555249543
18097321200,NA,2026,85.6124429468181,1.4569674510329542
18097321200,NA,2027,84.94140242557292,1.4422166107017957
18097321200,NA,2028,84.26934938975135,1.4140117367986338
18097321300,NA,2024,86.81434423734771,1.4763848953662548
18097321300,NA,2025,86.06804559052424,1.4732573437223502
18097321300,NA,2026,85.08806647668473,1.4351503230302092
18097321300,NA,2027,84.0142754194312,1.4042264990176747
18097321300,NA,2028,82.90282318818444,1.3592955482267066
18097321400,NA,2024,69.37156901489925,0.7319654336182478
18097321400,NA,2025,69.31132716860428,0.7625564885905859
18097321400,NA,2026,69.38923543641002,0.7819871362609316
18097321400,NA,2027,69.4449191074491,0.8072301114770578
18097321400,NA,2028,69.50417811177441,0.8228090983009397
18097321600,NA,2024,46.77481208154242,-0.23241468474337557
18097321600,NA,2025,46.50898844057003,-0.20455659554520858
18097321600,NA,2026,46.96539013082036,-0.1509759755685688
18097321600,NA,2027,47.0824799747591,-0.10909694463545734
18097321600,NA,2028,47.35898340344772,-0.06389226771272645
18097321700,NA,2024,80.72605825839021,1.2165501779188506
18097321700,NA,2025,81.0311259986207,1.2596270271495649
18097321700,NA,2026,81.32603517117175,1.2786278182697757
18097321700,NA,2027,81.6222856938872,1.3062119268838588
18097321700,NA,2028,81.91835910302522,1.3198772608465623
18097321800,NA,2024,92.45840734973962,1.7172611533364466
18097321800,NA,2025,92.41088311444382,1.7422754138902314
18097321800,NA,2026,92.33930754821704,1.736844360896065
18097321800,NA,2027,92.2567207263882,1.7419703201848156
18097321800,NA,2028,92.16909269705693,1.73032023053752
18097321900,NA,2024,81.08531063398813,1.2318822828542002
18097321900,NA,2025,81.20149985153498,1.2668530746315037
18097321900,NA,2026,81.36203590660382,1.28012565941607
18097321900,NA,2027,81.51378828201992,1.3017661187400216
18097321900,NA,2028,81.66728042136401,1.3098239823390494
18097322000,NA,2024,44.49419390265792,-0.3297464760166457
18097322000,NA,2025,45.504668143471015,-0.2471527218273541
18097322000,NA,2026,46.09384079160698,-0.18723752538503896
18097322000,NA,2027,46.863706788158055,-0.11806143141818237
18097322000,NA,2028,47.556074653372875,-0.05600066491402713
18097322100,NA,2024,51.606509247332426,-0.026208426988144427
18097322100,NA,2025,52.464809851023006,0.048047002775327856
18097322100,NA,2026,53.28745570969227,0.11205892746763041
18097322100,NA,2027,54.1040844506404,0.1786214979008604
18097322100,NA,2028,54.91969773892864,0.23884138704214775
18097322200,NA,2024,70.46201005668357,0.7785030701491777
18097322200,NA,2025,71.42807579839986,0.8523339153764171
18097322200,NA,2026,72.47043301764924,0.9101829761973543
18097322200,NA,2027,73.52056751598755,0.9742345641571023
18097322200,NA,2028,74.5714948429875,1.0257062381441537
18097322300,NA,2024,78.72112351103723,1.130983951992626
18097322300,NA,2025,78.56707659128202,1.1551195706900879
18097322300,NA,2026,78.41310859799118,1.1574330364110215
18097322300,NA,2027,78.25914159369844,1.1684031702306914
18097322300,NA,2028,78.10517460179847,1.1671960155184922
18097322400,NA,2024,59.88585051604831,0.3271357336906853
18097322400,NA,2025,61.103722331639275,0.4144482475053793
18097322400,NA,2026,62.58093384772181,0.498721971437799
18097322400,NA,2027,64.1869223329657,0.5917775538726266
18097322400,NA,2028,65.85685593634983,0.6767690386926637
18097322500,NA,2024,32.67947040469323,-0.8339730107791471
18097322500,NA,2025,33.31432290468468,-0.7641804934597553
18097322500,NA,2026,33.89323155712957,-0.6948542254867107
18097322500,NA,2027,34.47708800294576,-0.6256176000138322
18097322500,NA,2028,35.06050685534787,-0.5563275837583708
18097322600,NA,2024,10.671706331053526,-1.773216203278207
18097322600,NA,2025,11.109755770577014,-1.7059403567392897
18097322600,NA,2026,11.547752667627808,-1.6245568360765748
18097322600,NA,2027,11.985758534368784,-1.5472260881447368
18097322600,NA,2028,12.423762869865838,-1.4627107552949656
18097322601,NA,2024,6.130715847360241,-1.9670157362403287
18097322601,NA,2025,7.732744863891055,-1.8491691488416522
18097322601,NA,2026,8.068701763075945,-1.7693057011302793
18097322601,NA,2027,9.464116672442294,-1.650553307961801
18097322601,NA,2028,9.972969702781834,-1.560841373593537
18097322602,NA,2024,30.52818182218852,-0.9257852980000328
18097322602,NA,2025,32.36265269938515,-0.8045435771901019
18097322602,NA,2026,33.53867567176586,-0.7096058239578227
18097322602,NA,2027,35.01242692740161,-0.6036814624682646
18097322602,NA,2028,36.35155533740044,-0.50463354955801
18097322700,NA,2024,33.67827673308582,-0.791346143214196
18097322700,NA,2025,35.44281506926793,-0.6739049894248041
18097322700,NA,2026,36.989201513573136,-0.5660437683447223
18097322700,NA,2027,38.403422621607035,-0.46473145422792045
18097322700,NA,2028,39.73757256472267,-0.36905623175355123
18097330103,NA,2024,63.20987176533743,0.46899768384929114
18097330103,NA,2025,61.61056399511887,0.4359448672241991
18097330103,NA,2026,59.94623776932538,0.38910320540871907
18097330103,NA,2027,58.29071721956865,0.35017366434446495
18097330103,NA,2028,56.63400408641728,0.3074828146793822
18097330105,NA,2024,63.18699848193234,0.4680215021864722
18097330105,NA,2025,61.36996406681231,0.4257403289317591
18097330105,NA,2026,60.139984068490115,0.3971641845900695
18097330105,NA,2027,59.12969788731418,0.3845518768842031
18097330105,NA,2028,58.20162788901882,0.37025102175410607
18097330106,NA,2024,33.130623022517945,-0.8147188046884183
18097330106,NA,2025,28.98241115170721,-0.9479093901134759
18097330106,NA,2026,26.04213506120005,-1.0215057572955846
18097330106,NA,2027,22.56973302147061,-1.1135353746143581
18097330106,NA,2028,19.3317457829689,-1.1861126957103099
18097330107,NA,2024,83.55468790238356,1.3372698988469753
18097330107,NA,2025,83.28878294183178,1.3553807827318851
18097330107,NA,2026,82.96000803294267,1.3466106457013733
18097330107,NA,2027,82.64369973585356,1.348065559959994
18097330107,NA,2028,82.3249194085834,1.3361560781273973
18097330108,NA,2024,92.2837778253919,1.709808347526455
18097330108,NA,2025,91.48908448572396,1.7031792700513815
18097330108,NA,2026,92.8081770380162,1.756352073881219
18097330108,NA,2027,92.72921297016649,1.7613312416034657
18097330108,NA,2028,93.57492264555488,1.7866101549267308
18097330109,NA,2024,68.52425925248323,0.6958041078413842
18097330109,NA,2025,64.14688516902555,0.5435175781689798
18097330109,NA,2026,60.705162589608115,0.42067891654685863
18097330109,NA,2027,57.92667512547846,0.33525661444667193
18097330109,NA,2028,55.618320842614835,0.2668145012335679
18097330202,NA,2024,20.267709445162076,-1.3636797974003498
18097330202,NA,2025,19.743973010827386,-1.339738250722384
18097330202,NA,2026,19.22295823922068,-1.3052233954280414
18097330202,NA,2027,18.702955360629257,-1.271981104508858
18097330202,NA,2028,18.183328695983747,-1.2320957188083312
18097330203,NA,2024,89.55906607548008,1.5935236148264995
18097330203,NA,2025,89.86401271839549,1.6342552799472079
18097330203,NA,2026,90.22384552866237,1.6488287684843181
18097330203,NA,2027,90.56914606943072,1.6728199780327642
18097330203,NA,2028,90.91829433480748,1.680237825256287
18097330204,NA,2024,55.960533299147386,0.15961178795784603
18097330204,NA,2025,55.016491051734846,0.15627117684733965
18097330204,NA,2026,54.0906588439852,0.14547687543279722
18097330204,NA,2027,53.163623025712226,0.14008499283634548
18097330204,NA,2028,52.23666676126333,0.131411885324636
18097330206,NA,2024,51.99761373619041,-0.009516943587716747
18097330206,NA,2025,49.330632825969474,-0.08488250261792775
18097330206,NA,2026,46.543748365900505,-0.16851873898474576
18097330206,NA,2027,43.78549312946038,-0.24419483051758908
18097330206,NA,2028,41.020402128385854,-0.3176912859292022
18097330208,NA,2024,67.72580791279972,0.6617279525886228
18097330208,NA,2025,67.61080076969313,0.6904322494973673
18097330208,NA,2026,65.4027450005584,0.6161258189165972
18097330208,NA,2027,64.27666970374133,0.5954550571882853
18097330208,NA,2028,62.591275465205136,0.5460140508621527
18097330209,NA,2024,42.871916771506974,-0.3989817125759784
18097330209,NA,2025,39.98656580563397,-0.4811913892716466
18097330209,NA,2026,37.09421188801481,-0.5616747226088838
18097330209,NA,2027,34.20449086118772,-0.6367875862094204
18097330209,NA,2028,31.31377994978422,-0.7063478436386902
18097330211,NA,2024,16.55857021340584,-1.521977739971945
18097330211,NA,2025,14.129533763311676,-1.5778628449194838
18097330211,NA,2026,11.895865261080395,-1.6100733162329193
18097330211,NA,2027,9.544983760603596,-1.647239684595783
18097330211,NA,2028,7.264425397099843,-1.6692924379164766
18097330212,NA,2024,30.237848846797593,-0.938176073809037
18097330212,NA,2025,26.83993746277496,-1.038777891002625
18097330212,NA,2026,22.64107053248182,-1.163009933006917
18097330212,NA,2027,19.113739046061795,-1.2551487633255927
18097330212,NA,2028,15.023380242485832,-1.3586211635900762
18097330213,NA,2024,82.22484120416942,1.2805149529930684
18097330213,NA,2025,84.13370963984367,1.391216565829797
18097330213,NA,2026,86.16464114714606,1.479942125728743
18097330213,NA,2027,88.17393982867819,1.5746736054323494
18097330213,NA,2028,90.1870724228308,1.6509594433432544
18097330401,NA,2024,70.71877899704737,0.7894614064197287
18097330401,NA,2025,69.92737425611588,0.7886848259458998
18097330401,NA,2026,69.7547225365183,0.7971935371972404
18097330401,NA,2027,69.30389759802141,0.8014515904572502
18097330401,NA,2028,68.97813118375765,0.801745994733629
18097330500,NA,2024,45.02426672808079,-0.3071241282333238
18097330500,NA,2025,47.25175667551708,-0.17305364810348056
18097330500,NA,2026,49.47894041070111,-0.04639758328573871
18097330500,NA,2027,51.706117918731344,0.08036201914711116
18097330500,NA,2028,53.93329530012576,0.1993454873020177
18097330600,NA,2024,36.7553226850152,-0.6600245580824228
18097330600,NA,2025,33.779236605374514,-0.7444621598145165
18097330600,NA,2026,32.205137396668164,-0.7650888154752837
18097330600,NA,2027,29.858223906531823,-0.814880949818271
18097330600,NA,2028,27.937307211347026,-0.8415429967594003
18097330700,NA,2024,46.13219310829518,-0.25984025573612124
18097330700,NA,2025,45.22654695865623,-0.25894864504460896
18097330700,NA,2026,44.32090081426387,-0.26100219758140975
18097330700,NA,2027,43.4152546693181,-0.25936578374987146
18097330700,NA,2028,42.50960852443072,-0.2580629393266427
18097330701,NA,2024,18.34057139347716,-1.4459258306636282
18097330701,NA,2025,12.573376044211834,-1.6438639910769208
18097330701,NA,2026,6.806167074949727,-1.821834528161266
18097330701,NA,2027,1.0389581244627664,-1.99578401753434
18097330701,NA,2028,0,-1.9601625796222442
18097330702,NA,2024,44.189886374128534,-0.34273365516129056
18097330702,NA,2025,44.17418840349647,-0.3035822126815098
18097330702,NA,2026,44.1003388111142,-0.2701788668816824
18097330702,NA,2027,44.0342442491615,-0.23400196292081518
18097330702,NA,2028,43.96711548566543,-0.19970384921598722
18097330804,NA,2024,36.47961031314421,-0.6717913585398022
18097330804,NA,2025,39.29518579239739,-0.5105148137188511
18097330804,NA,2026,42.1940400955911,-0.3494920425424009
18097330804,NA,2027,45.11405091396202,-0.18975562393890527
18097330804,NA,2028,48.03943642560147,-0.03664668996104422
18097330805,NA,2024,16.15721723608642,-1.53910660642449
18097330805,NA,2025,13.482055574004017,-1.6053242661377438
18097330805,NA,2026,11.359413028093645,-1.6323928665961414
18097330805,NA,2027,9.662482588343602,-1.6424250329255958
18097330805,NA,2028,8.293560342386147,-1.6280855136235668
18097330806,NA,2024,17.808340758284107,-1.4686402690441855
18097330806,NA,2025,18.18204412164352,-1.4059841688817458
18097330806,NA,2026,18.42648318161946,-1.3383614160532988
18097330806,NA,2027,18.63376683668663,-1.2748161850689408
18097330806,NA,2028,18.83037063600245,-1.2061879325079927
18097330900,NA,2024,11.79200258357332,-1.7254044117104415
18097330900,NA,2025,10.834955231577917,-1.717595441770846
18097330900,NA,2026,11.243305504810298,-1.6372236186260907
18097330900,NA,2027,10.81226534046174,-1.5953113420546738
18097330900,NA,2028,10.897247976859433,-1.5238329472059737
18097331000,NA,2024,4.045076998523267,-2.056026236544994
18097331000,NA,2025,3.98135526259712,-2.008276423335469
18097331000,NA,2026,3.897538959274752,-1.9428504690480175
18097331000,NA,2027,3.8175895449804855,-1.8819263504669432
18097331000,NA,2028,3.7368960076373976,-1.8105359523441737
18097340101,NA,2024,66.04283672927531,0.5899024267420088
18097340101,NA,2025,63.775402766048735,0.5277619358758765
18097340101,NA,2026,61.430804887422255,0.4508698800956052
18097340101,NA,2027,59.1247780567671,0.3843502810826437
18097340101,NA,2028,56.79947115544814,0.31410817417937226
18097340102,NA,2024,37.42030803107487,-0.6316444392612527
18097340102,NA,2025,37.070689229235974,-0.6048621417498813
18097340102,NA,2026,36.74904050478808,-0.5760358709053107
18097340102,NA,2027,36.42897314503436,-0.5456368270978208
18097340102,NA,2028,36.10899519205137,-0.5143457428827599
18097340109,NA,2024,26.293603974418648,-1.1065078104423156
18097340109,NA,2025,25.421331262669675,-1.0989450797160898
18097340109,NA,2026,24.52427128631483,-1.0846577676422307
18097340109,NA,2027,23.63878151854319,-1.0697298641174275
18097340109,NA,2028,22.747891004509817,-1.0493290424465869
18097340111,NA,2024,40.58621093473663,-0.49653063395020086
18097340111,NA,2025,38.52925277051101,-0.5430002467208301
18097340111,NA,2026,36.48947048766464,-0.5868355017274495
18097340111,NA,2027,34.44523282877138,-0.6269229029729576
18097340111,NA,2028,32.40215088208181,-0.6627690896422317
18097340112,NA,2024,47.31267380409851,-0.20945992388142515
18097340112,NA,2025,45.56075378425258,-0.2447739677145004
18097340112,NA,2026,43.625968687684264,-0.2899154383966409
18097340112,NA,2027,41.58121202308454,-0.33451782279338027
18097340112,NA,2028,39.47032055575457,-0.37975709596102686
18097340113,NA,2024,53.35603887763976,0.04845766766114269
18097340113,NA,2025,50.96702846907729,-0.015478234215990462
18097340113,NA,2026,47.484452068890974,-0.12937996318197348
18097340113,NA,2027,44.60420173282376,-0.21064728948762654
18097340113,NA,2028,41.39219575485104,-0.3028045386775334
18097340114,NA,2024,54.4338512015712,0.0944563381601933
18097340114,NA,2025,51.720599765354216,0.016482902277547274
18097340114,NA,2026,49.0058182489434,-0.0660822322963587
18097340114,NA,2027,46.2909747389179,-0.14152979591578924
18097340114,NA,2028,43.576128717123254,-0.21535909661055003
18097340115,NA,2024,40.91632946089707,-0.48244189793065223
18097340115,NA,2025,43.161672604256864,-0.3465259338944107
18097340115,NA,2026,47.3650957073719,-0.1343458858835417
18097340115,NA,2027,49.96541777044559,0.009034797953175439
18097340115,NA,2028,53.878215829087345,0.19714008595638377
18097340201,NA,2024,16.09008104017112,-1.5419718322953573
18097340201,NA,2025,13.712750349444145,-1.5955398340042268
18097340201,NA,2026,11.474155827490735,-1.6276188950615242
18097340201,NA,2027,9.274893588617346,-1.6583069447775804
18097340201,NA,2028,7.086782216212024,-1.6764053332073459
18097340202,NA,2024,42.17880590874246,-0.42856216687930626
18097340202,NA,2025,41.814926147089906,-0.4036453432354531
18097340202,NA,2026,41.36489940149085,-0.3839891446928252
18097340202,NA,2027,40.92948086977515,-0.36122326782758535
18097340202,NA,2028,40.49158517747779,-0.338865302184975
18097340300,NA,2024,5.776263804405629,-1.9821429734870812
18097340300,NA,2025,4.469740568747946,-1.9875625910697707
18097340300,NA,2026,3.1613975068761313,-1.9734782588323732
18097340300,NA,2027,1.8525132464236125,-1.9624476464225735
18097340300,NA,2028,0.5434680387875235,-1.9384019286672778
