GEOID,year,zhvi_forecast,NAME,zhvi_delta,zhvi_delta_zscore
18097330701,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097330701,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097330701,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097330702,2025,238394.98415492105,NA,0.10709884332567077,0.22595998320882166
18097330702,2026,263966.0428220129,NA,0.10726340890827846,0.13472517657048122
18097330702,2027,292278.0585794365,NA,0.10725627984094088,0.09734389085810705
18097330702,2028,323626.80608078046,NA,0.10725658865297216,0.08093590985888226
18097330803,2025,247560.64405080292,NA,0.10546251204469237,0.1636319849089607
18097330803,2026,273750.0517216091,NA,0.1057898672514026,0.07908983444740318
18097330803,2027,302704.5669450988,NA,0.10576989864073205,0.041977799849089885
18097330803,2028,334721.96697350935,NA,0.10577111654287497,0.0261155386734695
18097330804,2025,247102.69348920704,NA,0.10554319546310009,0.1667052232096651
18097330804,2026,273261.4887401669,NA,0.10586204011613654,0.08181480798496044
18097330804,2027,302184.2619738968,NA,0.10584284440180092,0.044694950500277754
18097330804,2028,334168.6529662397,NA,0.10584399989403082,0.0288052508104002
18097330805,2025,185775.70065165136,NA,0.11395174334960423,0.4869875306290807
18097330805,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097330805,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097330805,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097330806,2025,185775.70065165136,NA,0.11395174334960423,0.4869875306290807
18097330806,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097330806,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097330806,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097330900,2025,185775.70065165136,NA,0.11395174334960423,0.4869875306290807
18097330900,2026,207251.949792317,NA,0.11560311206111828,0.44960072552297803
18097330900,2027,231261.23078587855,NA,0.1158458630551884,0.41729656915001395
18097330900,2028,258060.1340902383,NA,0.11588152157320519,0.39923338641367484
18097331000,2025,184964.97062235535,NA,0.11448453233034073,0.5072815084265799
18097331000,2026,206446.22226148125,NA,0.11613686400645218,0.4697531738429453
18097331000,2027,230472.21334881985,NA,0.11637893309041858,0.4371528510248031
18097331000,2028,257302.4910716571,NA,0.11641437088222695,0.41889783969280914
18097340101,2025,307383.0520483953,NA,0.08598631241305132,-0.5782181230978063
18097340101,2026,334119.5702832622,NA,0.08698110730795072,-0.6310575777291858
18097340101,2027,363226.44792490103,NA,0.08711515346725252,-0.6528912679780475
18097340101,2028,394875.5334686326,NA,0.08713320774007949,-0.6617042270051108
18097340102,2025,260583.1840266061,NA,0.09517204589406258,-0.22833274998123376
18097340102,2026,285401.30836681667,NA,0.0952406980247682,-0.3192067704021591
18097340102,2027,312583.79072478326,NA,0.09524301942943403,-0.3501370576126243
18097340102,2028,342355.2393139287,NA,0.09524309792300767,-0.3624140639121343
18097340108,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340108,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340108,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340108,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340111,2025,267842.67606351315,NA,0.09354307590896083,-0.2903803558922078
18097340111,2026,292934.5982973256,NA,0.09368156935477456,-0.37807355341045495
18097340111,2027,320379.13034433365,NA,0.09368825740123787,-0.40805026045613335
18097340111,2028,350394.9962420365,NA,0.09368858035616334,-0.41978251226561747
18097340112,2025,264020.30525532004,NA,0.09439318466339608,-0.25799964080286714
18097340112,2026,288965.8951294243,NA,0.0944836036379122,-0.3477917819189015
18097340112,2027,316269.4496385023,NA,0.09448711757783435,-0.37829358347804337
18097340112,2028,346152.881501302,NA,0.09448725413395631,-0.390307981806879
18097340113,2025,310053.5962599378,NA,0.08580465077503097,-0.5851376304110887
18097340113,2026,336908.37362019665,NA,0.08661333938453919,-0.6449430991499205
18097340113,2027,366121.86640341807,NA,0.0867104977810802,-0.6679642543322782
18097340113,2028,397872.747829929,NA,0.08672216641528219,-0.6768734367430556
18097340114,2025,311437.25853548583,NA,0.08559686450692805,-0.5930522271162922
18097340114,2026,338353.6329026203,NA,0.08642631422363212,-0.6520044596239429
18097340114,2027,367630.4580733303,NA,0.08652729666164394,-0.6747882977541385
18097340114,2028,399445.0458174876,NA,0.08653958627609493,-0.6836114366915534
18097340115,2025,259891.38053312572,NA,0.09534015146410102,-0.22192959445560703
18097340115,2026,284681.77674341237,NA,0.09538752751027402,-0.3136630461227987
18097340115,2027,311837.24519862747,NA,0.09538885405963549,-0.34470487547330103
18097340115,2028,341583.05425385275,NA,0.09538889120277605,-0.3570336588147149
18097340201,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340201,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340201,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340201,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340202,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340202,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340202,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340202,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340301,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340301,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340301,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340301,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340302,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340302,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340302,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340302,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340400,2025,157765.835699794,NA,0.15360118646831222,1.9972382066508945
18097340400,2026,182229.59972530167,NA,0.15506376217002238,1.9394851539432587
18097340400,2027,210517.3801599728,NA,0.15523153470848294,1.8843702114304757
18097340400,2028,243200.36509125232,NA,0.1552507679244517,1.852129528720967
18097340500,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097340500,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097340500,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097340500,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097340600,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097340600,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097340600,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097340600,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097340700,2025,155651.77059665747,NA,0.1555389143844479,2.071046428535086
18097340700,2026,180091.83443915445,NA,0.15701757679216422,2.013253781006302
18097340700,2027,208399.6888883742,NA,0.15718566328882488,1.9571593861101155
18097340700,2028,241161.11163390824,NA,0.15720475841536485,1.9242402625923807
18097340800,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340800,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340800,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340800,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340901,2025,259891.38053312572,NA,0.09534015146410102,-0.22192959445560703
18097340901,2026,284681.77674341237,NA,0.09538752751027402,-0.3136630461227987
18097340901,2027,311837.24519862747,NA,0.09538885405963549,-0.34470487547330103
18097340901,2028,341583.05425385275,NA,0.09538889120277605,-0.3570336588147149
18097340903,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340903,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340903,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340903,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097340904,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097340904,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097340904,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097340904,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097341000,2025,229234.56303901572,NA,0.11990017430075928,0.7135637737897874
18097341000,2026,256914.40348847336,NA,0.12074898341026574,0.6438893034503572
18097341000,2027,287964.3863175741,NA,0.1208573065873042,0.6039674168751408
18097341000,2028,322770.96576857305,NA,0.12087112540581102,0.583371434050067
18097341100,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097341100,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097341100,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097341100,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097341200,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097341200,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097341200,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097341200,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097341600,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097341600,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097341600,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097341600,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097341701,2025,155173.2207263689,NA,0.15599352512762588,2.088362590584469
18097341701,2026,179609.2140971918,NA,0.15747558281279184,2.0305463506008876
18097341701,2027,207923.47249253833,NA,0.15764368513981042,1.9742202043458554
18097341701,2028,240705.2568939188,NA,0.15766274008605197,1.9411417749213737
18097341702,2025,187479.4999711653,NA,0.1322523737848238,1.1840601075040609
18097341702,2026,212379.20023379504,NA,0.13281292230062158,1.0993778635361753
18097341702,2027,240595.9471752125,NA,0.13286021846939522,1.0510628938252646
18097341702,2028,272562.53716721915,NA,0.1328642080937763,1.025968262454059
18097341902,2025,241818.02792288503,NA,0.0997304360804605,-0.054703278314571155
18097341902,2026,265937.20307282073,NA,0.09974101334424601,-0.14929193881761074
18097341902,2027,292462.0854805097,NA,0.09974114979477222,-0.1825865697951328
18097341902,2028,321632.5906725202,NA,0.09974115155502616,-0.19641635312171532
18097341903,2025,230377.8860325338,NA,0.11926913120559135,0.6895272883788086
18097341903,2026,258022.80744323463,NA,0.11999815558163784,0.6155408933960358
18097341903,2027,289007.4112428436,NA,0.12008474795944402,0.5751904441215167
18097341903,2028,323715.76495655056,NA,0.12009502996635146,0.5547301423171006
18097341904,2025,232886.3662218223,NA,0.11897609266242348,0.6783654252324658
18097341904,2026,260786.67731181625,NA,0.11980225181331194,0.6081443103926617
18097341904,2027,292057.0869140218,NA,0.1199080026807362,0.5686068737796851
18097341904,2028,327081.0208504408,NA,0.11992153419899587,0.5483273951359979
18097342000,2025,287366.99670016504,NA,0.08823614534570345,-0.4925217944683933
18097342000,2026,313232.7355075887,NA,0.09000942733313133,-0.5167197034838796
18097342000,2027,341531.49918181944,NA,0.09034420884641259,-0.5326124498857472
18097342000,2028,372408.46151765663,NA,0.09040736333195243,-0.5408736683933271
18097342101,2025,186036.91512996217,NA,0.12207870292057121,0.7965441150509097
18097342101,2026,208821.2199137375,NA,0.12247195546033751,0.7089421908437674
18097342101,2027,234390.2958941993,NA,0.12244481662842599,0.663100447757211
18097342101,2028,263090.61160363175,NA,0.12244668918540635,0.6415165790424268
18097342200,2025,183151.8296064638,NA,0.12367246729893044,0.8572507363931099
18097342200,2026,205907.1257719559,NA,0.1242428001641378,0.7758025680058569
18097342200,2027,231479.96094489837,NA,0.12419596979496772,0.7283290079514979
18097342200,2028,260229.72906107295,NA,0.12419981409543346,0.7062145007663094
18097342300,2025,183151.8296064638,NA,0.12367246729893044,0.8572507363931099
18097342300,2026,205907.1257719559,NA,0.1242428001641378,0.7758025680058569
18097342300,2027,231479.96094489837,NA,0.12419596979496772,0.7283290079514979
18097342300,2028,260229.72906107295,NA,0.12419981409543346,0.7062145007663094
18097342400,2025,183854.35936426252,NA,0.12345039733361851,0.8487920724408224
18097342400,2026,206652.15258023376,NA,0.12399919857653718,0.7666050963194306
18097342400,2027,232267.69516711385,NA,0.12395487909052738,0.7193486401416813
18097342400,2028,261059.2403468351,NA,0.12395845732660371,0.6973073879599351
18097342500,2025,183151.8296064638,NA,0.12367246729893044,0.8572507363931099
18097342500,2026,205907.1257719559,NA,0.1242428001641378,0.7758025680058569
18097342500,2027,231479.96094489837,NA,0.12419596979496772,0.7283290079514979
18097342500,2028,260229.72906107295,NA,0.12419981409543346,0.7062145007663094
18097342600,2025,213025.7638312615,NA,0.11792819214694639,0.6384508050658041
18097342600,2026,238219.6120979452,NA,0.11826667260134727,0.5501666655693237
18097342600,2027,266398.77440100646,NA,0.1182906900691083,0.5083637294013515
18097342600,2028,297911.723187181,NA,0.1182923940135645,0.4882050481250022
18097350100,2025,208827.69290342124,NA,0.09776942590275928,-0.12939832353102065
18097350100,2026,231383.92948200015,NA,0.10801362723961483,0.16305057431959977
18097350100,2027,257377.41163505975,NA,0.11233918540173149,0.286676621808575
18097350100,2028,286759.27118353,NA,0.11415865658844737,0.33565218732903207
18097350300,2025,227194.55372270112,NA,0.10348975798048565,0.08848961405212484
18097350300,2026,252453.4813323453,NA,0.11117752250555091,0.28250725526280485
18097350300,2027,281164.9630901179,NA,0.1137297913510451,0.33847518837855134
18097350300,2028,313379.30011201487,NA,0.11457450696505078,0.35099887196082974
18097350400,2025,309862.18892966985,NA,0.1069641719924852,0.22083034062152657
18097350400,2026,343007.5912093547,NA,0.10696820542763263,0.12357941318807723
18097350400,2027,379698.5059762803,NA,0.10696822958804808,0.08661433069238872
18097350400,2028,420314.1829927426,NA,0.1069682297327752,0.07029421357096746
18097350500,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097350500,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097350500,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097350500,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097350600,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097350600,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097350600,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097350600,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097350700,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097350700,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097350700,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097350700,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097350800,2025,179594.4150644378,NA,0.1466043027268531,1.7307263071281802
18097350800,2026,205990.6279321154,NA,0.1469768024702034,1.634152238829832
18097350800,2027,236262.60661115285,NA,0.14695803873666358,1.5761914408202642
18097350800,2028,270983.51917903783,NA,0.14695898375924354,1.546126687848851
18097350900,2025,309862.1889287055,NA,0.10696417199216679,0.2208303406093982
18097350900,2026,343007.5912081982,NA,0.10696820542734553,0.12357941317723728
18097350900,2027,379698.505974901,NA,0.1069682295877592,0.08661433068162824
18097350900,2028,420314.1829911052,NA,0.1069682297324841,0.07029421356022458
18097351000,2025,235988.92557086263,NA,0.10599689863670325,0.1839868158564004
18097351000,2026,262469.60553682625,NA,0.1122115366299763,0.32154770539467925
18097351000,2027,292388.08733092115,NA,0.11398836727362371,0.3481068616399034
18097351000,2028,325865.0837264584,NA,0.11449507639361678,0.34806753896582887
18097351200,2025,208827.69290342124,NA,0.09776942590275928,-0.12939832353102065
18097351200,2026,231383.92948200015,NA,0.10801362723961483,0.16305057431959977
18097351200,2027,257377.41163505975,NA,0.11233918540173149,0.286676621808575
18097351200,2028,286759.27118353,NA,0.11415865658844737,0.33565218732903207
18097351500,2025,230218.04564877125,NA,0.10438482631001089,0.12258284319796856
18097351500,2026,255904.96361290323,NA,0.11157647477956978,0.29757017944431635
18097351500,2027,285040.02515633975,NA,0.11385109976806818,0.34299379562150856
18097351500,2028,317696.61473237997,NA,0.114568434935159,0.3507747876914223
18097351600,2025,304978.65918604354,NA,0.10414100803643422,0.11329578432571186
18097351600,2026,336756.7761455744,NA,0.10419783811871741,0.0189808547972201
18097351600,2027,371846.5390186358,NA,0.10419912933806175,-0.016531656644033135
18097351600,2028,410592.63554048346,NA,0.10419915867471818,-0.0318965325289621
18097351700,2025,309364.7958280828,NA,0.10383017647276782,0.10145618350835241
18097351700,2026,341490.06190233794,NA,0.10384266893802452,0.0055710141000003465
18097351700,2027,376951.3463265015,NA,0.10384280065609963,-0.029804514395372968
18097351700,2028,416095.03036364465,NA,0.10384280204490448,-0.045047639566233706
18097351900,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097351900,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097351900,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097351900,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097352100,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097352100,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097352100,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097352100,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097352300,2025,142945.2921811538,NA,0.18074183811530276,3.0310279467695866
18097352300,2026,168783.7910555859,NA,0.18075795627943525,2.909600435844921
18097352300,2027,199292.83118959653,NA,0.18075811630491834,2.835207748677839
18097352300,2028,235316.62826513225,NA,0.1807581178936868,2.7934615024180025
18097352400,2025,144366.8926574392,NA,0.17957741172413377,2.9866748460419035
18097352400,2026,170307.52049932384,NA,0.17968543455068908,2.8691060846775853
18097352400,2027,200909.77951620452,NA,0.1796882423463042,2.7953561016356905
18097352400,2028,237010.9193297708,NA,0.17968831532491203,2.7539811422572837
18097352500,2025,181910.38464865528,NA,0.11323750809569955,0.459782248783919
18097352500,2026,205292.9183762159,NA,0.12853875149965766,0.9380013909441062
18097352500,2027,233232.75672494023,NA,0.1360974288334793,1.171645476279908
18097352500,2028,265841.50022182846,NA,0.1398120227826527,1.2823727937695242
18097352600,2025,167971.89835859503,NA,0.1324505761247412,1.1916096515658319
18097352600,2026,192374.20445600367,NA,0.145276122588752,1.569941019143658
18097352600,2027,221299.25176724605,NA,0.150358242639842,1.7028453561995371
18097352600,2028,255016.95354001995,NA,0.15236247526149294,1.7455389877076166
18097352700,2025,177519.8985620151,NA,0.12763121696033908,1.0080398492299194
18097352700,2026,202400.03669590203,NA,0.1401540803900092,1.3765521395241478
18097352700,2027,231769.4432677363,NA,0.14510573738660248,1.50719522026177
18097352700,2028,265852.1944232221,NA,0.1470545498791831,1.549653492648635
18097352800,2025,266913.73620094854,NA,0.10326897588554784,0.08008000519242275
18097352800,2026,294490.32861155964,NA,0.1033164976936587,-0.014295215713741986
18097352800,2027,324916.3214326671,NA,0.10331746025262545,-0.049372875852971454
18097352800,2028,358485.8568923861,NA,0.10331747974893801,-0.06443431337929556
18097353300,2025,381934.1271199407,NA,0.06202873157200717,-1.490764424257892
18097353300,2026,409734.3834982847,NA,0.07278809198847447,-1.1669319857396785
18097353300,2027,441437.44072154106,NA,0.07737465660698972,-1.015714233959175
18097353300,2028,476453.04347689205,NA,0.07932177818473463,-0.9499798969432623
18097353500,2025,381934.1271199407,NA,0.06202873157200717,-1.490764424257892
18097353500,2026,409734.3834982847,NA,0.07278809198847447,-1.1669319857396785
18097353500,2027,441437.44072154106,NA,0.07737465660698972,-1.015714233959175
18097353500,2028,476453.04347689205,NA,0.07932177818473463,-0.9499798969432623
18097353600,2025,340599.9418650701,NA,0.07682072634054493,-0.927336079703043
18097353600,2026,369208.9377357886,NA,0.0839958918197703,-0.7437679882025166
18097353600,2027,401053.6618924176,NA,0.0862512276975742,-0.6850715678784527
18097353600,2028,435928.49326802144,NA,0.08695801756563681,-0.668169505165302
18097354201,2025,358063.591577266,NA,0.029261340191601093,-2.738877161568443
18097354201,2026,371284.1807334778,NA,0.036922461448748,-2.5210821152773533
18097354201,2027,386101.33786878927,NA,0.03990786008183789,-2.4113118544998824
18097354201,2028,401957.5768311868,NA,0.04106755767778769,-2.3617267438512415
18097354202,2025,365888.35054257384,NA,0.0399757676182777,-2.3307637054505683
18097354202,2026,383847.9900097605,NA,0.04908502673166382,-2.0618697968119637
18097354202,2027,404158.81106030743,NA,0.05291370953910812,-1.9268580383458354
18097354202,2028,426192.3983618915,NA,0.05451715191802742,-1.8653783146000937
18097354400,2025,333831.9477178279,NA,0.07924983385376483,-0.8348111669826659
18097354400,2026,362853.4637536003,NA,0.08693450771914413,-0.6328170013966147
18097354400,2027,395300.2905761518,NA,0.08942129554696732,-0.566989971428229
18097354400,2028,430965.6567263715,NA,0.09022347567272782,-0.5476599215088099
18097354500,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097354500,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097354500,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097354500,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097354700,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097354700,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097354700,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097354700,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097354800,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097354800,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097354800,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097354800,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097354900,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097354900,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097354900,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097354900,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097355000,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097355000,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097355000,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097355000,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097355100,2025,181222.5797679013,NA,0.11351197486835352,0.47023671160462377
18097355100,2026,204623.52270895205,NA,0.12912818574275464,0.9602561915605242
18097355100,2027,232635.64037666973,NA,0.13689588223716065,1.2013870014071566
18097355100,2028,265376.6215386007,NA,0.14073931710944532,1.316593980991661
18097355300,2025,182249.02284873463,NA,0.11313037384220936,0.4557014959149765
18097355300,2026,205627.66911959075,NA,0.1282785822685053,0.928178387897319
18097355300,2027,233538.44475726303,NA,0.1357345329895252,1.1581279988519548
18097355300,2028,266090.3187755334,NA,0.13938550482386058,1.266632429033428
18097355400,2025,181710.59766073947,NA,0.1133089307252404,0.4625027428454467
18097355400,2026,205096.93139068765,NA,0.12870098954608777,0.9441268840215509
18097355400,2027,233055.80312782247,NA,0.13632028303668853,1.1799465541560883
18097355400,2028,265700.4737267003,NA,0.14007233529805485,1.2919794559354134
18097355500,2025,190224.5433936219,NA,0.11793178561592876,0.6385876806063672
18097355500,2026,215107.49113547849,NA,0.13080829265216098,1.0236906538792534
18097355500,2027,244461.2638242252,NA,0.13646095044760287,1.1851862629694077
18097355500,2028,278424.4947166925,NA,0.1389309306561053,1.2498566683589212
18097355600,2025,183551.6293248929,NA,0.11454310406786061,0.5095125109130547
18097355600,2026,207333.15217096603,NA,0.12956312582755114,0.9766778789337861
18097355600,2027,235706.2041505044,NA,0.13684763716003356,1.1995899244994428
18097355600,2028,268790.49203394295,NA,0.14036239734408262,1.3026840049619195
18097355700,2025,230207.5334968492,NA,0.11991384688963502,0.7140845638682443
18097355700,2026,259159.9977077669,NA,0.12576679733773322,0.833342919004382
18097355700,2027,292133.5939051784,NA,0.12723258407569937,0.8414396034048371
18097355700,2028,329409.48218147276,NA,0.1275987734857822,0.8316508614737951
18097355900,2025,203066.7071570247,NA,0.12314474503778694,0.837149750377806
18097355900,2026,229827.07466469743,NA,0.13178116630895986,1.0604226719297587
18097355900,2027,260790.1753748745,NA,0.1347234687442731,1.1204669499832485
18097355900,2028,296185.2641244572,NA,0.1357224776535535,1.1314508205915519
18097356200,2025,313421.2882063256,NA,0.04556287988988106,-2.1179501216648875
18097356200,2026,330323.00220430817,NA,0.05392650287001599,-1.8790740271226134
18097356200,2027,349243.73472710006,NA,0.057279488247958144,-1.7642375064893643
18097356200,2028,369716.1265249149,NA,0.05861920991599745,-1.7139945622265171
18097356400,2025,185770.7386122804,NA,0.13017163271205456,1.1048045022647184
18097356400,2026,210110.70715881855,NA,0.13102154154286794,1.0317421228937107
18097356400,2027,237657.89278731635,NA,0.1311079573287781,0.9857930627958218
18097356400,2028,268818.82104818855,NA,0.13111674051893818,0.9614791209643335
18097356900,2025,192983.2070530241,NA,0.08797212592824066,-0.5025783166372488
18097356900,2026,213344.67264799392,NA,0.10550900208314662,0.06848543133910746
18097356900,2027,238231.89394018045,NA,0.1166526493644815,0.4473484859926616
18097356900,2028,267701.07135761145,NA,0.12369954723539522,0.6877524813364982
18097357000,2025,195964.3360514496,NA,0.1044557229336518,0.12528330164982557
18097357000,2026,219214.7701185542,NA,0.11864625235175619,0.5644981567616164
18097357000,2027,246823.29595497204,NA,0.12594281772841676,0.793397202872602
18097357000,2028,278830.5818144728,NA,0.1296769242776008,0.9083436495863241
18097357100,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357100,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357100,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357100,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357200,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357200,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357200,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357200,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357300,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357300,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357300,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357300,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357400,2025,202089.0418720215,NA,0.12344006461899792,0.8483984984581019
18097357400,2026,228791.07275913283,NA,0.13213002862382384,1.0735943893024842
18097357400,2027,259703.60449540537,NA,0.13511249090044997,1.134957604265196
18097357400,2028,295057.7362970573,NA,0.13613261883809313,1.1465868112453357
18097357500,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357500,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357500,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357500,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357601,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357601,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357601,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357601,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357602,2025,202089.04196676705,NA,0.12344006485250514,0.8483985073524116
18097357602,2026,228791.07289868908,NA,0.13213002878361468,1.0735943953355802
18097357602,2027,259703.60468025095,NA,0.13511249101598577,1.1349576085687796
18097357602,2028,295057.73653146246,NA,0.13613261893203132,1.146586814712063
18097357800,2025,192549.6977511333,NA,0.09002934154376008,-0.42421879807455615
18097357800,2026,213045.8053338358,NA,0.10644580501597734,0.10385555571037308
