GEOID,NAME,year,percent_bachelors_plus,edu_zscore
18097310306,NA,2028,24.94895998620292,-0.5485605930777128
18097310308,NA,2024,40.13175207583009,0.24935153679113295
18097310308,NA,2025,40.46017138108876,0.21805485959074586
18097310308,NA,2026,40.45231242233928,0.22078958023082343
18097310308,NA,2027,40.76726434899928,0.19272272429519538
18097310308,NA,2028,41.075963377896024,0.1686962928233738
18097310309,NA,2024,20.853048154178936,-0.6763822088233228
18097310309,NA,2025,23.232296219056227,-0.5867154869608413
18097310309,NA,2026,22.23434547033054,-0.6332276112019453
18097310309,NA,2027,23.188668895664716,-0.6092751246688874
18097310309,NA,2028,23.389334400250036,-0.6179257543406186
18097310310,NA,2024,28.82131400797555,-0.2937583236874212
18097310310,NA,2025,28.05411725498888,-0.3614724694905754
18097310310,NA,2026,28.050312719050677,-0.36058818725846964
18097310310,NA,2027,27.2751307812498,-0.4228362450204423
18097310310,NA,2028,26.49573101239241,-0.4797671450637957
18097310311,NA,2024,45.498828117861805,0.5070702832161826
18097310311,NA,2025,47.17067505322544,0.5315244148881266
18097310311,NA,2026,47.198634871664154,0.5370419571206055
18097310311,NA,2027,48.93125819851705,0.565193068905534
18097310311,NA,2028,50.69754173999889,0.5966210080255734
18097310312,NA,2024,30.919170198947768,-0.19302249220612852
18097310312,NA,2025,31.774368075774156,-0.18768739651185015
18097310312,NA,2026,31.777680794965416,-0.18585758070866035
18097310312,NA,2027,32.6390910947234,-0.178113357759362
18097310312,NA,2028,33.503452591195575,-0.16809507339651805
18097320105,NA,2024,56.01838131080797,1.012203066990088
18097320105,NA,2025,57.29026721728191,1.0042436339579515
18097320105,NA,2026,57.2870078536647,1.0099621233998815
18097320105,NA,2027,58.55320613188521,1.0041804479536045
18097320105,NA,2028,59.81676422510793,1.002203183625388
18097320106,NA,2024,39.12940304732479,0.20122027629031033
18097320106,NA,2025,37.909823559893475,0.09891977876466265
18097320106,NA,2026,37.876844082472495,0.10005743464997258
18097320106,NA,2027,36.58489135515035,0.0019080398377958139
18097320106,NA,2028,35.252297330348554,-0.09031429161932314
18097320107,NA,2024,68.20040871207948,1.5971653082895099
18097320107,NA,2025,69.99473761591898,1.5977109623025394
18097320107,NA,2026,69.99487923088824,1.605678464924405
18097320107,NA,2027,71.78948859402692,1.6080665827189946
18097320107,NA,2028,73.58423685570195,1.6145187084571582
18097320108,NA,2024,35.42495158756509,0.023338208116685067
18097320108,NA,2025,37.001993702883595,0.05651207951189402
18097320108,NA,2026,37.023657322048315,0.060061964089261094
18097320108,NA,2027,38.64169085677546,0.09574652542287874
18097320108,NA,2028,40.2793040448644,0.13326445353768077
18097320109,NA,2024,64.25498184920127,1.4077119714540263
18097320109,NA,2025,64.63030412320909,1.3471207438120225
18097320109,NA,2026,64.82147152126929,1.3631607825757575
18097320109,NA,2027,65.5125062115986,1.3216883915798379
18097320109,NA,2028,66.35130400828955,1.2928302481732763
18097320202,NA,2024,72.78659124644271,1.8173867481156396
18097320202,NA,2025,72.81441689640128,1.7294273957208064
18097320202,NA,2026,72.83464993872421,1.738800509256125
18097320202,NA,2027,72.89940848928023,1.6587050635281504
18097320202,NA,2028,72.98148387846005,1.5877109554652529
18097320203,NA,2024,48.65368168553908,0.6585615049259081
18097320203,NA,2025,48.683602658908114,0.6021982073367749
18097320203,NA,2026,48.6600472598241,0.6055496729677788
18097320203,NA,2027,48.63259638593016,0.551567058118821
18097320203,NA,2028,48.56685921267143,0.5018577914950965
18097320204,NA,2024,41.0183965126339,0.29192684054839446
18097320204,NA,2025,40.99285994946949,0.24293848335443524
18097320204,NA,2026,40.98490762742998,0.24575644192402502
18097320204,NA,2027,40.94664156887375,0.20090654904242206
18097320204,NA,2028,40.902330585340486,0.16097388382686778
18097320205,NA,2024,68.71439846762956,1.6218463067397462
18097320205,NA,2025,71.85028956189164,1.68438985732355
18097320205,NA,2026,71.62247112096223,1.6819763009245121
18097320205,NA,2027,74.45190334794371,1.729535383304337
18097320205,NA,2028,77.10501174795591,1.771107007835676
18097320206,NA,2024,32.378198631367084,-0.12296218829821723
18097320206,NA,2025,36.51425703790108,0.033728306051024344
18097320206,NA,2026,36.50482335961454,0.03574019840679726
18097320206,NA,2027,40.6226790209318,0.18612622900581277
18097320206,NA,2028,44.73171879283439,0.33128792133914386
18097320301,NA,2024,66.29558431005098,1.5056985667702683
18097320301,NA,2025,65.95881992350195,1.4091800582048493
18097320301,NA,2026,66.38551413736946,1.4364795719775434
18097320301,NA,2027,66.63426608611341,1.3728670542211947
18097320301,NA,2028,67.21000615332999,1.3310214738777082
18097320303,NA,2024,38.11170702822268,0.15235207687767946
18097320303,NA,2025,35.82000910252093,0.0012977163065665896
18097320303,NA,2026,35.78184776018659,0.0018487333204691382
18097320303,NA,2027,33.40341337646209,-0.14324226538471657
18097320303,NA,2028,30.973562083002236,-0.28061327305859224
18097320304,NA,2024,73.39812423328587,1.846751622682821
18097320304,NA,2025,74.01713151748612,1.785610125936209
18097320304,NA,2026,74.06403087587363,1.79643111413707
18097320304,NA,2027,74.74776630826314,1.7430337005273615
18097320304,NA,2028,75.46734992319142,1.6982711441565805
18097320305,NA,2024,61.128014610789286,1.257559808435544
18097320305,NA,2025,61.618905772199014,1.2064484861044544
18097320305,NA,2026,59.7748503540331,1.1265865673067483
18097320305,NA,2027,58.35603530879524,0.9951848159410005
18097320305,NA,2028,55.15647837980484,0.7949345403675359
18097320306,NA,2024,69.25939714641498,1.6480163060466158
18097320306,NA,2025,70.29543504642905,1.6117575219091516
18097320306,NA,2026,69.72754907782367,1.5931466304388708
18097320306,NA,2027,69.98021529546918,1.5255211201145742
18097320306,NA,2028,69.7987146794115,1.4461556355583107
18097320400,NA,2024,61.00281477481954,1.251547904649189
18097320400,NA,2025,63.3538043011531,1.287491265741911
18097320400,NA,2026,63.35739605360893,1.2945282275694454
18097320400,NA,2027,65.71574016368386,1.3309606450338491
18097320400,NA,2028,68.07785525370336,1.3696195151906092
18097320500,NA,2024,59.8831377271308,1.1977827329110957
18097320500,NA,2025,62.238376369781776,1.2353859820409168
18097320500,NA,2026,61.080842675786926,1.1878085410645822
18097320500,NA,2027,61.93343682902334,1.1583985568636026
18097320500,NA,2028,61.87071564804054,1.0935537442734737
18097320600,NA,2024,45.48386531158761,0.5063517922453471
18097320600,NA,2025,45.97563393708482,0.4757001391643632
18097320600,NA,2026,45.97499863793839,0.47968065097625423
18097320600,NA,2027,46.4655145710418,0.4526971024000349
18097320600,NA,2028,46.955412606220285,0.43018786332143605
18097320700,NA,2024,81.85184269562677,2.2526861963096283
18097320700,NA,2025,84.47918025917863,2.2743266108366105
18097320700,NA,2026,84.22261118477395,2.2726424415154356
18097320700,NA,2027,86.44630159689154,2.276762357200591
18097320700,NA,2028,88.4761885870251,2.276846027697385
18097320800,NA,2024,81.06368690211728,2.2148401659012324
18097320800,NA,2025,84.09556614654984,2.2564067420507765
18097320800,NA,2026,82.94068376329622,2.2125485759927326
18097320800,NA,2027,84.71723861432282,2.19787637359486
18097320800,NA,2028,85.43061748631135,2.1413926647611876
18097320901,NA,2024,48.089427058656696,0.6314668645731673
18097320901,NA,2025,45.47612156522079,0.45236628395407286
18097320901,NA,2026,45.6216289979698,0.46311547944758874
18097320901,NA,2027,43.4041829983648,0.3130283021952352
18097320901,NA,2028,41.51263431469625,0.188117460456672
18097320902,NA,2024,27.991652431226797,-0.3335973980441499
18097320902,NA,2025,27.73979470114781,-0.3761555031325381
18097320902,NA,2026,27.747967520788393,-0.3747614480698067
18097320902,NA,2027,27.513307830411406,-0.41196976358810544
18097320902,NA,2028,27.287762262886957,-0.44454114216243334
18097320903,NA,2024,27.574502208083693,-0.3536283109169016
18097320903,NA,2025,28.28512692574959,-0.35068125286946944
18097320903,NA,2026,28.849309916244508,-0.3231330011716988
18097320903,NA,2027,30.372933513364003,-0.28150350121471535
18097320903,NA,2028,32.3216569541288,-0.2206560506485366
18097321001,NA,2024,18.361057763901144,-0.79604375907081
18097321001,NA,2025,17.24791410688959,-0.8662655313516476
18097321001,NA,2026,17.397720281915568,-0.8599576887294871
18097321001,NA,2027,16.666011235682582,-0.9068618930043775
18097321001,NA,2028,16.21062092150841,-0.9372027799280612
18097321002,NA,2024,57.56138529956886,1.0862957481069695
18097321002,NA,2025,60.85472394185352,1.1707510555942247
18097321002,NA,2026,59.81467663714482,1.1284535336119281
18097321002,NA,2027,61.5352609706955,1.1402323624861226
18097321002,NA,2028,62.47565515254845,1.1204587442057854
18097321100,NA,2024,54.26280900780469,0.9279031819790927
18097321100,NA,2025,54.70356162910018,0.8834101630250021
18097321100,NA,2026,54.69800688743076,0.8885955988242048
18097321100,NA,2027,55.12799609587204,0.8479102221312305
18097321100,NA,2028,55.55275507230942,0.8125591529206294
18097321200,NA,2024,78.07141827650267,2.071156023339973
18097321200,NA,2025,78.193500632333,1.9807019749466899
18097321200,NA,2026,78.17411015144329,1.9891023583398155
18097321200,NA,2027,78.26145931280647,1.9033408330877926
18097321200,NA,2028,78.33262078824173,1.825705560087049
18097321300,NA,2024,78.95406145102147,2.113539192629205
18097321300,NA,2025,80.40562565643016,2.0840375636663886
18097321300,NA,2026,79.80954579310372,2.0657678917189886
18097321300,NA,2027,80.41729070195107,2.001697504496102
18097321300,NA,2028,80.57373108049883,1.9253801090496412
18097321400,NA,2024,67.68747832629415,1.5725351791479318
18097321400,NA,2025,69.9990693596754,1.5979133122087956
18097321400,NA,2026,68.06389829232903,1.515158434769409
18097321400,NA,2027,68.51176404105365,1.4585251675382573
18097321400,NA,2028,70.03755891333468,1.4567783574166946
18097321600,NA,2024,43.82676043659687,0.42678016185797807
18097321600,NA,2025,43.41307119806311,0.35599445961035703
18097321600,NA,2026,43.45747056867064,0.361664614569286
18097321600,NA,2027,43.120737097751594,0.3000964952603211
18097321600,NA,2028,42.81971898807232,0.24625073293540564
18097321700,NA,2024,65.52240672669325,1.4685717670032439
18097321700,NA,2025,67.13934989683753,1.4643264710282704
18097321700,NA,2026,66.88423056041701,1.4598582727982465
18097321700,NA,2027,68.12090375588964,1.440692735545657
18097321700,NA,2028,69.16621470116182,1.4180248691838488
18097321800,NA,2024,82.37832169747516,2.2779669091806376
18097321800,NA,2025,82.77257044904559,2.1946052896979524
18097321800,NA,2026,82.76974101546881,2.2045351656171435
18097321800,NA,2027,83.15857286028618,2.1267645156930253
18097321800,NA,2028,83.54479654056492,2.0575197947641586
18097321900,NA,2024,84.94158313418714,2.40105078558851
18097321900,NA,2025,85.99409001575836,2.3450929960309885
18097321900,NA,2026,85.9503140614437,2.3536332547192726
18097321900,NA,2027,86.93021331049702,2.29884012526974
18097321900,NA,2028,87.87617919043045,2.2501602968855132
18097322000,NA,2024,47.76748764258579,0.6160078283894358
18097322000,NA,2025,48.385000974734595,0.5882495468900817
18097322000,NA,2026,48.77424245125684,0.6109028859206524
18097322000,NA,2027,49.90452280422568,0.609596850898431
18097322000,NA,2028,51.339719845284954,0.6251822141470155
18097322100,NA,2024,67.16197557251238,1.54730134420933
18097322100,NA,2025,70.66197438504,1.6288797722031871
18097322100,NA,2026,70.60002266064961,1.6340462237231888
18097322100,NA,2027,73.96357469616635,1.7072560988556649
18097322100,NA,2028,77.25009203896964,1.7775595294362936
18097322200,NA,2024,61.38765694986927,1.2700274346853913
18097322200,NA,2025,62.31398765892783,1.2389180324416176
18097322200,NA,2026,62.66023433924653,1.2618468591795118
18097322200,NA,2027,64.16628348096516,1.260268937616025
18097322200,NA,2028,65.94253594561695,1.2746500754178476
18097322300,NA,2024,74.71509443318158,1.9099905085003928
18097322300,NA,2025,76.14502758152837,1.8850111046859876
18097322300,NA,2026,76.11277564811307,1.892471647142734
18097322300,NA,2027,77.46412154096248,1.8669634569991138
18097322300,NA,2028,78.76298234595345,1.8448461147951138
18097322400,NA,2024,55.15145378208854,0.9705745388691487
18097322400,NA,2025,58.04148472832046,1.0393354587481882
18097322400,NA,2026,58.06108327332807,1.0462490327789309
18097322400,NA,2027,60.98679518374874,1.1152094087166136
18097322400,NA,2028,63.929220332670184,1.1851068136100116
18097322600,NA,2024,25.391282551402902,-0.4584631648828064
18097322600,NA,2025,26.732424956288384,-0.423213035825993
18097322600,NA,2026,26.732424734817936,-0.4223678028369982
18097322600,NA,2027,28.073566678334316,-0.38640876856492035
18097322600,NA,2028,29.41470838041866,-0.34994410440611945
18097322601,NA,2024,NA,NA
18097322601,NA,2025,NA,NA
18097322601,NA,2026,NA,NA
18097322601,NA,2027,NA,NA
18097322601,NA,2028,NA,NA
18097322602,NA,2024,37.19350715784901,0.10826152967709127
18097322602,NA,2025,37.314585237070666,0.07111425156914393
18097322602,NA,2026,37.063393365415685,0.06192470015880425
18097322602,NA,2027,36.8984972298326,0.01621585172102316
18097322602,NA,2028,36.51237528173392,-0.034271667614616474
18097322700,NA,2024,36.55413978792224,0.07756009079450883
18097322700,NA,2025,37.56447724706483,0.0827875239600816
18097322700,NA,2026,37.69250758951579,0.09141615571867602
18097322700,NA,2027,38.906530159585635,0.10782943339688389
18097322700,NA,2028,40.21763367490098,0.13052163167313544
18097330103,NA,2024,44.30877587521682,0.4499258027294325
18097330103,NA,2025,43.36106613091661,0.353565132980329
18097330103,NA,2026,43.36041131471481,0.3571146957070841
18097330103,NA,2027,42.41141750465261,0.2677348205518022
18097330103,NA,2028,41.461793446806354,0.18585628634431342
18097330105,NA,2024,44.32461480145572,0.45068636363504333
18097330105,NA,2025,44.15172116226993,0.390499213219502
18097330105,NA,2026,44.15958712228627,0.3945782546454176
18097330105,NA,2027,44.00190918610239,0.3402986901000954
18097330105,NA,2028,43.851614870526454,0.2921448404299477
18097330106,NA,2024,38.52907605875277,0.17239349654501374
18097330106,NA,2025,40.11634374869403,0.20199354731201924
18097330106,NA,2026,39.43499507112508,0.17310003784837988
18097330106,NA,2027,40.12151303130437,0.16326125969002417
18097330106,NA,2028,40.27543404471306,0.13309233326278705
18097330107,NA,2024,63.18649555473636,1.3564049010444923
18097330107,NA,2025,64.1383163634247,1.324138387821111
18097330107,NA,2026,64.02320859159086,1.3257400172936193
18097330107,NA,2027,64.69159758300587,1.2842356294365156
18097330107,NA,2028,65.16705974385792,1.2401603669422738
18097330108,NA,2024,72.25090416226175,1.791663877276838
18097330108,NA,2025,72.36489358142457,1.7084286927133632
18097330108,NA,2026,72.45550905188307,1.721027239813362
18097330108,NA,2027,72.7844776858073,1.6534615127899985
18097330108,NA,2028,73.25037906557152,1.5996702091379287
18097330109,NA,2024,57.97792150204785,1.106297176650713
18097330109,NA,2025,58.47892827029115,1.0597698760838992
18097330109,NA,2026,58.487496050678764,1.0662383018045798
18097330109,NA,2027,59.00446244605828,1.0247683609219076
18097330109,NA,2028,59.52898208587177,0.9894039229076277
18097330203,NA,2024,78.4726578607506,2.0904229317755276
18097330203,NA,2025,80.12408264151304,2.0708857694054594
18097330203,NA,2026,79.98803457898596,2.074135043334915
18097330203,NA,2027,81.43660582034039,2.048202274148203
18097330203,NA,2028,82.7831301004597,2.0236442826397774
18097330204,NA,2024,46.54253190304359,0.5571873356018062
18097330204,NA,2025,46.25353369750681,0.488681745102296
18097330204,NA,2026,46.25408363266135,0.4927635259201046
18097330204,NA,2027,45.966151829553446,0.42991440365771316
18097330204,NA,2028,45.67873853050367,0.3734071180324
18097330206,NA,2024,59.09880945114146,1.1601204940140344
18097330206,NA,2025,61.74276293341603,1.2122342588488022
18097330206,NA,2026,61.17141846451361,1.1920545297033769
18097330206,NA,2027,63.012236725066515,1.207617232973768
18097330206,NA,2028,64.41946526145915,1.2069107124752587
18097330208,NA,2024,54.38479899755643,0.9337609538811509
18097330208,NA,2025,54.78959476569515,0.887429051976847
18097330208,NA,2026,54.80555881159403,0.8936373903945305
18097330208,NA,2027,55.237378911874465,0.8529006540107545
18097330208,NA,2028,55.681765611954866,0.8182969639489434
18097330209,NA,2024,28.677049767059714,-0.30068567091179854
18097330209,NA,2025,26.540556053876188,-0.43217585925224067
18097330209,NA,2026,26.540316904381054,-0.43137338453742274
18097330209,NA,2027,24.403277158669344,-0.5538603893534486
18097330209,NA,2028,22.265911345973723,-0.667890580532369
18097330210,NA,2024,35.987310966555455,0.050341841577205726
18097330210,NA,2025,36.92680780605163,0.05299990057629299
18097330210,NA,2026,37.13959691343669,0.06549695057673224
18097330210,NA,2027,38.42259046591101,0.0857503887777778
18097330210,NA,2028,39.86795383178228,0.11496943829622513
18097330212,NA,2024,24.488455035133573,-0.5018155552549192
18097330212,NA,2025,23.78284728729077,-0.5609974474574028
18097330212,NA,2026,23.764970676590483,-0.5614753545846288
18097330212,NA,2027,23.0268603231486,-0.6166574054345135
18097330212,NA,2028,22.27353289502965,-0.6675516081635524
18097330213,NA,2024,56.09044251287226,1.0156633352099624
18097330213,NA,2025,58.82362975272502,1.0758720087535454
18097330213,NA,2026,58.77354873594508,1.079647806362167
18097330213,NA,2027,61.42108386044945,1.135023197905178
18097330213,NA,2028,64.02884394365336,1.1895376256611094
18097330401,NA,2024,51.986725600512976,0.8186091533697976
18097330401,NA,2025,51.70656885718991,0.7434108369921405
18097330401,NA,2026,51.70495668311648,0.7482881574922886
18097330401,NA,2027,51.421764894037686,0.6788188143719789
18097330401,NA,2028,51.13712800528281,0.6161718364134958
18097330500,NA,2024,37.75600737729951,0.13527192608014288
18097330500,NA,2025,38.439064849038935,0.12364236885015706
18097330500,NA,2026,38.612554996010225,0.13454590253121715
18097330500,NA,2027,39.5946870522044,0.13922559067777537
18097330500,NA,2028,40.71563171498327,0.15267035420631556
18097330600,NA,2024,21.55852737402743,-0.6425061804711234
18097330600,NA,2025,21.805553775076184,-0.6533632888680739
18097330600,NA,2026,21.80548168872521,-0.6533317777776473
18097330600,NA,2027,22.05236437634818,-0.6611173655737009
18097330600,NA,2028,22.2991754339702,-0.6664111428718684
18097330700,NA,2024,12.972679500956763,-1.0547854054187764
18097330700,NA,2025,14.093946351108944,-1.013597671848344
18097330700,NA,2026,14.09395337660242,-1.0148308280351308
18097330700,NA,2027,15.215231969292695,-0.9730515868314611
18097330700,NA,2028,16.33651603754173,-0.931603528989556
18097330702,NA,2024,13.519019352309847,-1.0285510050655695
18097330702,NA,2025,16.051772402740276,-0.9221412191378295
18097330702,NA,2026,15.906488953461981,-0.9298632492268436
18097330702,NA,2027,18.215692769753897,-0.8361599270706433
18097330702,NA,2028,20.415716286377712,-0.7501789706643492
18097330803,NA,2024,5.160952160877105,-1.4298925516066117
18097330803,NA,2025,4.390774469685439,-1.4668645387265185
18097330803,NA,2026,4.374984583780038,-1.4704341592923382
18097330803,NA,2027,3.5682532765875976,-1.5044280488063049
18097330803,NA,2028,2.7391914688890107,-1.5363516300361375
18097330804,NA,2024,7.446987059991414,-1.3201206676478687
18097330804,NA,2025,6.926480361061824,-1.3484134302895845
18097330804,NA,2026,6.93350991662079,-1.3504962636578683
18097330804,NA,2027,6.42802287080313,-1.3739552206908667
18097330804,NA,2028,5.930657174210675,-1.394409528477566
18097330805,NA,2024,14.25765190733204,-0.9930830044897868
18097330805,NA,2025,14.8993429693289,-0.9759749639136598
18097330805,NA,2026,14.955411674080176,-0.9744476064777283
18097330805,NA,2027,15.730415996013017,-0.9495470649629648
18097330805,NA,2028,16.59066250110445,-0.9203002324880084
18097330806,NA,2024,16.22235301099843,-0.8987410757428377
18097330806,NA,2025,17.329775744536505,-0.8624415067474076
18097330806,NA,2026,17.32977594751044,-0.8631427658456818
18097330806,NA,2027,18.437199087343757,-0.8260540235181884
18097330806,NA,2028,19.544622430498976,-0.7889213241704557
18097330900,NA,2024,28.329646972287787,-0.31736741942290914
18097330900,NA,2025,30.07381065117851,-0.26712599094390155
18097330900,NA,2026,30.041836343689152,-0.2672300525628622
18097330900,NA,2027,31.716633732951337,-0.2201991331483131
18097330900,NA,2028,33.35312117809437,-0.17478114139037867
18097331000,NA,2024,8.81073164687197,-1.2546357476239374
18097331000,NA,2025,8.612620006864198,-1.2696483374197884
18097331000,NA,2026,8.75756051583088,-1.2649888865793903
18097331000,NA,2027,8.793478441751263,-1.2660347508924312
18097331000,NA,2028,8.940007252542578,-1.2605671144006676
18097340101,NA,2024,21.59887882705622,-0.6405685656861702
18097340101,NA,2025,20.947612418635693,-0.6934405332322069
18097340101,NA,2026,20.910895475707353,-0.6952679612798216
18097340101,NA,2027,20.19448005722221,-0.7458806352853591
18097340101,NA,2028,19.447763157607813,-0.7932291908433395
18097340102,NA,2024,25.171194745341225,-0.469031443222344
18097340102,NA,2025,26.263374969290705,-0.44512389349334125
18097340102,NA,2026,26.26203504899748,-0.4444186101209051
18097340102,NA,2027,27.351632899828054,-0.4193459471349354
18097340102,NA,2028,28.439981207928213,-0.39329560371217065
18097340108,NA,2024,30.881062748085263,-0.19485235345438115
18097340108,NA,2025,33.394767275609176,-0.11199325470165997
18097340108,NA,2026,33.350219027467794,-0.11214053597583673
18097340108,NA,2027,35.75977970082084,-0.03573647924133973
18097340108,NA,2028,38.10466212205036,0.036546119968594824
18097340109,NA,2024,34.9718914453921,0.0015829560983483641
18097340109,NA,2025,36.41637343502639,0.0291558430939679
18097340109,NA,2026,36.3354812042283,0.027801820193953844
18097340109,NA,2027,37.67662951291745,0.05171700532002589
18097340109,NA,2028,38.9531012430052,0.07428089232476516
18097340111,NA,2024,27.32574260804481,-0.36557336475648705
18097340111,NA,2025,26.656062267428624,-0.4267801865627662
18097340111,NA,2026,26.643325625227007,-0.4265445680892601
18097340111,NA,2027,25.950771804537947,-0.48325819701306866
18097340111,NA,2028,25.24755047372907,-0.5352806254333201
18097340112,NA,2024,31.43681775102505,-0.16816585198590703
18097340112,NA,2025,31.20008262520957,-0.21451414657380433
18097340112,NA,2026,31.198721856963846,-0.21299786960530265
18097340112,NA,2027,30.95904830816907,-0.2547628662232821
18097340112,NA,2028,30.717762536117547,-0.2919900913029492
18097340113,NA,2024,10.794986634808804,-1.1593548713937676
18097340113,NA,2025,8.450764066303297,-1.2772091573207647
18097340113,NA,2026,8.737253104125617,-1.2659408522271205
18097340113,NA,2027,6.8231588234609974,-1.3559277175879456
18097340113,NA,2028,5.123931865032609,-1.4302890573016682
18097340114,NA,2024,42.04854601476967,0.34139303708477126
18097340114,NA,2025,43.35424492351799,0.3532464920922067
18097340114,NA,2026,43.35428094065816,0.3568273176012786
18097340114,NA,2027,44.660052259796885,0.370325510548567
18097340114,NA,2028,45.9658599761134,0.38617699405658
18097340201,NA,2024,7.8355009242227585,-1.3014648287377588
18097340201,NA,2025,7.396140190508309,-1.3264740848885923
18097340201,NA,2026,7.396238091109367,-1.328804610741022
18097340201,NA,2027,6.9570746988146235,-1.3498180005595934
18097340201,NA,2028,6.518010771569947,-1.368286670936548
18097340202,NA,2024,28.56353750940556,-0.30613635514235615
18097340202,NA,2025,29.53229125539138,-0.292422131513369
18097340202,NA,2026,29.530962921552533,-0.291178646074975
18097340202,NA,2027,30.496866813983857,-0.2758492246386373
18097340202,NA,2028,31.46122109076317,-0.25892438437959625
18097340300,NA,2024,8.708304286733458,-1.2595541521048494
18097340300,NA,2025,8.724779472389018,-1.264409002267281
18097340300,NA,2026,8.725234665287028,-1.2665042495265766
18097340300,NA,2027,8.742449643955917,-1.268362865568927
18097340300,NA,2028,8.760013155849874,-1.2685724457160243
18097340301,NA,2024,9.512802717843089,-1.2209233733450975
18097340301,NA,2025,9.454734340030177,-1.230310425032798
18097340301,NA,2026,9.391340409702472,-1.2352787149462656
18097340301,NA,2027,9.244938801022512,-1.245437528663313
18097340301,NA,2028,9.050271391229485,-1.2556630593310274
18097340400,NA,2024,7.662142691600072,-1.3097892247485647
18097340400,NA,2025,7.948194739395607,-1.3006858128907475
18097340400,NA,2026,7.948182632084014,-1.3029306958331985
18097340400,NA,2027,8.23420993476056,-1.2915505630510649
18097340400,NA,2028,8.520224576385425,-1.2792371678348224
