GEOID,NAME,year,percent_bachelors_plus,edu_delta,edu_delta_zscore_raw,edu_delta_zscore
18097361300,NA,2025,12.880458554565063,0.04776838873030931,0.3794969733463215,0.3794969733463215
18097361300,NA,2026,13.296736616958867,0.0323185747332162,0.2500251945274473,0.2500251945274473
18097361300,NA,2027,13.76891399063759,0.035510771347948555,0.31992872038949566,0.31992872038949566
18097361300,NA,2028,14.22281270181496,0.03296546928000321,0.3451163339510503,0.3451163339510503
18097361400,NA,2025,22.18910080404572,0.015846546733410127,-0.097203112325238,-0.097203112325238
18097361400,NA,2026,22.54704288179086,0.016131436821445133,-0.014441475661992205,-0.014441475661992205
18097361400,NA,2027,22.8994179106107,0.015628436538984936,-0.005688262235816055,-0.005688262235816055
18097361400,NA,2028,23.25441793513607,0.015502578533268085,0.0800230066696585,0.0800230066696585
18097361401,NA,2024,25.31630592557545,0.061520173394101985,0.4001245654421672,0.4001245654421672
18097361401,NA,2025,23.814406010596,-0.059325397607167374,-1.2197721768150593,-1.2197721768150593
18097361401,NA,2026,23.406277054883287,-0.017137901971231995,-0.5579984217917601,-0.5579984217917601
18097361401,NA,2027,22.595219765340794,-0.03465127271802848,-0.8291291394191966,-0.8291291394191966
18097361401,NA,2028,21.932595052863324,-0.029325880401211313,-0.6004900600492735,-0.6004900600492735
18097361402,NA,2024,15.309897369678431,-0.07848069972317728,-0.7115645927571702,-0.7115645927571702
18097361402,NA,2025,17.884324776713235,0.16815445230439696,2.1772643711363346,2.1772643711363346
18097361402,NA,2026,16.61990332421193,-0.0706999827104281,-1.4330997039777993,-1.4330997039777993
18097361402,NA,2027,19.15529397743328,0.15255146818620702,2.2367276735816595,2.2367276735816595
18097361402,NA,2028,17.929512319082765,-0.06399179567771718,-1.1267318465428344,-1.1267318465428344
18097361600,NA,2025,32.13857770213274,0.0027732851342965326,-0.29243072246470064,-0.29243072246470064
18097361600,NA,2026,32.209431050671874,0.002204619918025452,-0.2419788521185829,-0.2419788521185829
18097361600,NA,2027,32.28904376668064,0.002471720654845466,-0.22115843556378012,-0.22115843556378012
18097361600,NA,2028,32.36440089487055,0.0023338296647752443,-0.11988361270459949,-0.11988361270459949
18097361601,NA,2024,36.15920858059168,-0.00997829518801685,-0.16761526775168262,-0.16761526775168262
18097361601,NA,2025,36.20644978629721,0.0013064778671867394,-0.31433507090307794,-0.31433507090307794
18097361601,NA,2026,36.18601712226639,-5.643376843469383e-4,-0.2872182885765032,-0.2872182885765032
18097361601,NA,2027,36.17670886828801,-2.5723344868078257e-4,-0.2658510639422426,-0.2658510639422426
18097361601,NA,2028,36.16557195430398,-0.00030784762717306347,-0.15998527932340947,-0.15998527932340947
18097361602,NA,2024,44.973313785240045,-0.15772297279373093,-1.3407947816989931,-1.3407947816989931
18097361602,NA,2025,55.68688011336293,0.23822052293684903,3.223585629051335,3.223585629051335
18097361602,NA,2026,47.70519982531519,-0.14333143231941292,-2.619757761369901,-2.619757761369901
18097361602,NA,2027,57.98895510844973,0.21556885456493502,3.2687760422835055,3.2687760422835055
18097361602,NA,2028,50.42720434105493,-0.1303998451645313,-2.134831310259527,-2.134831310259527
18097370201,NA,2024,6.610427975914366,-0.16267912305084697,-1.3801495255985348,-1.3801495255985348
18097370201,NA,2025,6.2794849666456205,-0.050063779603160774,-1.0814651801074109,-1.0814651801074109
18097370201,NA,2026,5.639577708810057,-0.10190441751744328,-1.9429200943108935,-1.9429200943108935
18097370201,NA,2027,5.099798755548602,-0.09571265458727896,-1.8291436301838078,-1.8291436301838078
18097370201,NA,2028,4.527570490033736,-0.11220604830578451,-1.858642550041312,-1.858642550041312
18097370202,NA,2025,11.242282020660916,0.019228730847432818,-0.04669576826068752,-0.04669576826068752
18097370202,NA,2026,11.45437851944915,0.018865964970318894,0.030235449808942366,0.030235449808942366
18097370202,NA,2027,11.66647501994634,0.018516631010321305,0.04161227756636412,0.04161227756636412
18097370202,NA,2028,11.878571520542128,0.01817999869139242,0.12066726359946538,0.12066726359946538
18097370203,NA,2024,31.06531648925046,0.16342655871506628,1.2093211167929445,1.2093211167929445
18097370203,NA,2025,31.82015806327624,0.024298531588660133,0.029013348021372808,0.029013348021372808
18097370203,NA,2026,36.0472351039645,0.13284274177024757,1.892396555959924,1.892396555959924
18097370203,NA,2027,36.93356981617224,0.024588146903679053,0.14104671040095665,0.14104671040095665
18097370203,NA,2028,41.034133347956264,0.11102537751410368,1.5300954477284536,1.5300954477284536
18097370204,NA,2024,7.421617130368666,-0.19988867375340547,-1.675615212179295,-1.675615212179295
18097370204,NA,2025,9.921775664944496,0.3368751702840316,4.696830150682251,4
18097370204,NA,2026,8.519801256829446,-0.14130277235238142,-2.586613363061087,-2.586613363061087
18097370204,NA,2027,10.614769944742603,0.24589407954015785,3.765418330462562,3.765418330462562
18097370204,NA,2028,9.575911262738789,-0.09786916602166695,-1.6410032208684526,-1.6410032208684526
18097370301,NA,2025,22.481359490433285,0.0026546042347159737,-0.2942030260492847,-0.2942030260492847
18097370301,NA,2026,23.34486356157476,0.038409779956097845,0.34954376115216185,0.34954376115216185
18097370301,NA,2027,23.466003509980364,0.00518914784342539,-0.17665458578198975,-0.17665458578198975
18097370301,NA,2028,24.27261132945937,0.03437346368485561,0.36649022484856325,0.36649022484856325
18097370302,NA,2025,16.62633321593697,-0.10894151175519406,-1.9607070472824872,-1.9607070472824872
18097370302,NA,2026,18.8810846199229,0.13561326930610673,1.9376616421086006,1.9376616421086006
18097370302,NA,2027,17.159797989219552,-0.09116460549554883,-1.754659318541832,-1.754659318541832
18097370302,NA,2028,19.12571334504772,0.1145651806077923,1.5838310058119467,1.5838310058119467
18097370303,NA,2024,19.747095330276192,-0.10777182205003266,-0.9441533073645272,-0.9441533073645272
18097370303,NA,2025,20.10949908610973,0.01835225635832627,-0.05978446984897976,-0.05978446984897976
18097370303,NA,2026,19.48149785517648,-0.031229083740182628,-0.7882212037178066,-0.7882212037178066
18097370303,NA,2027,19.210493849073977,-0.013910840332561736,-0.48945892077589603,-0.48945892077589603
18097370303,NA,2028,18.810808121615334,-0.020805593578111403,-0.47114886356096364,-0.47114886356096364
18097370304,NA,2024,33.98736566290515,0.21007178194754683,1.5797115850430772,1.5797115850430772
18097370304,NA,2025,25.70721200082177,-0.24362446163694862,-3.9719748730353786,-3.9719748730353786
18097370304,NA,2026,30.375540509910607,0.18159606374038573,2.6889319776257894,2.6889319776257894
18097370304,NA,2027,23.220326896690963,-0.23555839643034882,-4.119425376742541,-4
18097370304,NA,2028,26.8614480561474,0.15680748921649834,2.2250853263901638,2.2250853263901638
18097370306,NA,2024,25.727692001102486,0.10675293015521126,0.7592992203364207,0.7592992203364207
18097370306,NA,2025,27.73143990741436,0.07788292499094007,0.8292079272692324,0.8292079272692324
18097370306,NA,2026,30.150581140009884,0.08723460594445132,1.1472474208169645,1.1472474208169645
18097370306,NA,2027,32.2086160995086,0.06825855030594097,0.8562456607507868,0.8562456607507868
18097370306,NA,2028,34.580564962334755,0.07364330263361851,0.9626213247741723,0.9626213247741723
18097380100,NA,2025,27.21629479639135,-0.036646592544943846,-0.8811016102123954,-0.8811016102123954
18097380100,NA,2026,26.346835538774155,-0.03194627571907682,-0.7999387399233141,-0.7999387399233141
18097380100,NA,2027,25.364439871454294,-0.037287045948045106,-0.8722957259538755,-0.8722957259538755
18097380100,NA,2028,24.458941245119505,-0.035699531743015434,-0.6972445129995247,-0.6972445129995247
18097380101,NA,2024,35.29827163370254,-0.018487321307861238,-0.23518193268484922,-0.23518193268484922
18097380101,NA,2025,35.651903338963606,0.01001838585556758,-0.1842370870578067,-0.1842370870578067
18097380101,NA,2026,35.51531597663823,-0.0038311380188250643,-0.3405915168360164,-0.3405915168360164
18097380101,NA,2027,35.61467973641365,0.002797772089111694,-0.21581862586705575,-0.21581862586705575
18097380101,NA,2028,35.60047604093946,-3.98815757415516e-4,-0.16136621015967706,-0.16136621015967706
18097380103,NA,2024,35.45953019831061,-0.09466003613353324,-0.840038026342011,-0.840038026342011
18097380103,NA,2025,35.79552863204293,0.009475546682463643,-0.19234349521400465,-0.19234349521400465
18097380103,NA,2026,34.13468663085885,-0.046398029716408495,-1.036052577891663,-1.036052577891663
18097380103,NA,2027,33.459949758955226,-0.019766898088164675,-0.5853647524994078,-0.5853647524994078
18097380103,NA,2028,32.29824191581626,-0.03471935407876825,-0.6823650430360098,-0.6823650430360098
18097380200,NA,2024,25.020445823168274,0.060808375543684345,0.3944724724550327,0.3944724724550327
18097380200,NA,2025,26.71158140503099,0.06759014582772815,0.6755022385631052,0.6755022385631052
18097380200,NA,2026,28.26246493023691,0.05806034100675972,0.6705960976892906,0.6705960976892906
18097380200,NA,2027,29.889918698747916,0.05758357498286926,0.6814194500619296,0.6814194500619296
18097380200,NA,2028,31.475569143303773,0.05304967405690131,0.6500022057878281,0.6500022057878281
18097380300,NA,2025,10.22068499365751,0.034893863918510126,0.1872371694991171,0.1872371694991171
