GEOID,year,zori_forecast,NAME,zori_delta,zori_delta_zscore
18097310308,2028,593.2478000833707,NA,0.07636028330993705,-0.17587441857690797
18097310309,2024,1580.0512280931753,NA,0.0906147782258453,0.18891788568755036
18097310309,2025,1715.191177358417,NA,0.08552884037078368,0.08255296582634114
18097310309,2026,1855.208140528486,NA,0.08163344414219198,-0.10407172490706654
18097310309,2027,2001.1147904269117,NA,0.07864705135288053,-0.1307384344620085
18097310309,2028,2153.9116334902187,NA,0.0763558611401347,-0.17596975050991864
18097310310,2024,1580.0512280931753,NA,0.0906147782258453,0.18891788568755036
18097310310,2025,1715.191177358417,NA,0.08552884037078368,0.08255296582634114
18097310310,2026,1855.208140528486,NA,0.08163344414219198,-0.10407172490706654
18097310310,2027,2001.1147904269117,NA,0.07864705135288053,-0.1307384344620085
18097310310,2028,2153.9116334902187,NA,0.0763558611401347,-0.17596975050991864
18097310311,2024,191.4231909784868,NA,0.09061787944139055,0.18894052671591063
18097310311,2025,207.79636287865412,NA,0.0855338990875325,0.08267068341999063
18097310311,2026,224.7607930635742,NA,0.08163968776886965,-0.10393252753166358
18097310311,2027,242.43912041666357,NA,0.078653964119485,-0.13058719009847727
18097310311,2028,260.95252432846235,NA,0.07636310460119256,-0.17581359794789664
18097310312,2024,1580.0512280931753,NA,0.0906147782258453,0.18891788568755036
18097310312,2025,1715.191177358417,NA,0.08552884037078368,0.08255296582634114
18097310312,2026,1855.208140528486,NA,0.08163344414219198,-0.10407172490706654
18097310312,2027,2001.1147904269117,NA,0.07864705135288053,-0.1307384344620085
18097310312,2028,2153.9116334902187,NA,0.0763558611401347,-0.17596975050991864
18097320202,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320202,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320202,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320202,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320202,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320301,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320301,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320301,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320301,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320301,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320305,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320305,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320305,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320305,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320305,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320306,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320306,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320306,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320306,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320306,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320400,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320400,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320400,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320400,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320400,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320500,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320500,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320500,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320500,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320500,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320600,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097320600,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097320600,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097320600,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097320600,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097320700,2024,1427.842834671743,NA,0.0582673665958362,-0.04724069581351839
18097320700,2025,1510.9810245788756,NA,0.05822642932984001,-0.5527809119427175
18097320700,2026,1598.9379234639923,NA,0.058211782579884686,-0.6262416087518105
18097320700,2027,1692.0065710220322,NA,0.058206542100404324,-0.5779561678286599
18097320700,2028,1790.4892502044995,NA,0.0582046670912042,-0.5672682515804558
18097320800,2024,130.46376414937933,NA,-0.8983242241226137,-7.031023995814655
18097320800,2025,139.56682763200746,NA,0.06977465001090444,-0.2840509519538099
18097320800,2026,148.88564997262904,NA,0.06676960778382313,-0.43545076409646877
18097320800,2027,158.5523281829821,NA,0.0649268630800226,-0.43092232053656493
18097320800,2028,168.66731191444555,NA,0.06379587009148135,-0.44673461906615564
18097320903,2024,4.21562264264285,NA,-0.9966998606591888,-7.749234498851919
18097320903,2025,4.565752603629315,NA,0.08305533741202287,0.024993938379788257
18097320903,2026,4.946292726889488,NA,0.08334663664379915,-0.06587727285300916
18097320903,2027,5.358257073824114,NA,0.08328749827018278,-0.029210134627072917
18097320903,2028,5.80459722369212,NA,0.08329950275219988,-0.026280614497833355
18097321001,2024,11.683940670526164,NA,-0.5978020294183177,-4.837003156598143
18097321001,2025,12.654352798736005,NA,0.08305520847583514,0.024990938002714957
18097321001,2026,13.709050493641223,NA,0.08334663271049059,-0.06587736054342654
18097321001,2027,14.850842501489373,NA,0.0832874609644012,-0.029210950839960344
18097321001,2028,16.08790986799083,NA,0.08329947384314362,-0.026281237711399986
18097321002,2024,0.28163024135015274,NA,0.08271937124662321,0.13127592861494974
18097321002,2025,0.3041082395353264,NA,0.07981386543367197,-0.050435918660933984
18097321002,2026,0.32781767659554867,NA,0.07796381017643594,-0.18588369783452405
18097321002,2027,0.35298911266250255,NA,0.07678486507611249,-0.17148119265438572
18097321002,2028,0.3798280051756933,NA,0.07603320201790975,-0.1829255480482519
18097321100,2024,148.97298822150518,NA,-0.27096542539631396,-2.450868844792583
18097321100,2025,166.02164612787078,NA,0.11444126958785494,0.7553523659473944
18097321100,2026,184.2646399648482,NA,0.10988322464244549,0.5257377599245352
18097321100,2027,203.79179223040296,NA,0.1059734101414136,0.46713474411798095
18097321100,2028,224.70446966432476,NA,0.10261785916421173,0.3901792551277706
18097321300,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097321300,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097321300,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097321300,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097321300,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097321400,2024,1427.4863920650894,NA,0.0579608732372372,-0.049478310298230056
18097321400,2025,1510.3858051419932,NA,0.05807369761120906,-0.5563350169230659
18097321400,2026,1598.1587727244614,NA,0.05811294523799937,-0.6284451195144642
18097321400,2027,1691.054304392527,NA,0.058126597465470775,-0.5797052758370855
18097321400,2028,1789.357567764276,NA,0.05813134629467864,-0.5688488813561282
18097321600,2024,1494.538653121164,NA,0.1357542970666592,0.5184677384243884
18097321600,2025,1711.5651409773027,NA,0.14521303106005656,1.4714188888856061
18097321600,2026,1962.1310224718611,NA,0.14639576110523356,1.3397597230090719
18097321600,2027,2249.66768460943,NA,0.14654304877934954,1.3547575333087103
18097321600,2028,2579.3820883440376,NA,0.14656138148326114,1.3375017491108527
18097321700,2024,1672.2131993360902,NA,0.23213143044532214,1.2220877797487875
18097321700,2025,2120.1049992922117,NA,0.26784371761563985,4.32506538574634
18097321700,2026,2702.662664317318,NA,0.27477774224370544,4.2019479584807
18097321700,2027,3448.8832666240064,NA,0.276105713139446,4.189457998369152
18097321700,2028,4402.014482266812,NA,0.276359372573312,4.1356515137262795
18097321800,2024,1515.845985668446,NA,0.20222289297224716,1.0037346742452742
18097321800,2025,1854.5847458860155,NA,0.22346515636824082,3.2923652566317654
18097321800,2026,2274.8774626438912,NA,0.22662362433973526,3.128384920022843
18097321800,2027,2791.4776786962,NA,0.22708924965651112,3.117027198053753
18097321800,2028,3425.583624319016,NA,0.22715780622648007,3.0749775376815855
18097321900,2024,1217.6308940948168,NA,0.08209057851142387,0.12668530473130363
18097321900,2025,1314.466948071141,NA,0.07952824985465878,-0.057082264036570504
18097321900,2026,1416.8554258420106,NA,0.07789353541457644,-0.18745042546141652
18097321900,2027,1525.7406078207932,NA,0.07684988884033395,-0.1700585382532207
18097321900,2028,1641.976558538316,NA,0.076183297555108,-0.17968982930904798
18097322000,2024,1216.4503033402518,NA,0.08213560714698565,0.1270140450590562
18097322000,2025,1313.217481972786,NA,0.07954881376314438,-0.05660373678486927
18097322000,2026,1415.5153361315292,NA,0.07789863869697045,-0.1873366512798618
18097322000,2027,1524.2909074343236,NA,0.07684520861502486,-0.17016093686416137
18097322000,2028,1640.3998363801418,NA,0.07617242114318712,-0.17992430003698978
18097322100,2024,1489.1657732638982,NA,0.07737876093721341,0.09228576243268426
18097322100,2025,1607.5855699723977,NA,0.07952089608462543,-0.057253388089479565
18097322100,2026,1736.5634633498305,NA,0.08023081059358317,-0.13534247806031352
18097322100,2027,1876.2975566069765,NA,0.0804658719397442,-0.090944473841422
18097322100,2028,2027.4214681667104,NA,0.08054368083973862,-0.08568987323070287
18097322200,2024,1489.1657732638982,NA,0.07737876093721341,0.09228576243268426
18097322200,2025,1607.5855699723977,NA,0.07952089608462543,-0.057253388089479565
18097322200,2026,1736.5634633498305,NA,0.08023081059358317,-0.13534247806031352
18097322200,2027,1876.2975566069765,NA,0.0804658719397442,-0.090944473841422
18097322200,2028,2027.4214681667104,NA,0.08054368083973862,-0.08568987323070287
18097322300,2024,1489.1657732638982,NA,0.07737876093721341,0.09228576243268426
18097322300,2025,1607.5855699723977,NA,0.07952089608462543,-0.057253388089479565
18097322300,2026,1736.5634633498305,NA,0.08023081059358317,-0.13534247806031352
18097322300,2027,1876.2975566069765,NA,0.0804658719397442,-0.090944473841422
18097322300,2028,2027.4214681667104,NA,0.08054368083973862,-0.08568987323070287
18097322400,2024,1489.1657732638982,NA,0.07737876093721341,0.09228576243268426
18097322400,2025,1607.5855699723977,NA,0.07952089608462543,-0.057253388089479565
18097322400,2026,1736.5634633498305,NA,0.08023081059358317,-0.13534247806031352
18097322400,2027,1876.2975566069765,NA,0.0804658719397442,-0.090944473841422
18097322400,2028,2027.4214681667104,NA,0.08054368083973862,-0.08568987323070287
18097322500,2024,1489.1657732638982,NA,0.07737876093721341,0.09228576243268426
18097322500,2025,1607.5855699723977,NA,0.07952089608462543,-0.057253388089479565
18097322500,2026,1736.5634633498305,NA,0.08023081059358317,-0.13534247806031352
18097322500,2027,1876.2975566069765,NA,0.0804658719397442,-0.090944473841422
18097322500,2028,2027.4214681667104,NA,0.08054368083973862,-0.08568987323070287
18097322601,2024,1476.834840695186,NA,0.09169264866840798,0.196787088876636
18097322601,2025,1602.4536307284577,NA,0.08505947081675003,0.07163061986855261
18097322601,2026,1742.126787596825,NA,0.08716205835227409,0.019184937828887708
18097322601,2027,1892.809866222139,NA,0.0864937498798084,0.04093941789869125
18097322601,2028,2056.927814431382,NA,0.08670598729327539,0.04715545209092867
18097322602,2024,1485.8325803452103,NA,0.07712580079971798,0.09043897765959238
18097322602,2025,1603.6192683181716,NA,0.07927318967901176,-0.06301757759606783
18097322602,2026,1731.9069742931804,NA,0.07999885540758878,-0.1405137598758956
18097322602,2027,1870.8818800873169,NA,0.08024386289618968,-0.09580180787449269
18097322602,2028,2021.1633865647616,NA,0.0803265604723431,-0.09037049501705617
18097322700,2024,1144.1009617789373,NA,0.055814492062462806,-0.06514838428724355
18097322700,2025,1209.8677925287875,NA,0.05748341531641654,-0.5700710323528587
18097322700,2026,1280.2960232180292,NA,0.058211509657627225,-0.6262476933663924
18097322700,2027,1355.2304042221676,NA,0.05852894927830099,-0.5709022238422781
18097322700,2028,1434.738126778079,NA,0.05866731022873184,-0.5572947167398759
18097330204,2024,1559.8863129702356,NA,0.059062199223386846,-0.04143786534287294
18097330204,2025,1647.7048853792828,NA,0.056298059466801,-0.5976545570219113
18097330204,2026,1738.009603218948,NA,0.05480636650469006,-0.7021630249885253
18097330204,2027,1831.863192685846,NA,0.05400061616061991,-0.6699775867798793
18097330204,2028,1929.9872482129229,NA,0.053565165738828524,-0.6672853589952872
18097330210,2024,1559.8863129513186,NA,0.05906219921054334,-0.041437865436639444
18097330210,2025,1647.704885328476,NA,0.056298059447039916,-0.5976545574817566
18097330210,2026,1738.009603126662,NA,0.05480636648120596,-0.7021630255120874
18097330210,2027,1831.8631925442544,NA,0.05400061613511853,-0.6699775873378238
18097330210,2028,1929.987248015037,NA,0.05356516571223824,-0.6672853595685133
18097330211,2024,1559.8863129513186,NA,0.05906219921054334,-0.041437865436639444
18097330211,2025,1647.704885328476,NA,0.056298059447039916,-0.5976545574817566
18097330211,2026,1738.009603126662,NA,0.05480636648120596,-0.7021630255120874
18097330211,2027,1831.8631925442544,NA,0.05400061613511853,-0.6699775873378238
18097330211,2028,1929.987248015037,NA,0.05356516571223824,-0.6672853595685133
18097330212,2024,1559.8863129513186,NA,0.05906219921054334,-0.041437865436639444
18097330212,2025,1647.704885328476,NA,0.056298059447039916,-0.5976545574817566
18097330212,2026,1738.009603126662,NA,0.05480636648120596,-0.7021630255120874
18097330212,2027,1831.8631925442544,NA,0.05400061613511853,-0.6699775873378238
18097330212,2028,1929.987248015037,NA,0.05356516571223824,-0.6672853595685133
18097330500,2024,1144.0463291050653,NA,0.053624858293053856,-0.08113423227115875
18097330500,2025,1206.445798586448,NA,0.05454278196075757,-0.6385003000151949
18097330500,2026,1272.7650242019402,NA,0.05497074604859664,-0.6984982957753647
18097330500,2027,1342.9837353139435,NA,0.0551702079934453,-0.644388096714853
18097330500,2028,1417.201256051555,NA,0.055263156794867596,-0.6306805299538382
18097330600,2024,1144.0463290956427,NA,0.05362485828437613,-0.08113423233451217
18097330600,2025,1206.4457985634217,NA,0.054542781949316055,-0.6385003002814418
18097330600,2026,1272.7650241630076,NA,0.05497074603646168,-0.6984982960459053
18097330600,2027,1342.983735257364,NA,0.055170207981267705,-0.6443880969812864
18097330600,2028,1417.201255975641,NA,0.05526315678279925,-0.6306805302140044
18097330701,2024,1144.0463291050653,NA,0.053624858293053856,-0.08113423227115875
18097330701,2025,1206.445798586448,NA,0.05454278196075757,-0.6385003000151949
18097330701,2026,1272.7650242019402,NA,0.05497074604859664,-0.6984982957753647
18097330701,2027,1342.9837353139435,NA,0.0551702079934453,-0.644388096714853
18097330701,2028,1417.201256051555,NA,0.055263156794867596,-0.6306805299538382
18097330702,2024,1495.6456562516994,NA,0.058305293946018466,-0.04696379980336503
18097330702,2025,1579.3389535280007,NA,0.055957971680303364,-0.6055684841785061
18097330702,2026,1665.729464453318,NA,0.05470042433407607,-0.7045249330357664
18097330702,2027,1755.722459114588,NA,0.0540261768682857,-0.6694183442676528
18097330702,2028,1849.942459457764,NA,0.05366451847445819,-0.6651435397615583
18097330803,2024,1559.8863129513186,NA,0.05906219921054334,-0.041437865436639444
18097330803,2025,1647.704885328476,NA,0.056298059447039916,-0.5976545574817566
18097330803,2026,1738.009603126662,NA,0.05480636648120596,-0.7021630255120874
18097330803,2027,1831.8631925442544,NA,0.05400061613511853,-0.6699775873378238
18097330803,2028,1929.987248015037,NA,0.05356516571223824,-0.6672853595685133
18097330804,2024,1556.6630180253571,NA,0.059025478245293694,-0.04170595399852802
18097330804,2025,1644.2740323344306,NA,0.056281297425700316,-0.5980446138764451
18097330804,2026,1734.381529573017,NA,0.0548007786212239,-0.7022876030186835
18097330804,2027,1828.040364208928,NA,0.05400128693654205,-0.6699629108790105
18097330804,2028,1925.9672815408096,NA,0.05356934083578557,-0.6671953533914292
18097330805,2024,1144.04632909548,NA,0.05362485828422603,-0.08113423233560801
18097330805,2025,1206.445798563024,NA,0.054542781949118435,-0.6385003002860404
18097330805,2026,1272.7650241623453,NA,0.05497074603626029,-0.6984982960503953
18097330805,2027,1342.983735256412,NA,0.055170207981068975,-0.6443880969856345
18097330805,2028,1417.201255974379,NA,0.0552631567826074,-0.6306805302181401
18097330806,2024,1144.0463291050653,NA,0.053624858293053856,-0.08113423227115875
18097330806,2025,1206.445798586448,NA,0.05454278196075757,-0.6385003000151949
18097330806,2026,1272.7650242019402,NA,0.05497074604859664,-0.6984982957753647
18097330806,2027,1342.9837353139435,NA,0.0551702079934453,-0.644388096714853
18097330806,2028,1417.201256051555,NA,0.055263156794867596,-0.6306805299538382
18097330900,2024,1144.0463291050653,NA,0.053624858293053856,-0.08113423227115875
18097330900,2025,1206.445798586448,NA,0.05454278196075757,-0.6385003000151949
18097330900,2026,1272.7650242019402,NA,0.05497074604859664,-0.6984982957753647
18097330900,2027,1342.9837353139435,NA,0.0551702079934453,-0.644388096714853
18097330900,2028,1417.201256051555,NA,0.055263156794867596,-0.6306805299538382
18097331000,2024,1144.094155673381,NA,0.05571160431120714,-0.06589953636297351
18097331000,2025,1209.7055030597685,NA,0.057347856433870525,-0.5732255211774847
18097331000,2026,1279.946069209597,NA,0.05806418667367019,-0.6295321582714914
18097331000,2027,1354.6662367878512,NA,0.058377590568637006,-0.5742137998027952
18097331000,2028,1433.9340864174508,NA,0.05851467134632182,-0.5605852642229292
18097340101,2024,1644.6287398611353,NA,0.12295844944919909,0.42504915962101353
18097340101,2025,1741.684064166947,NA,0.05901351590998383,-0.5344652119720137
18097340101,2026,1920.7926848837517,NA,0.10283645834611965,0.3686349374520618
18097340101,2027,2059.741998176912,NA,0.07233956813073239,-0.26873980786299423
18097340101,2028,2251.997923702262,NA,0.09333980940113706,0.19016558355541008
18097340111,2024,1355.3686133858032,NA,0.0916445352795432,0.19643582770633028
18097340111,2025,1476.7396803601591,NA,0.08954838246634811,0.17608870750868647
18097340111,2026,1609.1580272564172,NA,0.08966939038569266,0.07508418618782466
18097340111,2027,1753.4389948627731,NA,0.08966239807556509,0.11026624564252384
18097340111,2028,1910.6572484468984,NA,0.08966280209619115,0.11089766085169533
18097340113,2024,1974.1499555039377,NA,0.12206176006796832,0.4185027040733283
18097340113,2025,2092.763475259875,NA,0.06008333836304702,-0.5095701781008383
18097340113,2026,2306.118247478619,NA,0.10194882256928262,0.3488457064765214
18097340113,2027,2475.006436520565,NA,0.07323483486876636,-0.24915227428461206
18097340113,2028,2704.5037073880085,NA,0.09272592890306885,0.17693171485878412
18097340114,2024,1994.3590958030431,NA,0.12279782431992126,0.4238764845668992
18097340114,2025,2112.43651991014,NA,0.059205698891227954,-0.5299930663240728
18097340114,2026,2329.3332096613285,NA,0.10267607462136441,0.36505929228686956
18097340114,2027,2498.2141923652525,NA,0.07250185675602783,-0.2651890963685131
18097340114,2028,2731.1165882087853,NA,0.093227552927728,0.1877455890546615
