GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097310111,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310111,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310111,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310111,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310111,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
18097310113,2024,1998.840194479361,NA,1.694444049098524,1.694444049098524
18097310113,2025,2116.798952102596,NA,1.5380800423348746,1.5380800423348746
18097310113,2026,2334.482930956876,NA,1.4714350990382938,1.4714350990382938
18097310113,2027,2503.35862062213,NA,1.2612325402232674,1.2612325402232674
18097310113,2028,2737.021521144961,NA,1.1034591771327866,1.1034591771327866
18097310201,2024,1669.201997988326,NA,0.8691160931102746,0.8691160931102746
18097310201,2025,1802.0916751286788,NA,0.8313264481888409,0.8313264481888409
18097310201,2026,1951.8975332807977,NA,0.742239559252475,0.742239559252475
18097310201,2027,2111.3187738963034,NA,0.6417632355895254,0.6417632355895254
18097310201,2028,2285.028251675553,NA,0.5304954475749519,0.5304954475749519
18097310203,2024,1669.201997988326,NA,0.8691160931102746,0.8691160931102746
18097310203,2025,1802.0916751286788,NA,0.8313264481888409,0.8313264481888409
18097310203,2026,1951.8975332807977,NA,0.742239559252475,0.742239559252475
18097310203,2027,2111.3187738963034,NA,0.6417632355895254,0.6417632355895254
18097310203,2028,2285.028251675553,NA,0.5304954475749519,0.5304954475749519
18097310204,2024,1658.2660214740945,NA,0.8417352639487741,0.8417352639487741
18097310204,2025,1799.754446646719,NA,0.8260776193538393,0.8260776193538393
18097310204,2026,1953.2987993395489,NA,0.7449103275732245,0.7449103275732245
18097310204,2027,2119.941863203625,NA,0.6553887361135498,0.6553887361135498
18097310204,2028,2300.8018189141317,NA,0.5504906168040351,0.5504906168040351
18097310305,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310305,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310305,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310305,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310305,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
18097310306,2024,1580.0512280931753,NA,0.645905847830509,0.645905847830509
18097310306,2025,1715.191177358417,NA,0.6361697307377152,0.6361697307377152
18097310306,2026,1855.208140528486,NA,0.55795266705049,0.55795266705049
18097310306,2027,2001.1147904269117,NA,0.46762791343336774,0.46762791343336774
18097310306,2028,2153.9116334902187,NA,0.3642870731655974,0.3642870731655974
