GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097310310,NA,2027,529.3922165214852,-0.6152741728313973,0.3369027963895692,-1.1286937420439824,0.6844980667012147,-0.0357642929843995,3,middle,0,0
18097310310,NA,2028,586.8594046365082,-0.5884026446008841,0.3369027963895692,-1.1286937420439824,0.6844980667012147,-0.0357642929843995,3,middle,0,0
18097310311,NA,2024,699.8664141820608,0.08723419445138746,0.9754622407339016,-1.3095966536903718,-3.6100775423352514,-1.314737318430574,3,early,0.08723419445138746,0.08723419445138746
18097310311,NA,2025,752.8889402212104,0.142221685092303,0.9754622407339016,-1.3095966536903718,-3.6100775423352514,-1.314737318430574,3,early,0.142221685092303,0.142221685092303
18097310311,NA,2026,843.7974751614664,0.12441211113089501,0.9754622407339016,-1.3095966536903718,-3.6100775423352514,-1.314737318430574,3,early,0.12441211113089501,0.12441211113089501
18097310311,NA,2027,930.3028685944124,0.15347242877939643,0.9754622407339016,-1.3095966536903718,-3.6100775423352514,-1.314737318430574,3,early,0.15347242877939643,0.15347242877939643
18097310311,NA,2028,1032.4304048586268,0.14033432806190302,0.9754622407339016,-1.3095966536903718,-3.6100775423352514,-1.314737318430574,3,early,0.14033432806190302,0.14033432806190302
18097310312,NA,2024,734.0593258301486,0.17858646764923963,-0.3530244033075847,-1.5670108952752997,0.6844980667012147,-0.41184574396055657,3,middle,0,0
18097310312,NA,2025,780.6803481005586,0.21220615410348032,-0.3530244033075847,-1.5670108952752997,0.6844980667012147,-0.41184574396055657,3,middle,0,0
18097310312,NA,2026,877.1638801839341,0.1964373723257007,-0.3530244033075847,-1.5670108952752997,0.6844980667012147,-0.41184574396055657,3,middle,0,0
18097310312,NA,2027,962.531382648826,0.21527063874511565,-0.3530244033075847,-1.5670108952752997,0.6844980667012147,-0.41184574396055657,3,middle,0,0
18097310312,NA,2028,1067.0171896611937,0.1969014494378392,-0.3530244033075847,-1.5670108952752997,0.6844980667012147,-0.41184574396055657,3,middle,0,0
18097320105,NA,2024,493.0337788139807,-0.4653549388414845,0.5570503193302332,-0.05236883262290605,0.10432425903721868,0.20300191524818195,3,middle,0,0
18097320105,NA,2025,558.9212003912706,-0.34622889417410085,0.5570503193302332,-0.05236883262290605,0.10432425903721868,0.20300191524818195,3,middle,0,0
18097320105,NA,2026,638.908190232818,-0.3178652110159146,0.5570503193302332,-0.05236883262290605,0.10432425903721868,0.20300191524818195,3,middle,0,0
18097320105,NA,2027,729.3929283881282,-0.23177259517999174,0.5570503193302332,-0.05236883262290605,0.10432425903721868,0.20300191524818195,3,middle,0,0
18097320105,NA,2028,832.8617236846824,-0.18606275901177632,0.5570503193302332,-0.05236883262290605,0.10432425903721868,0.20300191524818195,3,middle,0,0
18097320106,NA,2024,254.3214046403977,-1.1031163042861432,0.17177570070702042,-0.37987446967304905,0.10432425903721868,-0.03459150330960332,3,middle,0,0
18097320106,NA,2025,288.30805523232505,-1.027688334934093,0.17177570070702042,-0.37987446967304905,0.10432425903721868,-0.03459150330960332,3,middle,0,0
18097320106,NA,2026,329.5677027402475,-0.9856125872998797,0.17177570070702042,-0.37987446967304905,0.10432425903721868,-0.03459150330960332,3,middle,0,0
18097320106,NA,2027,376.2423896371011,-0.9089391287159707,0.17177570070702042,-0.37987446967304905,0.10432425903721868,-0.03459150330960332,3,middle,0,0
18097320106,NA,2028,429.6146350281234,-0.8455784422051902,0.17177570070702042,-0.37987446967304905,0.10432425903721868,-0.03459150330960332,3,middle,0,0
18097320107,NA,2024,103.85140590849886,-1.5051229123722842,1.7363039265203128,1.4884761775082174,0.10432425903721868,1.1097014543552497,3,late,1.5051229123722842,1.5051229123722842
18097320107,NA,2025,117.72973916814465,-1.4572395446604434,1.7363039265203128,1.4884761775082174,0.10432425903721868,1.1097014543552497,3,late,1.4572395446604434,1.4572395446604434
18097320107,NA,2026,134.5779920869134,-1.406520528405586,1.7363039265203128,1.4884761775082174,0.10432425903721868,1.1097014543552497,3,late,1.406520528405586,1.406520528405586
18097320107,NA,2027,153.63745523914517,-1.3357843271046972,1.7363039265203128,1.4884761775082174,0.10432425903721868,1.1097014543552497,3,late,1.3357843271046972,1.3357843271046972
18097320107,NA,2028,175.43184571353788,-1.2612975897613712,1.7363039265203128,1.4884761775082174,0.10432425903721868,1.1097014543552497,3,late,1.2612975897613712,1.2612975897613712
18097320108,NA,2024,636.2195609361028,-0.08280937439553511,-0.6193732898070965,-0.4281290886638271,0.10432425903721868,-0.31439270647790163,3,middle,0,0
18097320108,NA,2025,721.2418904342888,0.06252791841725024,-0.6193732898070965,-0.4281290886638271,0.10432425903721868,-0.31439270647790163,3,middle,0,0
18097320108,NA,2026,824.4585324618249,0.08266675683710342,-0.6193732898070965,-0.4281290886638271,0.10432425903721868,-0.31439270647790163,3,middle,0,0
18097320108,NA,2027,941.2216648058336,0.17440923212400794,-0.6193732898070965,-0.4281290886638271,0.10432425903721868,-0.31439270647790163,3,middle,0,0
18097320108,NA,2028,1074.739657590315,0.2095316428241858,-0.6193732898070965,-0.4281290886638271,0.10432425903721868,-0.31439270647790163,3,middle,0,0
18097320109,NA,2024,273.0521080362503,-1.053073992844042,0.2694106335268933,1.0467817960298895,0.10432425903721868,0.47350556286466716,3,middle,0,0
18097320109,NA,2025,309.54186947623845,-0.974217232592188,0.2694106335268933,1.0467817960298895,0.10432425903721868,0.47350556286466716,3,middle,0,0
18097320109,NA,2026,353.8402797881486,-0.9332174101578135,0.2694106335268933,1.0467817960298895,0.10432425903721868,0.47350556286466716,3,middle,0,0
18097320109,NA,2027,403.95254669590486,-0.8558048730933941,0.2694106335268933,1.0467817960298895,0.10432425903721868,0.47350556286466716,3,middle,0,0
18097320109,NA,2028,461.2556457252903,-0.7938291714134424,0.2694106335268933,1.0467817960298895,0.10432425903721868,0.47350556286466716,3,middle,0,0
18097320202,NA,2024,121.333367705715,-1.4584168299371254,0.9213632081906352,1.1999305856823477,0.34892577814528997,0.8234065240060909,3,late,1.4584168299371254,1.4584168299371254
18097320202,NA,2025,124.58550865062809,-1.439975310010022,0.9213632081906352,1.1999305856823477,0.34892577814528997,0.8234065240060909,3,late,1.439975310010022,1.439975310010022
18097320202,NA,2026,139.02391146779135,-1.3969234949690155,0.9213632081906352,1.1999305856823477,0.34892577814528997,0.8234065240060909,3,late,1.3969234949690155,1.3969234949690155
18097320202,NA,2027,149.61953699497084,-1.3434886896098799,0.9213632081906352,1.1999305856823477,0.34892577814528997,0.8234065240060909,3,late,1.3434886896098799,1.3434886896098799
18097320202,NA,2028,163.5794262925567,-1.2806823707351547,0.9213632081906352,1.1999305856823477,0.34892577814528997,0.8234065240060909,3,late,1.2806823707351547,1.2806823707351547
18097320206,NA,2024,0.07047408825338013,-1.7823916087016571,-0.8242519860445514,-0.5307165895601923,NA,-0.6774842878023719,2,early,-1.7823916087016571,-1.7823916087016571
