GEOID,NAME,year,call_volume,call_volume_delta,call_volume_delta_zscore,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_delta_zscore_adj
18097330805,NA,2026,782.1876250002584,0.10858876952464391,-0.30603440785645364,-1.2332525185751213,-1.3400900230629929,-0.5397076636663645,-1.0376834017681595,3,early,-0.30603440785645364
18097330805,NA,2027,831.7686498422039,0.06338763649185708,-0.3120341689855705,-1.2332525185751213,-1.3400900230629929,-0.5397076636663645,-1.0376834017681595,3,early,-0.3120341689855705
18097330805,NA,2028,903.54493843776,0.0862935728692984,-0.45128362451490117,-1.2332525185751213,-1.3400900230629929,-0.5397076636663645,-1.0376834017681595,3,early,-0.45128362451490117
18097330806,NA,2024,510.46529889017154,0.19793775927191826,-0.07131796154402334,-0.8418572064889842,-1.447967556642424,-0.5397076636663645,-0.9431774755992576,3,early,-0.07131796154402334
18097330806,NA,2025,521.7030491240508,0.022014719234219937,-0.4105327814140825,-0.8418572064889842,-1.447967556642424,-0.5397076636663645,-0.9431774755992576,3,early,-0.4105327814140825
18097330806,NA,2026,578.3541880201069,0.10858885910514493,-0.3060324209768618,-0.8418572064889842,-1.447967556642424,-0.5397076636663645,-0.9431774755992576,3,early,-0.3060324209768618
18097330806,NA,2027,615.0146322341448,0.06338753133186148,-0.3120363614517144,-0.8418572064889842,-1.447967556642424,-0.5397076636663645,-0.9431774755992576,3,early,-0.3120363614517144
18097330806,NA,2028,668.0864565531751,0.08629359618036725,-0.45128303342849774,-0.8418572064889842,-1.447967556642424,-0.5397076636663645,-0.9431774755992576,3,early,-0.45128303342849774
18097330900,NA,2024,687.9113882784511,0.19793763793098584,-0.07131931568383328,-1.0224176636452509,-1.7195762994206494,-0.5397076636663645,-1.0939005422440882,3,early,-0.07131931568383328
18097330900,NA,2025,703.0556794579062,0.022014886564612368,-0.41052987760700077,-1.0224176636452509,-1.7195762994206494,-0.5397076636663645,-1.0939005422440882,3,early,-0.41052987760700077
18097330900,NA,2026,779.3996303832861,0.10858876921987903,-0.3060344146160845,-1.0224176636452509,-1.7195762994206494,-0.5397076636663645,-1.0939005422440882,3,early,-0.3060344146160845
18097330900,NA,2027,828.8039318535137,0.06338763779748269,-0.3120341417647635,-1.0224176636452509,-1.7195762994206494,-0.5397076636663645,-1.0939005422440882,3,early,-0.3120341417647635
18097330900,NA,2028,900.3243845295049,0.0862935730964074,-0.4512836187562188,-1.0224176636452509,-1.7195762994206494,-0.5397076636663645,-1.0939005422440882,3,early,-0.4512836187562188
18097331000,NA,2024,518.6676198555119,0.1952607059934912,-0.10119332466784157,-0.649581873672497,-1.9852074256868917,-0.5467940091461632,-1.0605277695018507,3,early,-0.10119332466784157
18097331000,NA,2025,529.3941592964453,0.02068095063254871,-0.4336786466369538,-0.649581873672497,-1.9852074256868917,-0.5467940091461632,-1.0605277695018507,3,early,-0.4336786466369538
18097331000,NA,2026,586.249484439281,0.10739696338621352,-0.3324684561933536,-0.649581873672497,-1.9852074256868917,-0.5467940091461632,-1.0605277695018507,3,early,-0.3324684561933536
18097331000,NA,2027,622.4394624846428,0.06173136012217695,-0.3465656449965625,-0.649581873672497,-1.9852074256868917,-0.5467940091461632,-1.0605277695018507,3,early,-0.3465656449965625
18097331000,NA,2028,675.3931991889356,0.08507451711514724,-0.48219457440829233,-0.649581873672497,-1.9852074256868917,-0.5467940091461632,-1.0605277695018507,3,early,-0.48219457440829233
18097340101,NA,2024,366.18194815393485,0.24910958354835921,0.4997490561677623,0.01849510850109925,0.7175194319724397,0.7377186259623849,0.49124438881197463,3,middle,0
18097340101,NA,2025,409.3748658949491,0.11795479804170172,1.2543858039890912,0.01849510850109925,0.7175194319724397,0.7377186259623849,0.49124438881197463,3,middle,0
18097340101,NA,2026,477.411394210347,0.1661961541450787,0.9716871447649109,0.01849510850109925,0.7175194319724397,0.7377186259623849,0.49124438881197463,3,middle,0
18097340101,NA,2027,547.869361493463,0.1475833382645917,1.443350324337433,0.01849510850109925,0.7175194319724397,0.7377186259623849,0.49124438881197463,3,middle,0
18097340101,NA,2028,632.5899732813481,0.15463652056932187,1.2816522356608093,0.01849510850109925,0.7175194319724397,0.7377186259623849,0.49124438881197463,3,middle,0
18097340102,NA,2024,575.0342026701603,0.18040812714563748,-0.26694504503161864,-0.9048082096856196,-0.5528392717310688,-0.44503689959780374,-0.6342281270048307,3,early,-0.26694504503161864
18097340102,NA,2025,641.2953223235199,0.11522987562422782,1.2070982258150336,-0.9048082096856196,-0.5528392717310688,-0.44503689959780374,-0.6342281270048307,3,early,1.2070982258150336
18097340102,NA,2026,724.8466264410283,0.13028522306195534,0.17518907560363636,-0.9048082096856196,-0.5528392717310688,-0.44503689959780374,-0.6342281270048307,3,early,0.17518907560363636
18097340102,NA,2027,816.6938856453994,0.12671268079888565,1.0082208853115997,-0.9048082096856196,-0.5528392717310688,-0.44503689959780374,-0.6342281270048307,3,early,1.0082208853115997
18097340102,NA,2028,920.8673385937116,0.12755507881143036,0.5949624871661887,-0.9048082096856196,-0.5528392717310688,-0.44503689959780374,-0.6342281270048307,3,early,0.5949624871661887
